trial_type	image_path	onset	offset	block	task_version	category	subcategory	image_num	block_trial	duration	target	reaction_time	task
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-66.jpg	6.46762362215668	6.867738753091544	0.0	def	characters	word	word-66.jpg	0.0	0.4001151309348643	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-94.jpg	6.9682067898102105	7.3682220159098515	0.0	def	characters	word	word-94.jpg	1.0	0.4000152260996401	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-77.jpg	7.468094595242293	7.867956942878663	0.0	def	characters	word	word-77.jpg	2.0	0.3998623476363719	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-97.jpg	7.9671978880651295	8.36772952415049	0.0	def	characters	word	word-97.jpg	3.0	0.4005316360853613	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-27.jpg	8.449804654810578	8.851052782032639	0.0	def	characters	word	word-27.jpg	4.0	0.4012481272220612	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-119.jpg	8.949837080202999	9.351420418825	0.0	def	characters	word	word-119.jpg	5.0	0.4015833386220038	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-119.jpg	9.451234146952627	9.850975862238556	0.0	def	characters	word	word-119.jpg	6.0	0.3997417152859271	True		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-123.jpg	9.94849718688056	10.35037676198408	0.0	def	characters	word	word-123.jpg	7.0	0.40187957510352135	False		
keypress		9.90030643483624			def							0.4490722878836095	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-52.jpg	10.432320358231664	10.834190876223149	0.0	def	characters	word	word-52.jpg	8.0	0.4018705179914832	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-15.jpg	10.933804236818103	11.350035891868176	0.0	def	characters	word	word-15.jpg	9.0	0.4162316550500691	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-132.jpg	11.433892637956886	11.834179791156206	0.0	def	characters	word	word-132.jpg	10.0	0.4002871531993151	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-96.jpg	11.934283419046553	12.334434221033009	0.0	def	characters	word	word-96.jpg	11.0	0.4001508019864559	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/car/car-134.jpg	12.433720048982652	12.83372022304684	1.0	def	objects	car	car-134.jpg	0.0	0.4000001740641892	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/car/car-137.jpg	12.933297594077885	13.333786963950846	1.0	def	objects	car	car-137.jpg	1.0	0.4004893698729575	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/car/car-23.jpg	13.416316177230327	13.817497979849575	1.0	def	objects	car	car-23.jpg	2.0	0.40118180261924863	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/car/car-34.jpg	13.917231969069688	14.31762046320364	1.0	def	objects	car	car-34.jpg	3.0	0.4003884941339493	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/car/car-119.jpg	14.417003341950474	14.817924140952528	1.0	def	objects	car	car-119.jpg	4.0	0.40092079900205135	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/car/car-105.jpg	14.917970160022378	15.317619680892674	1.0	def	objects	car	car-105.jpg	5.0	0.39964952087029815	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/car/car-32.jpg	15.417808180209251	15.817823141813278	1.0	def	objects	car	car-32.jpg	6.0	0.40001496160402894	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/car/car-112.jpg	15.900250805076213	16.30053625907749	1.0	def	objects	car	car-112.jpg	7.0	0.4002854540012777	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/car/car-60.jpg	16.4008795642294	16.800353451166302	1.0	def	objects	car	car-60.jpg	8.0	0.39947388693690294	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/car/car-22.jpg	16.899646710138768	17.30258713895455	1.0	def	objects	car	car-22.jpg	9.0	0.4029404288157821	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/car/car-66.jpg	17.403150415048007	17.802511754911393	1.0	def	objects	car	car-66.jpg	10.0	0.3993613398633897	False		
