trial_type	image_path	onset	block	category	task_version	offset	subcategory	image_num	block_trial	duration	target	reaction_time	task
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-47.jpg	83.9491521618329	13.0	objects	alt	84.34873848687856	instrument	instrument-47.jpg	0.0	0.39958632504567504	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-55.jpg	84.44897765293717	13.0	objects	alt	84.84897971525787	instrument	instrument-55.jpg	1.0	0.4000020623207092	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-76.jpg	84.94740290101619	13.0	objects	alt	85.34781155083328	instrument	instrument-76.jpg	2.0	0.4004086498171091	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-86.jpg	85.44886321108787	13.0	objects	alt	85.84485108312221	instrument	instrument-86.jpg	3.0	0.3959878720343113	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-36.jpg	85.94589717406781	13.0	objects	alt	86.32923477701843	instrument	instrument-36.jpg	4.0	0.38333760295063257	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-106.jpg	86.42918684892356	13.0	objects	alt	86.82967384019867	instrument	instrument-106.jpg	5.0	0.4004869912751019	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-88.jpg	86.92890771385281	13.0	objects	alt	87.32936271000655	instrument	instrument-88.jpg	6.0	0.4004549961537123	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-137.jpg	87.4290415691212	13.0	objects	alt	87.82933551725	instrument	instrument-137.jpg	7.0	0.40029394812881947	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-24.jpg	87.92968573607504	13.0	objects	alt	88.32861337997021	instrument	instrument-24.jpg	8.0	0.3989276438951492	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-33.jpg	88.42922608321533	13.0	objects	alt	88.82873282395303	instrument	instrument-33.jpg	9.0	0.3995067407377064	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-89.jpg	88.9125167420134	13.0	objects	alt	89.31309424713255	instrument	instrument-89.jpg	10.0	0.4005775051191449	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-94.jpg	89.41216436494143	13.0	objects	alt	89.81248854100704	instrument	instrument-94.jpg	11.0	0.40032417606562376	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-12.jpg	89.91184670105578	14.0	characters	alt	90.31220769509672	word	word-12.jpg	0.0	0.400360994040966	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-89.jpg	90.41237574489789	14.0	characters	alt	90.81296865921469	word	word-89.jpg	1.0	0.4005929143168032	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-97.jpg	90.89568747207521	14.0	characters	alt	91.29530689120293	word	word-97.jpg	2.0	0.3996194191277027	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-97.jpg	91.3958066701889	14.0	characters	alt	91.796295509208	word	word-97.jpg	3.0	0.4004888390190899	True		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-75.jpg	91.89594828197731	14.0	characters	alt	92.29638742702082	word	word-75.jpg	4.0	0.4004391450434923	False		
keypress		91.96749846497549			alt							0.5716917947866023	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-17.jpg	92.39332862803712	14.0	characters	alt	92.796089629177	word	word-17.jpg	5.0	0.4027610011398792	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-35.jpg	92.89560726704077	14.0	characters	alt	93.29607285419479	word	word-35.jpg	6.0	0.4004655871540308	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-73.jpg	93.39579498907551	14.0	characters	alt	93.79575025010855	word	word-73.jpg	7.0	0.3999552610330284	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-7.jpg	93.8792994339019	14.0	characters	alt	94.27859710995108	word	word-7.jpg	8.0	0.3992976760491729	False		
keypress		94.05556562403216			alt							2.6597589538432658	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-106.jpg	94.379191393964	14.0	characters	alt	94.777744541876	word	word-106.jpg	9.0	0.3985531479120255	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-50.jpg	94.87937798211351	14.0	characters	alt	95.27854418801144	word	word-50.jpg	10.0	0.3991662058979273	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-85.jpg	95.37686973297969	14.0	characters	alt	95.77848664484918	word	word-85.jpg	11.0	0.4016169118694961	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-98.jpg	95.87892614910379	15.0	bodies	alt	96.28117415122688	limb	limb-98.jpg	0.0	0.4022480021230877	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-77.jpg	96.36345200892538	15.0	bodies	alt	96.76591913728045	limb	limb-77.jpg	1.0	0.4024671283550561	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-40.jpg	96.865575785283	15.0	bodies	alt	97.26558392215522	limb	limb-40.jpg	2.0	0.40000813687220216	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-48.jpg	97.3656449778937	15.0	bodies	alt	97.76606108807027	limb	limb-48.jpg	3.0	0.40041611017659307	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-25.jpg	97.86447583790869	15.0	bodies	alt	98.26421548798679	limb	limb-25.jpg	4.0	0.39973965007811785	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-25.jpg	98.347937873099	15.0	bodies	alt	98.74724037619309	limb	limb-25.jpg	5.0	0.3993025030940771	True		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-89.jpg	98.84712004289032	15.0	bodies	alt	99.24943773122506	limb	limb-89.jpg	6.0	0.4023176883347333	False		
keypress		98.82312560407443			alt							0.4751877309754491	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-69.jpg	99.34831560403109	15.0	bodies	alt	99.74834553198887	limb	limb-69.jpg	7.0	0.400029927957803	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-1.jpg	99.84466728614643	15.0	bodies	alt	100.24977176915856	limb	limb-1.jpg	8.0	0.40510448301211	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-18.jpg	100.34780816128477	15.0	bodies	alt	100.7478823689744	limb	limb-18.jpg	9.0	0.4000742076896131	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-101.jpg	100.84746414516121	15.0	bodies	alt	101.24752287613228	limb	limb-101.jpg	10.0	0.40005873097106814	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-144.jpg	101.33103035390377	15.0	bodies	alt	101.73181194113569	limb	limb-144.jpg	11.0	0.40078158723190427	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-118.jpg	101.83179065026344	16.0	places	alt	102.2311061192304	corridor	corridor-118.jpg	0.0	0.3993154689669609	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-65.jpg	102.33030031993984	16.0	places	alt	102.72992474120109	corridor	corridor-65.jpg	1.0	0.39962442126125103	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-79.jpg	102.83164349291474	16.0	places	alt	103.23109038500117	corridor	corridor-79.jpg	2.0	0.3994468920864165	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-45.jpg	103.33063065027818	16.0	places	alt	103.73039406584576	corridor	corridor-45.jpg	3.0	0.3997634155675769	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-90.jpg	103.81475539319216	16.0	places	alt	104.2148085059598	corridor	corridor-90.jpg	4.0	0.4000531127676368	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-18.jpg	104.31485011707993	16.0	places	alt	104.71607208624481	corridor	corridor-18.jpg	5.0	0.4012219691649079	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-34.jpg	104.81490274798124	16.0	places	alt	105.21486512804405	corridor	corridor-34.jpg	6.0	0.3999623800627887	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-108.jpg	105.31464497186244	16.0	places	alt	105.71572691202164	corridor	corridor-108.jpg	7.0	0.4010819401592016	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-23.jpg	105.79837688291443	16.0	places	alt	106.19766678009182	corridor	corridor-23.jpg	8.0	0.3992898971773684	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-46.jpg	106.29906212212519	16.0	places	alt	106.69722661701964	corridor	corridor-46.jpg	9.0	0.39816449489444494	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-46.jpg	106.79818296805023	16.0	places	alt	107.19888002611697	corridor	corridor-46.jpg	10.0	0.4006970580667257	True		
keypress		107.20320081710815			alt							0.4050178490579128	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-113.jpg	107.29400694416836	16.0	places	alt	107.6990162539296	corridor	corridor-113.jpg	11.0	0.4050093097612262	False		
rest		107.71491324715315	17.0	baseline	alt								
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-87.jpg	113.74866439914331	18.0	bodies	alt	114.14640409825371	limb	limb-87.jpg	0.0	0.3977396991103888	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-119.jpg	114.24758785683663	18.0	bodies	alt	114.64885599585251	limb	limb-119.jpg	1.0	0.4012681390158832	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-93.jpg	114.74921476608142	18.0	bodies	alt	115.1492869062349	limb	limb-93.jpg	2.0	0.4000721401534975	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-9.jpg	115.2468011882156	18.0	bodies	alt	115.64929627487436	limb	limb-9.jpg	3.0	0.402495086658746	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-58.jpg	115.74669321812691	18.0	bodies	alt	116.1461017569527	limb	limb-58.jpg	4.0	0.39940853882581	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-80.jpg	116.23195336526258	18.0	bodies	alt	116.63132019201294	limb	limb-80.jpg	5.0	0.3993668267503381	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-76.jpg	116.73155133891849	18.0	bodies	alt	117.13238724786787	limb	limb-76.jpg	6.0	0.4008359089493752	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-76.jpg	117.23160638520494	18.0	bodies	alt	117.6315035861917	limb	limb-76.jpg	7.0	0.399897200986743	True		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-126.jpg	117.7275610901415	18.0	bodies	alt	118.13130825711414	limb	limb-126.jpg	8.0	0.4037471669726074	False		
keypress		117.65722189517693			alt							0.4256155099719763	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-130.jpg	118.23014401923864	18.0	bodies	alt	118.6317298831418	limb	limb-130.jpg	9.0	0.4015858639031649	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-21.jpg	118.7154551190324	18.0	bodies	alt	119.11521162604912	limb	limb-21.jpg	10.0	0.3997565070167184	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-69.jpg	119.21081315493211	18.0	bodies	alt	119.61467476189137	limb	limb-69.jpg	11.0	0.4038616069592536	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-32.jpg	119.71402003522962	19.0	objects	alt	120.11450914107263	instrument	instrument-32.jpg	0.0	0.4004891058430076	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-142.jpg	120.21481602312996	19.0	objects	alt	120.61401415988804	instrument	instrument-142.jpg	1.0	0.3991981367580593	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-133.jpg	120.7153973132372	19.0	objects	alt	121.09805850312115	instrument	instrument-133.jpg	2.0	0.3826611898839474	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-83.jpg	121.19828570028768	19.0	objects	alt	121.59541062125936	instrument	instrument-83.jpg	3.0	0.3971249209716916	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-16.jpg	121.69756198907272	19.0	objects	alt	122.09783208929001	instrument	instrument-16.jpg	4.0	0.4002701002173126	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-30.jpg	122.19868524186312	19.0	objects	alt	122.59776461683214	instrument	instrument-30.jpg	5.0	0.3990793749690056	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-24.jpg	122.69726339913905	19.0	objects	alt	123.09831388713793	instrument	instrument-24.jpg	6.0	0.401050487998873	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-138.jpg	123.19721589284019	19.0	objects	alt	123.5987076801248	instrument	instrument-138.jpg	7.0	0.4014917872846127	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-124.jpg	123.68184271408244	19.0	objects	alt	124.08114677201955	instrument	instrument-124.jpg	8.0	0.3993040579371154	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-115.jpg	124.18194071901962	19.0	objects	alt	124.58298117388041	instrument	instrument-115.jpg	9.0	0.4010404548607767	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-123.jpg	124.68240060796958	19.0	objects	alt	125.07951416121796	instrument	instrument-123.jpg	10.0	0.39711355324834585	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-49.jpg	125.18125190911816	19.0	objects	alt	125.58069225400686	instrument	instrument-49.jpg	11.0	0.39944034488871694	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-60.jpg	125.68031668802723	20.0	faces	alt	126.07911755889654	adult	adult-60.jpg	0.0	0.3988008708693087	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-144.jpg	126.16486353101207	20.0	faces	alt	126.5642779599875	adult	adult-144.jpg	1.0	0.3994144289754331	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-121.jpg	126.66271590022369	20.0	faces	alt	127.06301542697473	adult	adult-121.jpg	2.0	0.4002995267510414	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-54.jpg	127.16449994128195	20.0	faces	alt	127.56576019804923	adult	adult-54.jpg	3.0	0.40126025676727295	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-35.jpg	127.66480203717948	20.0	faces	alt	128.06591934990138	adult	adult-35.jpg	4.0	0.4011173127219081	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-119.jpg	128.1638088412583	20.0	faces	alt	128.54622410517186	adult	adult-119.jpg	5.0	0.38241526391357183	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-88.jpg	128.66388412006202	20.0	faces	alt	129.04867003392428	adult	adult-88.jpg	6.0	0.384785913862288	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-106.jpg	129.14803091622892	20.0	faces	alt	129.54846740094945	adult	adult-106.jpg	7.0	0.4004364847205579	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-109.jpg	129.64844762394205	20.0	faces	alt	130.04907997790724	adult	adult-109.jpg	8.0	0.400632353965193	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-139.jpg	130.14717768505216	20.0	faces	alt	130.54575483594093	adult	adult-139.jpg	9.0	0.398577150888741	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-123.jpg	130.64708532812074	20.0	faces	alt	131.04815613105893	adult	adult-123.jpg	10.0	0.4010708029381931	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-98.jpg	131.13005255023018	20.0	faces	alt	131.53130173822865	adult	adult-98.jpg	11.0	0.4012491879984736	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-78.jpg	131.62968382518739	21.0	characters	alt	132.03111289814115	word	word-78.jpg	0.0	0.4014290729537606	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-91.jpg	132.13118535093963	21.0	characters	alt	132.5304961600341	word	word-91.jpg	1.0	0.3993108090944588	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-87.jpg	132.6312326141633	21.0	characters	alt	133.03012255392971	word	word-87.jpg	2.0	0.3988899397663772	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-121.jpg	133.1307933200151	21.0	characters	alt	133.53092045988888	word	word-121.jpg	3.0	0.40012713987380266	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-67.jpg	133.61307958094403	21.0	characters	alt	134.01425437116995	word	word-67.jpg	4.0	0.4011747902259231	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-144.jpg	134.1142154368572	21.0	characters	alt	134.5149043072015	word	word-144.jpg	5.0	0.400688870344311	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-144.jpg	134.6135422270745	21.0	characters	alt	135.01428349409252	word	word-144.jpg	6.0	0.40074126701802015	True		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-110.jpg	135.10992809385058	21.0	characters	alt	135.5134421759285	word	word-110.jpg	7.0	0.4035140820778905	False		
keypress		135.06098714005202			alt							0.4474449129775167	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-95.jpg	135.61015748605132	21.0	characters	alt	135.99724789289758	word	word-95.jpg	8.0	0.3870904068462551	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-13.jpg	136.1131438668817	21.0	characters	alt	136.49836086202413	word	word-13.jpg	9.0	0.38521699514240026	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-93.jpg	136.59828373091295	21.0	characters	alt	136.9969500079751	word	word-93.jpg	10.0	0.3986662770621479	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-25.jpg	137.0975634478964	21.0	characters	alt	137.4977959310636	word	word-25.jpg	11.0	0.4002324831672013	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-52.jpg	137.59723270917308	22.0	places	alt	137.99882617825642	corridor	corridor-52.jpg	0.0	0.4015934690833092	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-75.jpg	138.0970156500116	22.0	places	alt	138.49648355785757	corridor	corridor-75.jpg	1.0	0.399467907845974	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-92.jpg	138.58012414490804	22.0	places	alt	138.98090507090092	corridor	corridor-92.jpg	2.0	0.4007809259928763	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-131.jpg	139.0806998312473	22.0	places	alt	139.48137207701802	corridor	corridor-131.jpg	3.0	0.4006722457706928	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-44.jpg	139.58185489987954	22.0	places	alt	139.9801709279418	corridor	corridor-44.jpg	4.0	0.3983160280622542	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-60.jpg	140.08001409191638	22.0	places	alt	140.4786886619404	corridor	corridor-60.jpg	5.0	0.3986745700240135	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-46.jpg	140.58141432097182	22.0	places	alt	140.9802764491178	corridor	corridor-46.jpg	6.0	0.3988621281459928	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-12.jpg	141.06404103711247	22.0	places	alt	141.46492941491306	corridor	corridor-12.jpg	7.0	0.40088837780058384	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-122.jpg	141.56435909401625	22.0	places	alt	141.9630162939429	corridor	corridor-122.jpg	8.0	0.3986571999266744	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-96.jpg	142.06444448884574	22.0	places	alt	142.46409625094384	corridor	corridor-96.jpg	9.0	0.399651762098074	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-141.jpg	142.56274421699345	22.0	places	alt	142.96358595788482	corridor	corridor-141.jpg	10.0	0.4008417408913374	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-29.jpg	143.06204567709938	22.0	places	alt	143.4453930621967	corridor	corridor-29.jpg	11.0	0.3833473850972951	False		
rest		143.4646129612811	23.0	baseline	alt								
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-107.jpg	149.5125537449494	24.0	places	alt	149.91356433182958	corridor	corridor-107.jpg	0.0	0.40101058688014746	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-134.jpg	150.01232288312167	24.0	places	alt	150.41458520898598	corridor	corridor-134.jpg	1.0	0.4022623258642852	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-134.jpg	150.5133555480279	24.0	places	alt	150.89760392485186	corridor	corridor-134.jpg	2.0	0.3842483768239617	True		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-125.jpg	150.99791729124263	24.0	places	alt	151.39790739119053	corridor	corridor-125.jpg	3.0	0.3999900999478996	False		
keypress		151.16121400101107			alt							0.6478584529832006	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-10.jpg	151.49773119390008	24.0	places	alt	151.89652465190736	corridor	corridor-10.jpg	4.0	0.3987934580072761	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-128.jpg	151.99283243203536	24.0	places	alt	152.3972188108601	corridor	corridor-128.jpg	5.0	0.4043863788247109	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-53.jpg	152.49652130482718	24.0	places	alt	152.89758214587346	corridor	corridor-53.jpg	6.0	0.4010608410462737	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-141.jpg	152.99629631219432	24.0	places	alt	153.39801191305742	corridor	corridor-141.jpg	7.0	0.4017156008630991	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-72.jpg	153.48009555926546	24.0	places	alt	153.87843674514446	corridor	corridor-72.jpg	8.0	0.3983411858789623	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-138.jpg	153.98074018303302	24.0	places	alt	154.3808345720172	corridor	corridor-138.jpg	9.0	0.4000943889841437	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-91.jpg	154.48035352816802	24.0	places	alt	154.8807161990553	corridor	corridor-91.jpg	10.0	0.4003626708872616	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-75.jpg	154.97975848801434	24.0	places	alt	155.38006564090028	corridor	corridor-75.jpg	11.0	0.4003071528859437	False		
rest		155.39641340915114	25.0	baseline	alt								
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-103.jpg	161.43081762501967	26.0	characters	alt	161.83028898015618	word	word-103.jpg	0.0	0.3994713551364839	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-85.jpg	161.931082284078	26.0	characters	alt	162.330317073036	word	word-85.jpg	1.0	0.3992347889579833	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-63.jpg	162.42956049926582	26.0	characters	alt	162.8295802702196	word	word-63.jpg	2.0	0.40001977095380425	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-140.jpg	162.93004833301532	26.0	characters	alt	163.32946686912328	word	word-140.jpg	3.0	0.3994185361079872	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-120.jpg	163.41379351215437	26.0	characters	alt	163.81223908625543	word	word-120.jpg	4.0	0.39844557410106063	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-41.jpg	163.91409527510402	26.0	characters	alt	164.31374663393945	word	word-41.jpg	5.0	0.3996513588353992	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-109.jpg	164.41351776616648	26.0	characters	alt	164.81421787803993	word	word-109.jpg	6.0	0.4007001118734479	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-143.jpg	164.91300866520032	26.0	characters	alt	165.31336880009619	word	word-143.jpg	7.0	0.40036013489589095	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-8.jpg	165.41201357403767	26.0	characters	alt	165.81275944318622	word	word-8.jpg	8.0	0.4007458691485226	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-77.jpg	165.91205694712696	26.0	characters	alt	166.31333028897643	word	word-77.jpg	9.0	0.4012733418494463	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-64.jpg	166.39653000514954	26.0	characters	alt	166.79682062286884	word	word-64.jpg	10.0	0.40029061771929264	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-123.jpg	166.89594225585458	26.0	characters	alt	167.29619800997895	word	word-123.jpg	11.0	0.4002557541243732	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-107.jpg	167.39774854294956	27.0	bodies	alt	167.79615018516782	limb	limb-107.jpg	0.0	0.39840164221823215	False		
