subject	session	TrialNumber	image_path	condition	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	subcondition	repetition	run	onset	duration	response_mapping_flip_h	response_mapping_flip_v	onset_flip	offset_flip	keypresses	response	response_txt	error	response_confidence	response_time	duration_flip	ran	order	session_trial_time	atypical	atypical_log	exclude_session	delay_days	delay_seconds	trials_since_lastrep
02	ses-019	1	images_fmri/hula_hoop/hula_hoop_06s.jpg	unseen	3894	325	6	None	811.0	11599.0	6.0	unseen-within	1	2	3.0	2.98	False	False	2.9965660572052	5.979948997497559	[['a', 5.466212034225464]]	1.0	seen	True	False	2.466212034225464	2.9833829402923584	1.0	0.0	1631112951.7137	False		False			
02	ses-019	2	images_fmri/possum/possum_04s.jpg	seen	5860	489	4	None	1229.0	17481.0	4.0	seen-within-between	3	2	7.47	2.98	False	True	7.462903022766113	10.445472955703735	[['a', 9.1681969165802]]	1.0	seen	False	False	1.6981969165802004	2.982569932937622	1.0	1.0	1631112956.1801	False		False	7.0	0.0	203.0
02	ses-019	3	images_fmri/tuxedo/tuxedo_04s.jpg	seen	8068	673	4	None	1739.0	24509.0	4.0	seen-between	2	2	11.94	2.98	True	False	11.93301010131836	14.915755033493042	[['x', 13.017522096633911]]	2.0	seen	False	True	1.0775220966339116	2.9827449321746826	1.0	2.0	1631112960.6502	False		False	7.0	0.0	75.0
02	ses-019	4	images_fmri/playing_card/playing_card_04s.jpg	seen	5716	477	4	None	1200.0	17054.0	4.0	seen-between	2	2	16.41	2.98	True	False	16.41574192047119	19.37862801551819	[['x', 17.934777975082397]]	2.0	seen	False	True	1.524777975082397	2.962886095046997	1.0	3.0	1631112965.1329	False		False	7.0	0.0	153.0
02	ses-019	5	images_fmri/popcorn/popcorn_06s.jpg	unseen	5826	486	6	None	1224.0	17416.0	6.0	unseen-within	1	2	20.88	2.98	False	False	20.88235592842102	23.863402128219604	[['a', 22.790383100509644]]	1.0	seen	True	False	1.9103831005096443	2.981046199798584	1.0	4.0	1631112969.5995	False		False			
02	ses-019	6	images_fmri/trap/trap_06s.jpg	unseen	7938	662	6	None	1703.0	24024.0	6.0	unseen-within	1	2	25.35	2.98	True	False	25.34916996955872	28.32993698120117	[['y', 26.81704306602478]]	1.0	seen	True	False	1.4670430660247789	2.980767011642456	1.0	5.0	1631112974.0663	False		False			
02	ses-019	7	images_fmri/brush/brush_04s.jpg	seen	1048	88	4	None	206.0	3107.0	4.0	seen-between	2	2	29.82	2.98	True	False	29.815748929977417	32.79647207260132	[['b', 31.09979510307312]]	-1.0	unseen	True	False	1.2797951030731198	2.9807231426239014	1.0	6.0	1631112978.5329	False		False	7.0	0.0	201.0
02	ses-019	8	images_fmri/thermostat/thermostat_06s.jpg	unseen	7662	639	6	None	1649.0	23287.0	6.0	unseen-between	1	2	34.29	2.98	False	True	34.2821741104126	37.26173210144043	[['x', 36.99135112762451]]	-1.0	unseen	False	False	2.701351127624513	2.979557991027832	1.0	7.0	1631112982.9993	False		False			
02	ses-019	9	images_fmri/anvil/anvil_04s.jpg	seen	172	15	4	None	29.0	395.0	4.0	seen-between	2	2	38.76	2.98	False	True	38.76512908935547	41.73365211486816	[['b', 39.99298095703125]]	2.0	seen	False	True	1.232980957031252	2.9685230255126958	1.0	8.0	1631112987.4823	False		False	7.0	0.0	380.0
02	ses-019	10	images_fmri/dashboard/dashboard_04s.jpg	seen	2344	196	4	None	476.0	6887.0	4.0	seen-between	2	2	43.23	2.98	False	False	43.234658002853394	46.21212100982666	[['a', 45.94966506958008]]	1.0	seen	False	False	2.7196650695800813	2.9774630069732666	1.0	9.0	1631112991.9518	False		False	7.0	0.0	99.0
02	ses-019	11	images_fmri/sink/sink_06s.jpg	unseen	6798	567	6	None	1448.0	20534.0	6.0	unseen-between	1	2	47.7	2.98	True	False	47.69440793991089	50.67794394493103	[['b', 49.436147928237915]]	-1.0	unseen	False	False	1.7361479282379122	2.9835360050201416	1.0	10.0	1631112996.4116	False		False			
02	ses-019	12	images_fmri/boy/boy_04s.jpg	seen	928	78	4	None	185.0	2802.0	4.0	seen-between	2	2	52.17	2.98	True	True	52.1631441116333	55.14451503753662	[['x', 53.77991199493408]]	-1.0	unseen	True	False	1.6099119949340803	2.9813709259033203	1.0	11.0	1631113000.8803	False		False	7.0	0.0	278.0
02	ses-019	13	images_fmri/windowsill/windowsill_06s.jpg	unseen	8490	708	6	None	1820.0	25625.0	6.0	unseen-between	1	2	56.64	2.98	True	False	56.63174510002136	59.61526012420654	[['x', 57.74972105026245]]	2.0	seen	True	True	1.1097210502624506	2.9835150241851807	1.0	12.0	1631113005.3489	False		False			
