subject	session	hit	miss	false_alarm	correct_rej	old	new	rate_hit_minus_FA	dprime	rt_hit	rt_miss	rt_FA	rt_CR	diff_rt_hit_minus_FA	hit_within	hit_between	hit_within_between	hit_between_within	miss_within	miss_between	miss_within_between	miss_between_within	old_within	old_between	old_within_between	old_between_within	rate_Hwith_min_FA	rate_Hbetw_min_FA	rate_Hwith_betw_min_FA	rate_Hbetw_with_min_FA	rt_hit_within	rt_hit_between	rt_hit_within_between	rt_hit_between_within	diff_rt_Hwith_min_Hbetw	rt_miss_within	rt_miss_between	rt_miss_within_between	rt_miss_between_within	hit_loConf	hit_hiConf	miss_loConf	miss_hiConf	FA_loConf	FA_hiConf	CR_loConf	CR_hiConf	dprime_hiConf	rt_hit_loConf	rt_hit_hiConf	rt_miss_loConf	rt_miss_hiConf	diff_rt_hitHC_minus_hitLC	rt_FA_loConf	rt_FA_hiConf	rt_CR_loConf	rt_CR_hiConf	hit_within_loConf	hit_between_loConf	hit_within_hiConf	hit_between_hiConf	hit_within_between_loConf	hit_between_within_loConf	hit_within_between_hiConf	hit_between_within_hiConf	miss_within_loConf	miss_between_loConf	miss_within_hiConf	miss_between_hiConf	miss_within_between_loConf	miss_between_within_loConf	miss_within_between_hiConf	miss_between_within_hiConf	rt_hit_within_loConf	rt_hit_between_loConf	rt_hit_within_hiConf	rt_hit_between_hiConf	rt_hit_within_between_loConf	rt_hit_between_within_loConf	rt_hit_within_between_hiConf	rt_hit_between_within_hiConf	rt_miss_within_loConf	rt_miss_between_loConf	rt_miss_within_hiConf	rt_miss_between_hiConf	rt_miss_within_between_loConf	rt_miss_between_within_loConf	rt_miss_within_between_hiConf	rt_miss_between_within_hiConf
sub-02	ses-011	221	19	47	73	240	120	0.5291666666666666	1.6856769274194017	1.3780635641279277	2.0488665465304714	1.8983649079343112	1.955287247487946	-0.5203013438063835	60	49	52	60	0	11	8	0	60	60	60	60	0.6083333333333334	0.425	0.47500000000000003	0.6083333333333334	1.1285752550760926	1.7139873615576313	1.6731132736572865	1.0975043570200609	-0.5854121064815387		2.078344888687136	2.0083338260650576		60	161	17	2	38	9	60	13	1.881746884545361	1.8361479333241781	1.2073488923777722	2.0653033626780775	1.9091536092758181	-0.6287990409464059	1.9813135011572591	1.548137514326309	1.9562230510711698	1.9509681540269113	3	31	57	18	25	1	27	59	0	10	0	1	7	0	1	0	1.6991356786092051	1.857066917727072	1.0985457591006655	1.467572570376928	1.8510995349884025	1.224906139373786	1.5083111798321795	1.0953450047767774		2.1100656766891506		1.7611370086669922	2.0013571998051165		2.057170209884644	
sub-02	ses-012	199	41	49	70	240	119	0.4174019607843138	1.173885130342307	1.3096270124157487	1.6137252807617182	1.8188869892821025	1.8227918653488175	-0.5092599768663537	60	32	47	60	0	28	13	0	60	60	60	60	0.5882352941176471	0.1215686274509804	0.3715686274509804	0.5882352941176471	1.140276535987856	1.6924046230316165	1.612135480515501	1.0378644631703724	-0.5521280870437606		1.6159699743134648	1.6088905561887263		67	132	35	6	42	7	61	9	1.690387818216873	1.7027702861045726	1.1100770174373304	1.6087815461839943	1.64256373246511	-0.5926932686672421	1.857685453551157	1.586096203667775	1.8438818517278466	1.6798486243353976	3	27	57	5	35	2	12	58	0	24	0	4	11	0	2	0	1.8846990648905428	1.7425135842076054	1.1010964028877148	1.4218162326812767	1.678748167037965	1.3137296772003122	1.4178484781583158	1.028351869583133		1.6272410432497673		1.548343560695649	1.5685062798586709		1.8310040760040316	
sub-02	ses-013	224	16	55	65	240	120	0.47500000000000003	1.6057194016581002	1.3395998563511038	2.0260925304889676	1.710873366269202	1.8680408223959135	-0.37127350991809815	60	52	52	60	0	8	8	0	60	60	60	60	0.5416666666666667	0.4083333333333334	0.4083333333333334	0.5416666666666667	1.012159503459931	1.7336225102497984	1.6741530871391321	1.0356077758471163	-0.7214630067898673		1.7953707718849197	2.2568142890930156		78	146	16	0	43	12	49	16	1.556529314513605	1.7999642336674242	1.0936517643601928	2.0260925304889676		-0.7063124693072313	1.7938337738569419	1.413598572413133	1.9007643183883374	1.7678251159191158	0	41	60	11	36	1	16	59	0	8	0	0	8	0	0	0		1.8319735510756334	1.012159503459931	1.367041358080777	1.7734240473641316	1.4430289268493652	1.4507934266328832	1.02870233260979		1.7953707718849197			2.2568142890930156			
sub-02	ses-014	212	28	40	80	240	120	0.55	1.6225434709768516	1.294984414532501	1.9354077509471366	1.7994350728988646	1.8327507154941571	-0.5044506583663637	60	39	53	60	0	21	7	0	60	60	60	60	0.6666666666666667	0.3166666666666667	0.55	0.6666666666666667	1.0542534319559747	1.6840254543989175	1.583996225213107	1.0275449550946545	-0.6297720224429428		1.9301648585001634	1.9511364282880561		74	138	27	1	38	2	74	6	2.3171636604577763	1.7009267486108346	1.0773051919107859	1.9224276309543202	2.2858709907531747	-0.6236215567000487	1.8333807797180977	1.1544666433334356	1.8306303669955293	1.8589016803105658	3	32	57	7	36	3	17	57	0	20	0	1	7	0	0	0	1.508816693623859	1.7417907482385677	1.030329049762928	1.4199555397033723	1.7026071180237692	1.4369897079467737	1.3328202169081762	1.0059952312603326		1.9123795518875126		2.2858709907531747	1.9511364282880561			
sub-02	ses-015	213	27	41	79	240	120	0.5458333333333333	1.6212583634335518	1.2794099229266394	1.9113754922372326	1.799130166449202	1.8288109040562126	-0.5197202435225627	60	44	49	60	0	16	11	0	60	60	60	60	0.6583333333333333	0.3916666666666666	0.475	0.6583333333333333	0.9894778760274257	1.7375703900510637	1.5949151015768264	0.9756950647036224	-0.7480925140236381		2.0070828872919084	1.7721647357940677		73	140	24	3	37	4	65	14	2.0443430300638394	1.725127026283579	1.0470002904619493	1.9138549617926282	1.8915397357940689	-0.6781267358216296	1.8264437528558721	1.5464794921875047	1.856395005006058	1.700741863931929	0	37	60	7	36	0	13	60	0	13	0	3	11	0	0	0		1.7809817971409987	0.9894778760274257	1.5081100954328364	1.6677207340134534		1.3932995040600138	0.9756950647036224		2.0337466914837177		1.8915397357940689	1.7721647357940677			
sub-02	ses-016	214	22	43	77	236	120	0.5484463276836158	1.6840993210932131	1.2772596776374052	1.6403925106742157	1.77617035222608	1.8087091651520182	-0.4989106745886749	59	46	51	58	1	12	9	0	60	58	60	58	0.625	0.43477011494252876	0.49166666666666664	0.6416666666666666	1.1096176666324447	1.6552214365420155	1.458222911311134	0.9889064504360326	-0.5456037699095708	1.2792571163177513	1.6528753844896962	1.6638748338487375		65	149	22	0	35	8	72	5	1.8365326585005548	1.7143414652897784	1.0865864145675777	1.6403925106742157		-0.6277550507222007	1.8691438508714961	1.3694112956523865	1.7872121361891442	2.1182663822174006	5	32	54	14	28	0	23	58	1	12	0	0	9	0	0	0	1.6726673965454117	1.8127683785557764	1.057483432381244	1.2951141405105615	1.6092953624044173		1.2743086230236587	0.9889064504360326	1.2792571163177513	1.6528753844896962			1.6638748338487375			
sub-02	ses-017	202	38	44	76	240	120	0.47500000000000003	1.3420261246134886	1.27683618092301	1.8646689269417225	1.8081142852523138	1.7736342425095417	-0.5312781043293038	60	39	43	60	0	21	17	0	60	60	60	60	0.6333333333333333	0.2833333333333334	0.35000000000000003	0.6333333333333333	1.0937039734522505	1.6467169808118758	1.5875329962442133	0.9968798174858106	-0.5530130073596253		1.9019720776875828	1.8185885642556596		61	141	38	0	38	6	67	9	1.8659723399490433	1.7147934524348547	1.0873653045951903	1.8646689269417225		-0.6274281478396644	1.8378049832896208	1.6200731976827012	1.7616854653429639	1.8625862503051762	5	27	55	12	29	0	14	60	0	21	0	0	17	0	0	0	1.50228937911987	1.7461729900925238	1.056559845664285	1.4229409599304177	1.7222166541527117		1.3085454191480375	0.9968798174858106		1.9019720776875828			1.8185885642556596			
sub-02	ses-018	216	24	57	63	240	120	0.42500000000000004	1.3442583434878141	1.2676324640380032	1.7305032591025034	1.850429724810417	1.926056451948862	-0.5827972607724137	59	44	53	60	1	16	7	0	60	60	60	60	0.5083333333333333	0.2583333333333333	0.4083333333333333	0.525	1.0393420982360857	1.6295703957297647	1.5562261469859004	0.9717724205652879	-0.590228297493679	1.6324658870696993	1.7238598793745035	1.7596934659140462		30	186	12	12	30	27	31	32	1.5108300527209386	1.9782537689209028	1.1530161245407613	1.919616938432058	1.5413895797729484	-0.8252376443801415	2.0993891626993837	1.5738081271560092	2.0142309807192875	1.8406373772025122	0	13	59	31	17	0	36	60	0	6	1	10	6	0	1	0		2.0063879225804326	1.0393420982360857	1.4715501425343231	1.9567394161224385		1.3670948810047576	0.9717724205652879		2.0409813499450684	1.6324658870696993	1.5335869970321645	1.798252526919048		1.528339099884036	
sub-02	ses-019	216	24	54	66	240	120	0.45	1.4072129123996744	1.271457040354059	1.85149239142736	1.7623761099356197	1.870361910010831	-0.4909190695815606	60	44	52	60	0	16	8	0	60	60	60	60	0.55	0.28333333333333327	0.4166666666666667	0.55	0.9740623162587491	1.6667569669810225	1.5996007444308376	0.9945739413897209	-0.6926946507222734		1.8828460216522231	1.788785130977633		52	164	22	2	36	18	55	11	1.5134738179832334	1.8381884455680872	1.091761716749611	1.818262468251317	2.2170215463638314	-0.7464267288184763	1.9628664358456942	1.3613954581154704	1.880796194943517	1.818190485347401	0	24	60	20	28	0	24	60	0	14	0	2	8	0	0	0		1.9193564744790412	0.9740623162587491	1.3636375579833995	1.768615849358698		1.4024164553483331	0.9945739413897209		1.8351066609791362		2.2170215463638314	1.788785130977633			
sub-02	ses-020	206	34	38	82	240	120	0.5416666666666666	1.5499017701394464	1.2524002551074822	1.9981034796098114	1.7303539215381845	1.843397989585322	-0.47795366643070225	60	36	50	60	0	24	10	0	60	60	60	60	0.6833333333333333	0.2833333333333333	0.5166666666666667	0.6833333333333333	1.0236754281188698	1.6007435087937234	1.55033636070802	1.023839041883902	-0.5770680806748536		1.9562258869479408	2.0986097019983005		59	147	31	3	31	7	71	11	1.8547605073800923	1.7005097706509367	1.0725467760798373	2.041740246443529	1.5471902223280622	-0.6279629945710994	1.8111551190529709	1.3725200468298442	1.873605001395944	1.648425458807671	3	26	57	10	30	0	20	60	0	22	0	2	9	0	1	0	1.2971655333042165	1.7330832187207212	1.0092812120564831	1.2566602629835284	1.7126138727251288		1.306920092682357	1.023839041883902		1.996590986216589		1.5122097949928097	2.152105104776049		1.6171510769985673	
sub-02	ses-021	216	24	56	64	240	120	0.43333333333333335	1.3652032994517294	1.2824210976805606	1.949672408716678	1.782301743123226	1.9593648173444316	-0.4998806454426654	60	44	52	60	0	16	8	0	60	60	60	60	0.5333333333333333	0.2666666666666666	0.4	0.5333333333333333	1.0251863866015325	1.6502025065878514	1.6027692850786655	0.9923143464825516	-0.6250161199863189		2.019370717382412	1.8102757913852092		75	141	24	0	50	6	60	4	1.8659723399490433	1.6776184430138537	1.0722097437798728	1.949672408716678		-0.6054086992339809	1.7846382976394168	1.7628304554883034	1.9698536283844161	1.8020326517446632	2	32	58	12	39	2	13	58	0	16	0	0	8	0	0	0	1.361552547995231	1.7227327309671099	1.0135875534500258	1.4567885749098288	1.6705551968729873	1.4095890305272718	1.3994115496956996	0.9779255642741129		2.019370717382412			1.8102757913852092			
sub-02	ses-022	223	17	47	73	240	120	0.5375000000000001	1.7445904932886047	1.2797282555509022	1.9435870174121395	1.812186920418693	1.968425549365014	-0.5324586648677907	60	50	53	60	0	10	7	0	60	60	60	60	0.6083333333333334	0.4416666666666667	0.49166666666666664	0.6083333333333334	1.0556905731763304	1.6827005564184403	1.5078539136193585	0.9664446892420551	-0.6270099832421099		2.0322492943932358	1.8169266217248585		69	154	16	1	38	9	61	12	1.8024487660778126	1.6861904377794994	1.097612082993933	1.9705351073753328	1.5124175780010418	-0.5885783547855663	1.8995290740206239	1.4434089385438729	1.9552282469967377	2.035511836403751	1	36	59	14	31	1	22	59	0	9	0	1	7	0	0	0	1.2466435419931088	1.773117601997155	1.052454082179436	1.4501995820731735	1.6088355418040812	1.394361196968248	1.3655616193590676	0.9591918670772044		2.0900083739923683		1.5124175780010418	1.8169266217248585			
sub-02	ses-023	213	27	39	81	240	120	0.5625	1.6671018126583965	1.2507894431273867	1.8676993397136117	1.8041009512921	1.8100670262964271	-0.5533115081647133	60	40	53	60	0	20	7	0	60	60	60	60	0.675	0.3416666666666666	0.5583333333333333	0.675	0.9597505155163445	1.6900400476192001	1.5932660263733274	0.9464736525433064	-0.7302895321028556		1.886051508710374	1.8152645711514335		66	147	24	3	34	5	65	16	2.0175052710034107	1.7125749611702854	1.0434571697203714	1.9143949270932386	1.494134640676594	-0.669117791449914	1.8604432865673253	1.4209730714205704	1.8344842563660926	1.7108720291384099	1	31	59	9	34	0	19	60	0	18	0	2	6	0	1	0	1.2756664290395603	1.7993591331811465	0.9543960085074764	1.313496530683607	1.6462984670465803		1.4983658693790853	0.9464736525433064		1.9355628786205037		1.4404491795192058	1.850891072511444		1.6015055629913704	
sub-02	ses-024	217	23	52	68	240	120	0.4708333333333333	1.4735585305179126	1.239349808736324	1.8555254205014624	2.0077336446116156	1.9846375602005086	-0.7683838358752917	60	43	54	60	0	17	6	0	60	60	60	60	0.5666666666666667	0.2833333333333333	0.4666666666666667	0.5666666666666667	0.9722906350835726	1.6045130403948475	1.5275557848297188	0.9853232878830781	-0.6322224053112749		1.862565271548159	1.8355791758691549		60	157	21	2	45	7	54	14	1.9655139187558943	1.7092014217871088	1.0597886827296548	1.859765177542742	1.8110079715680278	-0.649412739057454	2.131247404877616	1.2137166143301852	2.029875252614815	1.8101493180310402	1	26	59	17	33	0	21	60	0	15	0	2	6	0	0	0	1.4423343460727551	1.75611387375402	0.9643237925244339	1.3726529423161133	1.68032697707725		1.2874867684407418	0.9853232878830781		1.8694395782121767		1.8110079715680278	1.8355791758691549			
sub-02	ses-025	226	14	71	49	240	120	0.35	1.3370852700459164	1.195649730863414	1.8468857553554694	1.6118759076904616	1.9496679632350513	-0.41622617682704766	59	50	57	60	1	10	3	0	60	60	60	60	0.3916666666666666	0.2416666666666667	0.3583333333333333	0.4083333333333333	0.9330064481463675	1.5271230672745033	1.4791645454290232	0.9083487713552725	-0.5941166191281358	1.7477456399146265	1.8608438087226833	1.8334056159450374		46	180	14	0	43	28	47	2	1.402403041077726	1.8441208571782755	1.0299293319162826	1.8468857553554694		-0.8141915252619929	1.8157036827667086	1.2988546816805109	1.9317116485007046	2.3716413594922017	1	22	58	28	23	0	34	60	1	10	0	0	3	0	0	0	1.5273295828793323	1.8211959687582313	0.9227594975475232	1.2960657875372887	1.8798225449843593		1.208131192788649	0.9083487713552725	1.7477456399146265	1.8608438087226833			1.8334056159450374			
sub-02	ses-026	226	14	53	67	240	120	0.5	1.7156645879854748	1.161889695699814	1.761262641056507	1.5849168928433228	1.8294371277252381	-0.4230271971435089	60	54	52	60	0	6	8	0	60	60	60	60	0.5583333333333333	0.45833333333333337	0.42500000000000004	0.5583333333333333	0.9367690881556654	1.4075119391307946	1.4423534963235187	0.9228816569488683	-0.47074285097512925		1.9112487354905656	1.648773070230963		49	177	14	0	35	18	63	4	1.6720904031913726	1.6242742740409448	1.0338849254245852	1.761262641056507		-0.5903893486163596	1.7238786899994274	1.3147133983731196	1.8320357975335675	1.7885080782440497	1	28	59	26	20	0	32	60	0	6	0	0	8	0	0	0	1.2184355880459634	1.6424592219436163	0.9319950796829485	1.1544917884092945	1.6191072812769545		1.3318823807276214	0.9228816569488683		1.9112487354905656			1.648773070230963			
sub-02	ses-027	225	15	63	57	240	120	0.4125	1.4714137664093325	1.2861218463432988	2.023631240259236	1.9589470558667321	1.7788824740976614	-0.6728252095234333	60	48	57	60	0	12	3	0	60	60	60	60	0.475	0.275	0.42499999999999993	0.475	1.0190802960259224	1.6063660081195135	1.6054049283927192	0.9936491392927544	-0.587285712093591		2.017661101573903	2.0475117950005672		54	171	14	1	42	21	42	15	1.4952923229485635	1.8013681681778	1.1234124815534563	1.949293593564238	3.0643582939892084	-0.6779556866243437	2.2246985390879925	1.427444089424211	1.8226178407780225	1.656423447392651	0	26	60	22	28	0	29	60	0	12	0	0	2	0	1	0		1.7894366067269152	1.0190802960259224	1.3900098461289478	1.812447475239336		1.405501779713227	0.9936491392927544		2.017661101573903			1.5390885455062464		3.0643582939892084	
sub-02	ses-028	225	15	61	59	240	120	0.4291666666666667	1.513230456105658	1.2776460850528557	1.8266796077226009	1.7923748442193992	1.8144670844014936	-0.5147287591665435	60	50	55	60	0	10	5	0	60	60	60	60	0.4916666666666667	0.32500000000000007	0.4083333333333333	0.4916666666666667	1.0043873037808435	1.6497831196790582	1.5807012568730034	0.9629900966345637	-0.6453958158982147		1.8478691398832026	1.7843005434013974		73	152	15	0	56	5	52	7	2.0723592232100403	1.6691765049611524	1.0896084491758449	1.8266796077226009		-0.5795680557853076	1.8342926010215905	1.3228959680348567	1.8412785692070626	1.6152960544172668	0	37	60	13	35	1	20	59	0	10	0	0	5	0	0	0		1.6489230540009678	1.0043873037808435	1.652230998916701	1.7018781948585884	1.2739950440777363	1.36864161539823	0.9577188263389167		1.8478691398832026			1.7843005434013974			
sub-02	ses-029	219	21	50	70	240	120	0.4958333333333333	1.566740139583172	1.2655207926049825	1.7629550239732081	1.7868460404083146	1.68593984069316	-0.5213252478033321	60	50	49	60	0	10	11	0	60	60	60	60	0.5833333333333333	0.4166666666666667	0.39999999999999997	0.5833333333333333	0.974969739831519	1.6338405958870446	1.6025023318481235	0.9739370855948295	-0.6588708560555255		1.7600015657655945	1.7656399859801295		70	149	20	1	43	7	66	4	1.87658978531252	1.681438302230092	1.0701233048616428	1.786385360366203	1.2943482961133128	-0.6113149973684493	1.8258603060139398	1.5471869802594733	1.6969717115956837	1.5039139708015146	0	41	60	9	29	0	20	60	0	10	0	0	10	0	1	0		1.6519960905116355	0.974969739831519	1.5511322314861304	1.7230634981079098		1.4276886407714335	0.9739370855948295		1.7600015657655945			1.812769154966811		1.2943482961133128	
