subject	hit	miss	false_alarm	correct_rej	old	new	rate_hit_minus_FA	dprime	rt_hit	rt_miss	rt_FA	rt_CR	diff_rt_hit_minus_FA	hit_within	hit_between	hit_within_between	hit_between_within	miss_within	miss_between	miss_within_between	miss_between_within	old_within	old_between	old_within_between	old_between_within	rate_Hwith_min_FA	rate_Hbetw_min_FA	rate_Hwith_betw_min_FA	rate_Hbetw_with_min_FA	rt_hit_within	rt_hit_between	rt_hit_within_between	rt_hit_between_within	diff_rt_Hwith_min_Hbetw	rt_miss_within	rt_miss_between	rt_miss_within_between	rt_miss_between_within	hit_loConf	hit_hiConf	miss_loConf	miss_hiConf	FA_loConf	FA_hiConf	CR_loConf	CR_hiConf	dprime_hiConf	rt_hit_loConf	rt_hit_hiConf	rt_miss_loConf	rt_miss_hiConf	diff_rt_hitHC_minus_hitLC	rt_FA_loConf	rt_FA_hiConf	rt_CR_loConf	rt_CR_hiConf	hit_within_loConf	hit_between_loConf	hit_within_hiConf	hit_between_hiConf	hit_within_between_loConf	hit_between_within_loConf	hit_within_between_hiConf	hit_between_within_hiConf	miss_within_loConf	miss_between_loConf	miss_within_hiConf	miss_between_hiConf	miss_within_between_loConf	miss_between_within_loConf	miss_within_between_hiConf	miss_between_within_hiConf	rt_hit_within_loConf	rt_hit_between_loConf	rt_hit_within_hiConf	rt_hit_between_hiConf	rt_hit_within_between_loConf	rt_hit_between_within_loConf	rt_hit_within_between_hiConf	rt_hit_between_within_hiConf	rt_miss_within_loConf	rt_miss_between_loConf	rt_miss_within_hiConf	rt_miss_between_hiConf	rt_miss_within_between_loConf	rt_miss_between_within_loConf	rt_miss_within_between_hiConf	rt_miss_between_within_hiConf
sub-02	7536	845	1669	2526	8381	4195	0.501322120427057	1.5357786076576323	1.2753801392047142	1.8062357290820361	1.789497821923596	1.7910863161218373	-0.5141176827188818	2086	1567	1791	2092	7	528	307	3	2093	2095	2098	2095	0.5988009295984629	0.35011677158567567	0.455815573262918	0.6007134302968928	1.0365867186309015	1.6455314191205952	1.5413611503919922	1.0085178202048932	-0.6089447004896937	1.4400542576796869	1.8030931845858171	1.8263405279841602	1.1563559060380715	2009	5527	757	88	1286	383	1931	595	1.7438085157737087	1.7323575111448684	1.1092741974229576	1.8229634420425562	1.6623393800921098	-0.6230833137219107	1.8911237445425517	1.4482682227382777	1.8215780225317646	1.69212919834441	55	985	2031	582	939	30	852	2062	6	463	1	65	285	3	22	0	1.5445213483362032	1.7815794417536441	1.0228317188112106	1.4152783223962768	1.7000950089015552	1.4704200748549792	1.3664185528092696	1.0017976128142518	1.4079856527813515	1.8302763494276142	1.6324658870696993	1.6094654104050174	1.826836470899745	1.1563559060380715	1.819915812941356	
