session	run	framewise_displacement	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
01	1		0.0	0.0	0.0	0.0	-0.0	0.0
01	1	0.0	0.0	0.0	0.0	0.0	-0.0	0.0
01	1	0.0	0.0	0.0	0.0	0.0	-0.0	0.0
01	1	0.0275885	0.0	0.0275885	0.0	0.0	-0.0	0.0
01	1	0.0275885	0.0	0.0	0.0	0.0	-0.0	0.0
01	1	0.0160812	0.0	0.0160812	0.0	0.0	-0.0	0.0
01	1	0.0160812	0.0	0.0	0.0	0.0	-0.0	0.0
01	1	0.0104907	0.0	0.0104907	0.0	0.0	-0.0	0.0
01	1	0.0104907	0.0	0.0	0.0	0.0	-0.0	0.0
01	1	0.0	0.0	0.0	0.0	0.0	-0.0	0.0
01	1	0.051235	0.0	0.051235	0.0	0.0	-0.0	0.0
01	1	0.06381717	0.0	0.00117483	0.013757	0.0	-0.0	0.0
01	1	0.014598146	0.0	0.000333684	0.0	0.0	-0.0	0.0
01	1	0.023029416	0.0	0.0233631	0.0	0.0	-0.0	0.0
01	1	0.02105325	0.0	0.00230985	0.0	0.0	-0.0	0.0
01	1	0.0064816	0.0	-0.00417175	0.0	0.0	-0.0	0.0
01	1	0.07094085	0.0	0.0667691	0.0	0.0	-0.0	0.0
01	1	0.08244908	0.0	-0.00131248	0.0143675	0.0	-0.0	0.0
01	1	0.01796658	0.0	0.0022866	0.0	0.0	-0.0	0.0
01	1	0.00060823	0.0	0.00289483	0.0	0.0	-0.0	0.0
01	1	0.00752686	0.0	-0.00463203	0.0	0.0	-0.0	0.0
01	1	0.00794338	0.0	0.00331135	0.0	0.0	-0.0	0.0
01	1	0.00225641	0.0	0.00556776	0.0	0.0	-0.0	0.0
01	1	0.0067235	0.0	-0.00115574	0.0	0.0	-0.0	0.0
01	1	0.01596254	0.0	0.0148067999999999	0.0	0.0	-0.0	0.0
01	1	0.01683161	0.0	-0.00202481	0.0	0.0	-0.0	0.0
01	1	0.00726137	0.0	0.00523656	0.0	0.0	-0.0	0.0
01	1	0.00148182	0.0	0.00375474	0.0	0.0	-0.0	0.0
01	1	0.00079219	0.0	0.00454693	0.0	0.0	-0.0	0.0
01	1	0.0003025799999999	0.0	0.00484951	0.0	0.0	-0.0	0.0
01	1	0.01377974	0.0	-0.00893023	0.0	0.0	-0.0	0.0
01	1	0.06987963	0.0	0.0609494	0.0	0.0	-0.0	0.0
01	1	0.0150923	0.0	0.0458571	0.0	0.0	-0.0	0.0
01	1	0.045643088	0.0	0.000214012	0.0	0.0	-0.0	0.0
01	1	0.0	0.0	0.000214012	0.0	0.0	-0.0	0.0
01	1	0.0	0.0	0.000214012	0.0	0.0	-0.0	0.0
01	1	0.0	0.0	0.000214012	0.0	0.0	-0.0	0.0
01	1	0.0	0.0	0.000214012	0.0	0.0	-0.0	0.0
01	1	0.0	0.0	0.000214012	0.0	0.0	-0.0	0.0
01	1	0.0128218	0.0	0.000214012	0.0128218	0.0	-0.0	0.0
01	1	0.0128218	0.0	0.000214012	0.0	0.0	-0.0	0.0
01	1	0.124448988	0.0	0.124663	0.0	0.0	-0.0	0.0
01	1	0.13512722	0.0	0.00462848	0.0150927	0.0	-0.0	0.0
01	1	0.01867726	0.0	0.00104392	0.0	0.0	-0.0	0.0
01	1	0.0	0.0	0.00104392	0.0	0.0	-0.0	0.0
01	1	0.0	0.0	0.00104392	0.0	0.0	-0.0	0.0
01	1	0.0	0.0	0.00104392	0.0	0.0	-0.0	0.0
01	1	0.0	0.0	0.00104392	0.0	0.0	-0.0	0.0
01	1	0.0	0.0	0.00104392	0.0	0.0	-0.0	0.0
01	1	0.02300488	0.0	0.0240488	0.0	0.0	-0.0	0.0
01	1	0.02300488	0.0	0.00104392	0.0	0.0	-0.0	0.0
01	1	0.0	0.0	0.00104392	0.0	0.0	-0.0	0.0
01	1	0.03073478	0.0	0.0317787	0.0	0.0	-0.0	0.0
01	1	0.03073478	0.0	0.00104392	0.0	0.0	-0.0	0.0
01	1	0.0	0.0	0.00104392	0.0	0.0	-0.0	0.0
01	1	0.0	0.0	0.00104392	0.0	0.0	-0.0	0.0
