subject	session	TrialNumber	image_path	condition	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	subcondition	repetition	run	onset	duration	response_mapping_flip_h	response_mapping_flip_v	onset_flip	offset_flip	keypresses	response	response_txt	error	response_confidence	response_time	duration_flip	ran	order	session_trial_time	atypical	atypical_log	exclude_session	delay_days	delay_seconds	trials_since_lastrep
02	ses-026	1	images_fmri/strawberry/strawberry_01b.jpg	seen	7285	608	1	None	1571.0	22182.0	1.0	seen-between	2	1	3.0	2.98	False	False	3.002316007972695	5.984129440039396	[['b', 5.142776016029529]]	-1.0	unseen	True	False	2.1427760160295293	2.9818134320667014	1.0	0.0	592038.5274	False		False	7.0	0.0	81.0
02	ses-026	2	images_fmri/bottle/bottle_01b.jpg	seen	865	73	1	None	171.0	2596.0	1.0	seen-between	2	1	7.47	2.98	False	False	7.470036585000344	10.44949251494836	[['x', 8.923712332965806]]	2.0	seen	False	True	1.4537123329658064	2.979455929948017	1.0	1.0	592042.9951	False		False	7.0	0.0	330.0
02	ses-026	3	images_fmri/giraffe/giraffe_01b.jpg	unseen	3241	271	1	None	676.0	9671.0	1.0	unseen-within	1	1	11.94	2.98	False	False	11.935732451966032	14.91726823092904	[['a', 13.970640692976303]]	1.0	seen	True	False	2.030640692976304	2.981535778963007	1.0	2.0	592047.4608	False		False			
02	ses-026	4	images_fmri/pogo_stick/pogo_stick_01s.jpg	seen	5773	482	1	None	1209.0	17177.0	1.0	seen-between	2	1	16.41	2.98	False	True	16.403010442038067	19.385429532965645	[['b', 17.59167091792915]]	2.0	seen	False	True	1.18167091792915	2.9824190909275785	1.0	3.0	592051.9281	False		False	7.0	0.0	230.0
02	ses-026	5	images_fmri/jeans/jeans_01s.jpg	seen	3997	334	1	None	843.0	12046.0	1.0	seen-within-between	3	1	20.88	2.98	True	True	20.884211682947356	23.848888357984837	[['x', 22.57269974600058]]	-1.0	unseen	True	False	1.6926997460005817	2.964676675037481	1.0	4.0	592056.4093	False		False	7.0	0.0	28.0
02	ses-026	6	images_fmri/silverware/silverware_01b.jpg	seen	6769	565	1	None	1446.0	20503.0	1.0	seen-within-between	3	1	25.35	2.98	True	False	25.35305959300604	28.33328367001377	[['y', 26.938735838979483]]	1.0	seen	False	False	1.5887358389794812	2.9802240770077333	1.0	5.0	592060.8781	False		False	7.0	0.0	328.0
02	ses-026	7	images_fmri/table/table_01b.jpg	unseen	7477	624	1	None	1609.0	22725.0	1.0	unseen-within	1	1	29.82	2.98	False	True	29.818949854932725	32.79883828293532	[['x', 32.433402250986546]]	-1.0	unseen	False	False	2.613402250986546	2.979888428002596	1.0	6.0	592065.3440	False		False			
02	ses-026	8	images_fmri/prism/prism_01b.jpg	seen	5953	497	1	None	1242.0	17662.0	1.0	seen-between	2	1	34.29	2.98	True	False	34.28508714400232	37.26515506196301	[['b', 37.3969429989811]]	-1.0	unseen	True	False	3.106942998981104	2.980067917960696	1.0	7.0	592069.8101	False		False	7.0	0.0	230.0
02	ses-026	9	images_fmri/trap/trap_01b.jpg	seen	7933	662	1	None	1703.0	24019.0	1.0	seen-between	2	1	38.76	2.98	True	True	38.748302669031546	41.73067281499971	[['y', 40.47561168402899]]	1.0	seen	False	False	1.7156116840289926	2.982370145968161	1.0	8.0	592074.2733	False		False	7.0	0.0	230.0
02	ses-026	10	images_fmri/crayon/crayon_01b.jpg	unseen	2161	181	1	None	436.0	6298.0	1.0	unseen-within	1	1	43.23	2.98	False	True	43.23383978800848	46.19923277304042	[['x', 45.20237520697992]]	-1.0	unseen	False	False	1.972375206979926	2.96539298503194	1.0	9.0	592078.7589	False		False			
