subject	session	hit	miss	false_alarm	correct_rej	old	new	rate_hit_minus_FA	dprime	rt_hit	rt_miss	rt_FA	rt_CR	diff_rt_hit_minus_FA	hit_within	hit_between	hit_within_between	hit_between_within	miss_within	miss_between	miss_within_between	miss_between_within	old_within	old_between	old_within_between	old_between_within	rate_Hwith_min_FA	rate_Hbetw_min_FA	rate_Hwith_betw_min_FA	rate_Hbetw_with_min_FA	rt_hit_within	rt_hit_between	rt_hit_within_between	rt_hit_between_within	diff_rt_Hwith_min_Hbetw	rt_miss_within	rt_miss_between	rt_miss_within_between	rt_miss_between_within	hit_loConf	hit_hiConf	miss_loConf	miss_hiConf	FA_loConf	FA_hiConf	CR_loConf	CR_hiConf	dprime_hiConf	rt_hit_loConf	rt_hit_hiConf	rt_miss_loConf	rt_miss_hiConf	diff_rt_hitHC_minus_hitLC	rt_FA_loConf	rt_FA_hiConf	rt_CR_loConf	rt_CR_hiConf	hit_within_loConf	hit_between_loConf	hit_within_hiConf	hit_between_hiConf	hit_within_between_loConf	hit_between_within_loConf	hit_within_between_hiConf	hit_between_within_hiConf	miss_within_loConf	miss_between_loConf	miss_within_hiConf	miss_between_hiConf	miss_within_between_loConf	miss_between_within_loConf	miss_within_between_hiConf	miss_between_within_hiConf	rt_hit_within_loConf	rt_hit_between_loConf	rt_hit_within_hiConf	rt_hit_between_hiConf	rt_hit_within_between_loConf	rt_hit_between_within_loConf	rt_hit_within_between_hiConf	rt_hit_between_within_hiConf	rt_miss_within_loConf	rt_miss_between_loConf	rt_miss_within_hiConf	rt_miss_between_hiConf	rt_miss_within_between_loConf	rt_miss_between_within_loConf	rt_miss_within_between_hiConf	rt_miss_between_within_hiConf
sub-06	ses-011	184	56	15	105	240	120	0.6416666666666667	1.8782626712576522	1.3635701696250766	2.322367711578098	2.4906276849110944	2.106683649335589	-1.1270575152860178	60	26	38	60	0	34	22	0	60	60	60	60	0.875	0.30833333333333335	0.5083333333333333	0.875	1.055744652112326	2.079799638528093	1.8905279709163485	1.0272896431287148	-1.024054986415767		2.2838911185545094	2.3818315371600076		12	172	8	48	7	8	5	100	2.0740534945394886	2.5118369023005194	1.2834585371128364	3.097407393455507	2.1931944312651965	-1.228378365187683	2.6953623253958585	2.3114848744869256	2.665368810653688	2.0787493912696844	0	6	60	20	6	0	32	60	0	4	0	30	4	0	18	0		2.40946551481883	1.055744652112326	1.980899875640872	2.6142082897822085		1.7548379111289996	1.0272896431287148		2.8946595191955584		2.202455331802369	3.3001552677154553		2.177759597036575	
sub-06	ses-012	181	58	6	114	239	120	0.7073221757322176	2.342568302406455	1.466174501819507	2.200093883152667	2.6852597030003853	2.123243732034115	-1.2190852011808784	59	29	33	60	1	31	26	0	60	60	59	60	0.9333333333333332	0.43333333333333335	0.509322033898305	0.95	1.1338281295259145	2.249980278343992	2.0442753300522325	1.0961868537267059	-1.1161521488180777	1.301379880905131	2.2981002327703686	2.117806081771851		20	161	9	49	1	5	5	109	2.1816516028078277	2.6457329263687175	1.3196455049810956	2.804365781148275	2.08910516719429	-1.326087421387622	3.547774915695186	2.512756660461425	2.2432335796356213	2.117739610584505	0	11	59	18	9	0	24	60	0	8	1	23	1	0	25	0		2.691143520528625	1.1338281295259145	1.980380519231161	2.590231089062163		1.839541920423508	1.0961868537267059		2.758773126602173	1.301379880905131	2.137866182741915	3.169107017517092		2.0757540443420415	
sub-06	ses-013	212	28	16	104	240	120	0.75	2.3025877883181796	1.5387281986902357	2.2550142308643903	2.294780619144441	2.1997510476295776	-0.7560524204542052	60	41	51	60	0	19	9	0	60	60	60	60	0.8666666666666667	0.55	0.7166666666666667	0.8666666666666667	1.205073789278669	2.0382313474794724	1.9588919125351254	1.1739162996610017	-0.8331575582008035		2.3282006017785357	2.1005096700456383		9	203	3	25	5	11	5	99	2.349286949275223	2.8011481094360335	1.4827588430414076	2.277781623204548	2.252282143783571	-1.318389266394626	2.8807373981475903	2.0284366286884636	3.010396968841552	2.1588093344370534	0	7	60	34	2	0	49	60	0	3	0	16	0	0	9	0		2.855043995721	1.205073789278669	1.8700640375473934	2.6125125074386517		1.93221352090641	1.1739162996610017		2.277781623204548		2.3376541602611582			2.1005096700456383	
sub-06	ses-014	207	32	14	105	239	119	0.7484617277873492	2.2950152765687406	1.6606181973074954	2.2900874373316777	2.5511398383549304	2.1884801122574604	-0.890521641047435	59	38	50	60	1	22	9	0	60	60	59	60	0.8656862745098038	0.5156862745098039	0.7298105682951146	0.8823529411764706	1.2435140897459893	2.3795550035175537	2.0047661443710334	1.3286539699236575	-1.1360409137715644	1.3849409103393526	2.2723903994126764	2.433918699688383		18	189	2	30	8	6	2	103	2.449976007495942	2.6995883438322292	1.561668659543235	2.795569009780884	2.256388665835064	-1.1379196842889943	2.794448580741884	2.2267281818389915	2.9374580192565887	2.17393685192738	0	13	59	25	5	0	45	60	0	1	1	21	1	0	8	0		2.6878434782761804	1.2435140897459893	2.2192449966430683	2.7301249942779564		1.9241707166035973	1.3286539699236575		3.040174942016605	1.3849409103393526	2.2358292307172514	2.5509630775451626		2.4192881524562857	
sub-06	ses-015	166	71	18	100	237	118	0.5478795680469141	1.5512047362864192	1.5311957626457688	2.432651434884945	2.410032511817084	2.2505868739128134	-0.8788367491713152	60	21	28	57	0	36	32	3	60	57	60	60	0.847457627118644	0.21587867975022298	0.3141242937853107	0.797457627118644	1.2936134640375774	2.214462322507586	2.141970517975944	1.2295229031746884	-0.9208488584700087		2.4554380973180154	2.4068941316008567	2.4339560540517056	16	150	22	49	8	10	9	91	1.7134136607223214	2.412490218877792	1.4371910206476863	2.7445790360190654	2.2926023078451356	-0.9752991982301056	2.6260365498065954	2.237229281425475	2.7927589564853292	2.196965459152894	0	8	60	13	8	0	20	57	0	13	0	23	9	0	23	3		2.563589941263199	1.2936134640375774	1.9996145571195167	2.2613904964923854		2.0942025265693673	1.2295229031746884		2.813479063327497		2.253067116530048	2.645056774351331		2.3137000540028447	2.4339560540517056
sub-06	ses-016	191	49	20	100	240	120	0.6291666666666667	1.7942517252874892	1.5189709585000093	2.4428014792228248	2.216867825984956	2.442895396041872	-0.6978968674849468	59	28	44	60	1	32	16	0	60	60	60	60	0.8166666666666667	0.30000000000000004	0.5666666666666667	0.8333333333333334	1.2274588875851407	2.1764171460696646	1.9042156798189331	1.2163034783999138	-0.948958258484524	1.6814140319824276	2.4714061674475682	2.433178818225863		7	184	9	40	7	13	6	94	1.9633536324428962	2.636601205553326	1.476452416492546	2.9766917493608274	2.3226761684417747	-1.16014878906078	2.553632529122494	2.035532985833974	2.993380985260007	2.4077580180066716	0	4	59	24	3	0	41	60	0	6	1	26	3	0	13	0		2.605644326210023	1.2274588875851407	2.1048792827129383	2.677877044677731		1.847606311658533	1.2163034783999138		3.0680809911092175	1.6814140319824276	2.333711977371803	2.7939132658640475		2.3499324072324352	
sub-06	ses-017	185	55	17	102	240	119	0.6279761904761905	1.809164567739658	1.6023321966738324	2.504058774427935	2.5956215634065565	2.177343719426325	-0.993289366732724	60	23	42	60	0	37	18	0	60	60	60	60	0.8571428571428572	0.2404761904761905	0.5571428571428572	0.8571428571428572	1.137078914165497	2.619754113736363	2.240856125695366	1.230606993993124	-1.482675199570866		2.4734902356122013	2.5668941042158315		27	158	5	50	11	6	2	100	2.048712009200412	2.7262506188286686	1.4102701878245882	2.9166879825592105	2.462795853614807	-1.3159804310040804	2.7014822994579024	2.4015435473124214	3.2314119625091706	2.1562623545646686	0	13	60	10	12	2	30	58	0	4	0	33	1	0	17	0		2.9371449492527906	1.137078914165497	2.207146027565007	2.614303449789685	2.0271204853057725	2.0914771960576384	1.203141011534067		3.1069849824905447		2.3967029935663415	2.1554999828338737		2.59109375841477	
sub-06	ses-018	186	53	11	107	239	118	0.685022338841217	2.0874537414077254	1.4966079870859788	2.3124678221288724	2.7918909367648053	2.1412059192122728	-1.2952829496788265	59	27	43	57	1	33	17	2	60	60	60	59	0.8901129943502825	0.35677966101694913	0.6234463276836159	0.8728813559322034	1.2715349510968752	2.0734151472868776	1.864830235104228	1.1785721824043676	-0.8018801961900024	1.8182650566101013	2.4337871797157065	2.154408574384803	1.9013034105300903	16	170	7	46	8	3	0	107	2.5099428591093096	2.5626402223110216	1.3962755414177397	3.0962889957427966	2.1931906870137103	-1.166364680893282	2.9337387335300456	2.413630145390831		2.1412059192122728	0	8	59	19	8	0	35	57	0	5	1	28	2	0	15	2		2.5705036079883605	1.2715349510968752	1.86411474278099	2.5547768366336827		1.7071281547546386	1.1785721824043676		3.283590009689332	1.8182650566101013	2.2820366743632734	2.628036460876458		2.091258189519249	1.9013034105300903
sub-06	ses-027	196	44	20	100	240	120	0.65	1.8701563577455658	1.4783951586113457	2.579484112005158	2.5064315394014733	2.3966343595593607	-1.0280363807901276	60	33	43	60	0	27	17	0	60	60	60	60	0.8333333333333334	0.3833333333333334	0.55	0.8333333333333334	1.0136838762164315	2.275432371725189	2.077493249512452	1.0753823419811865	-1.2617484955087577		2.632644501525298	2.495052905120229		25	171	11	33	14	6	12	88	2.205556658826556	2.586952140801358	1.31632542437304	2.800088761916007	2.505949228701542	-1.2706267164283178	2.6473972522160545	2.177511542834118	2.9241355582512907	2.324702377919552	0	15	60	18	10	0	33	60	0	5	0	22	6	0	11	0		2.5320251467328854	1.0136838762164315	2.0616050592187753	2.6693426319040663		1.8981449518180238	1.0753823419811865		3.0540584462103526		2.536868605005968	2.5884473583373855		2.4441104760926895	
sub-06	ses-028	202	34	18	100	236	118	0.7033898305084746	2.0878107960336383	1.612250599117817	2.8561866020735853	2.7193278019078524	2.476561699545851	-1.1070772027900353	58	36	48	60	1	24	9	0	59	60	57	60	0.8305084745762712	0.447457627118644	0.6895628902765387	0.847457627118644	1.2707384609039232	2.166221313314228	1.994929787074702	1.3038532205078932	-0.8954828524103049	3.5536650440469373	2.869106971059035	2.744234680115346		16	186	11	23	8	10	10	90	2.1738083719442534	2.9084879462645055	1.50074631119122	3.0923510728607124	2.7432383769145248	-1.4077416350732854	2.734455381526496	2.707225738212937	3.0192294023181327	2.416265288126709	1	8	57	28	7	0	41	60	1	8	0	16	2	0	7	0	3.2088200660608663	2.715621272385469	1.236737029234503	2.0092498964367307	3.0860024135839237		1.8086490947438594	1.3038532205078932	3.5536650440469373	3.160996744782315		2.7231620841973956	2.5871113995811896		2.789127045982248	
sub-06	ses-029	202	37	28	92	239	120	0.6118549511854952	1.743925797468771	1.5611692977522398	2.4457525875731516	2.4588372988759404	2.3435890655884646	-0.8976680011237006	60	40	42	60	0	19	18	0	60	59	60	60	0.7666666666666666	0.4446327683615819	0.4666666666666666	0.7666666666666666	1.1900041330436566	2.161323257177602	2.1089790935248955	1.1487649658030559	-0.9713191241339456		2.3318119815575282	2.5660232272563093		17	185	7	30	12	16	6	86	1.8630513629441108	2.73738957500359	1.4530841911940076	2.978884127182622	2.3213552283309418	-1.2843053838095824	2.7467659485464306	2.2428908116230724	3.0269096785411254	2.2959155344522326	1	6	59	34	10	0	32	60	0	1	0	18	6	0	12	0	0.144077444998544	3.114560795154732	1.207731704027472	1.9931048681228147	2.7704180559134093		1.902279417778485	1.1487649658030559		3.1325067719630937		2.287328937646108	2.9532803530525435		2.372394664358192	
sub-06	ses-030	208	32	21	99	240	120	0.6916666666666667	2.0453609077102657	1.5918324198193707	2.56301970213477	2.6409235271372444	2.4238872027488414	-1.0490911073178737	60	39	49	60	0	21	11	0	60	60	60	60	0.825	0.47500000000000003	0.6416666666666666	0.825	1.2009765947554276	2.327769624225511	2.0589513367978993	1.1228486131535245	-1.1267930294700832		2.546375094257473	2.5947957717187005		19	189	7	25	15	6	5	94	2.442630473076711	2.8770141717933737	1.4626342542770103	3.1128547761975085	2.4090658813972032	-1.4143799175163634	2.713914782412351	2.458445388949478	2.96393385712802	2.3951613168776085	0	13	60	26	6	0	43	60	0	4	0	17	3	0	8	0		2.868812236995798	1.2009765947554276	2.057248317840367	2.8947850305214557		1.9423233795341468	1.1228486131535245		3.0534498653607436		2.427063383409645	3.192061323979862		2.3708211896207647	
sub-06	ses-031	208	32	7	111	240	118	0.8073446327683617	2.6712618855252703	1.5798091010224586	2.532529670702064	2.9779034031688076	2.2602945544228374	-1.398094302146349	60	40	48	60	0	20	12	0	60	60	60	60	0.940677966101695	0.6073446327683616	0.740677966101695	0.940677966101695	1.1593940429196992	2.1783866554172713	2.0957681417484633	1.1884052236145393	-1.0189926124975721		2.581550913116896	2.4508276000106775		14	194	7	25	4	3	1	110	2.824535887535174	2.9269443922117344	1.482593152173748	2.9257237473715665	2.4224353292346033	-1.4443512400379863	2.9420082502206775	3.0257636070996483	2.595824816767127	2.2572442793106164	0	7	60	33	7	0	41	60	0	3	0	17	4	0	8	0		3.0399294415382365	1.1593940429196992	1.9956351553310057	2.8139593428852328		1.9731501317982831	1.1884052236145393		2.9044215018674726		2.524573750396206	2.941700431499637		2.2053911842661975	
sub-06	ses-032	207	33	18	102	240	120	0.7125	2.128053756927958	1.3917500910385199	2.4863419770669557	2.546659289213517	2.293561927655019	-1.1549091981749973	59	36	52	60	1	24	8	0	60	60	60	60	0.8333333333333333	0.44999999999999996	0.7166666666666667	0.85	0.9557176472578143	2.1666156233722966	1.8592739021702918	0.9504087050417449	-1.2108979761144822	0.704748465977616	2.4848658766496627	2.7134694672050004		16	191	4	29	9	9	7	95	2.266361630124244	2.7123021677904777	1.2811279275409735	2.3298177098715733	2.5079315311628707	-1.4311742402495042	2.8524489326775058	2.2408696457495285	2.897598080406232	2.249054000610193	0	8	59	28	8	0	44	60	1	2	0	22	1	0	7	0		2.772469059270807	0.9557176472578143	1.9935146416870082	2.6521352763101484		1.7151172886903177	0.9504087050417449	0.704748465977616	2.9694839810952622		2.4408096853364265	2.675554411318153		2.718885903760264	
sub-06	ses-033	201	26	39	77	227	116	0.5492556585143551	1.6255828656972091	1.6246182311230832	2.411646888433743	2.4899106196586334	2.477586141898745	-0.8652923885355501	56	41	48	56	1	16	6	3	57	57	54	59	0.6462492437991529	0.38309134906231096	0.5526819923371646	0.6129456458211573	1.3072229722963773	2.0866384935111015	2.026686451925976	1.2591187514417963	-0.7794155212147242	2.64947451241315	2.4365606856113313	2.3425484925260207	2.3376942206422484	15	186	5	21	10	29	3	74	1.5875069793578622	2.9623362103899358	1.5167377489241436	2.1061019270531847	2.4843956887624477	-1.4455984614657922	2.9278548422716555	2.338895370481729	2.675483490265904	2.4695632764244007	1	7	55	34	7	0	41	56	0	2	1	14	1	2	5	1	3.7891496660932944	2.837685831588299	1.2620970324091605	1.9320111003775604	2.968870381233949		1.8658257810685173	1.2591187514417963		2.7287918732408483	2.64947451241315	2.394813373092829	1.1039462380670102	1.9844898253586083	2.590268943417823	3.044103011209529
