subject	session	hit	miss	false_alarm	correct_rej	old	new	rate_hit_minus_FA	dprime	rt_hit	rt_miss	rt_FA	rt_CR	diff_rt_hit_minus_FA	hit_within	hit_between	hit_within_between	hit_between_within	miss_within	miss_between	miss_within_between	miss_between_within	old_within	old_between	old_within_between	old_between_within	rate_Hwith_min_FA	rate_Hbetw_min_FA	rate_Hwith_betw_min_FA	rate_Hbetw_with_min_FA	rt_hit_within	rt_hit_between	rt_hit_within_between	rt_hit_between_within	diff_rt_Hwith_min_Hbetw	rt_miss_within	rt_miss_between	rt_miss_within_between	rt_miss_between_within	hit_loConf	hit_hiConf	miss_loConf	miss_hiConf	FA_loConf	FA_hiConf	CR_loConf	CR_hiConf	dprime_hiConf	rt_hit_loConf	rt_hit_hiConf	rt_miss_loConf	rt_miss_hiConf	diff_rt_hitHC_minus_hitLC	rt_FA_loConf	rt_FA_hiConf	rt_CR_loConf	rt_CR_hiConf	hit_within_loConf	hit_between_loConf	hit_within_hiConf	hit_between_hiConf	hit_within_between_loConf	hit_between_within_loConf	hit_within_between_hiConf	hit_between_within_hiConf	miss_within_loConf	miss_between_loConf	miss_within_hiConf	miss_between_hiConf	miss_within_between_loConf	miss_between_within_loConf	miss_within_between_hiConf	miss_between_within_hiConf	rt_hit_within_loConf	rt_hit_between_loConf	rt_hit_within_hiConf	rt_hit_between_hiConf	rt_hit_within_between_loConf	rt_hit_between_within_loConf	rt_hit_within_between_hiConf	rt_hit_between_within_hiConf	rt_miss_within_loConf	rt_miss_between_loConf	rt_miss_within_hiConf	rt_miss_between_hiConf	rt_miss_within_between_loConf	rt_miss_between_within_loConf	rt_miss_within_between_hiConf	rt_miss_between_within_hiConf
sub-03	ses-011	188	52	33	87	240	120	0.5083333333333333	1.3812605014322525	1.2528573482594603	1.969453593767608	1.8464865048726402	1.920215245827863	-0.5936291566131799	59	31	38	60	1	29	22	0	60	60	60	60	0.7083333333333333	0.2416666666666667	0.3583333333333333	0.725	1.0411802204584673	1.6232387136643933	1.6775388514368152	1.0006778664588962	-0.5820584932059261	3.5743461132049674	1.9164032294832443	1.9664339594407532		27	161	32	20	21	12	38	49	1.7237669791515051	1.9091300770088466	1.1427991887797495	2.066653611958029	1.8139335646629349	-0.7663308882290971	2.0560299505506237	1.4797854749361694	2.0180630021346273	1.8443333123654746	0	14	59	17	13	0	25	60	0	16	1	13	16	0	6	0		1.803366186959403	1.0411802204584673	1.474898441539091	2.0230296509082475		1.4978836357116703	1.0006778664588962		2.1065250861644778	3.5743461132049674	1.682407098183265	2.0267821377515802		1.805505483945214	
sub-03	ses-012	188	52	27	93	240	120	0.5583333333333333	1.5389154017502436	1.3148590379572949	2.0436612769273608	2.0252446739761947	1.8453664237196734	-0.7103856360188998	58	28	43	59	2	32	17	1	60	60	60	60	0.7416666666666667	0.24166666666666667	0.4916666666666667	0.7583333333333333	1.0554597718140197	1.8027220657893623	1.7639757772933629	1.0110111204244328	-0.7472622939753426	2.329249010086059	2.0247539860010155	2.080981629876527	1.443073120117191	34	154	28	24	20	7	30	63	1.931836927638283	2.056555518262529	1.1511078669808146	2.1653066689627507	1.9017416528860727	-0.9054476512817142	2.139572304248813	1.6985943017687153	2.005459665934246	1.7691315464746387	2	16	56	12	16	0	27	59	2	15	0	17	10	1	7	0	1.7393779325485212	2.0262834900617626	1.031034123216359	1.504640166759495	2.1264747446775463		1.549161574399032	1.0110111204244328	2.329249010086059	2.1184889831542986		1.9420466355716481	2.274968084335323	1.443073120117191	1.8038581235068176	
sub-03	ses-013	172	68	9	111	240	120	0.6416666666666667	2.01249901943392	1.1981979157203868	1.8660417179500361	2.048085226482814	1.7469382715654813	-0.8498873107624274	59	22	33	58	1	38	27	2	60	60	60	60	0.9083333333333333	0.29166666666666663	0.47500000000000003	0.8916666666666667	0.9701509865259742	1.7345158498937439	1.571240478862419	1.014497393081929	-0.7643648633677697	1.0459269809722969	1.8610547765932584	1.9458420092971243	1.293547039031992	24	148	38	30	5	4	44	67	2.130652474075813	1.8999856646855682	1.0843944969692765	1.9066532897949229	1.8146003936131798	-0.8155911677162917	2.164406412124633	1.9026837444305413	1.9242184144800374	1.630515491143982	0	11	59	11	12	1	21	57	1	16	0	22	19	2	8	0		1.9351735609227985	0.9701509865259742	1.53385813886469	1.858330906232199	2.0127759075164704	1.4071888060796875	0.9969837349339545	1.0459269809722969	1.9170243126153945		1.8203496594862505	2.0077586816486566	1.293547039031992	1.7987899124622357	
sub-03	ses-014	117	122	10	110	239	120	0.4062064156206416	1.3567711610349074	1.1701841657589653	1.5854335884969764	2.061832129478455	1.5223908557024877	-0.8916479637194896	55	4	6	52	5	55	54	8	60	59	60	60	0.8333333333333333	-0.015536723163841804	0.016666666666666677	0.7833333333333333	1.1002784524397429	1.4328887677192679	2.11824713706971	1.114522973390726	-0.332610315279525	1.397336374282843	1.6234204455288999	1.5321013542457864	1.8018272864818687	9	108	14	108	6	4	8	102	1.7130088891391115	2.049356786939839	1.096919780660559	2.0250849424089723	1.5284417463231992	-0.95243700627928	2.096207367579145	2.0102692723274203	2.067015550136567	1.4796751933939325	3	0	52	4	5	1	1	51	1	7	4	48	3	3	51	5	1.878213380177819		1.0553975912240845	1.4328887677192679	2.213455993652353	1.74229097366333	1.642202854156494	1.1022137969147927	1.6255060386657725	2.2944665622711176	1.3402939581871107	1.5255595535039932	2.141685686111449	1.413120053609224	1.4962434523713357	2.0350516262054557
sub-03	ses-015	155	85	14	106	240	120	0.5291666666666667	1.5659115818791183	1.25875550848438	1.7469584610882951	1.852140836034504	1.7581156721654934	-0.593385327550124	56	13	28	58	4	47	32	2	60	60	60	60	0.8166666666666667	0.1	0.35	0.85	1.0581788347448617	2.00761278812702	1.7395969397681124	1.052438077762211	-0.9494339533821583	1.5990533995628518	1.769702815197885	1.758781015872958	1.319115386009223	26	129	37	48	11	3	37	69	2.0541013988635908	2.027077415172872	1.103899930392126	1.9140545025387352	1.6181552624702478	-0.9231774847807459	1.92617135828192	1.5806955877939781	1.975135151115624	1.6417429080907855	1	9	55	4	16	0	12	58	2	17	2	30	16	2	16	0	1.836386852264404	2.2689821285671665	1.0440295980626881	1.4195317721366898	1.9029241740703604		1.5218272940317814	1.052438077762211	1.673909854888926	1.9117879474864286	1.5241969442367775	1.6891879069010436	2.0208481878042264	1.319115386009223	1.4967138439416894	
sub-03	ses-016	177	63	22	98	240	120	0.5541666666666667	1.5383918053414476	1.4003022709539406	1.9859007765754821	2.032668196071278	1.877831447270452	-0.6323659251173375	57	24	36	60	3	36	24	0	60	60	60	60	0.7666666666666666	0.2166666666666667	0.41666666666666663	0.8166666666666667	1.1705860977842122	2.0541097756226914	2.027340665658316	0.9807865967750569	-0.8835236778384792	2.1709497928619377	1.8902674629953178	2.1062196199099215		46	131	40	23	19	3	34	64	2.075105021579454	2.104815457592842	1.1529159611418072	2.1245925600528692	1.7446976748756782	-0.951899496451035	2.0894678256386205	1.6729372088114427	2.1508734192567722	1.7327778996527192	2	18	55	6	25	1	11	59	2	19	1	17	19	0	5	0	2.169909062385557	2.106158494419529	1.134247080889618	1.8979636192321792	2.1225571598052975	1.5069110298156758	1.8109395425969945	0.971869233503182	2.0780951690673746	2.081234811983609	2.3566590404510634	1.6768333670672282	2.1728447703311295		1.8530440483093316	
sub-03	ses-017	132	108	7	113	240	120	0.4916666666666667	1.694580979354001	1.215623091984697	1.865091552077212	1.8457460097213654	1.8415039340726231	-0.6301229177366683	55	11	7	59	5	49	53	1	60	60	60	60	0.8583333333333333	0.12499999999999999	0.058333333333333334	0.9249999999999999	1.0317290124353862	2.2300752679110456	2.1858392776991247	1.0828042299511593	-1.1983462554756594	1.7870349687887341	1.8260761774541845	1.9171376660028228	1.4086837869905864	16	116	29	79	5	2	19	94	2.0862559363685302	2.269910575305696	1.0702041287680075	2.28167541055306	1.712168363522787	-1.1997064465376883	2.016054187998183	1.4199755640293217	2.247556490788826	1.759429481119348	0	8	55	3	7	1	0	58	1	10	4	39	18	0	35	1		2.384735404624374	1.0317290124353862	1.8176482366755025	2.1858392776991247	1.9398110240022657		1.0680282507433816	2.772233551980463	2.2670584285035758	1.540735322990802	1.713003805390238	2.262542726056807		1.7395007779750598	1.4086837869905864
sub-03	ses-018	171	69	10	110	240	120	0.6291666666666667	1.9436971589757213	1.3258566038634183	1.8796886999425957	1.7743648945987267	1.715637375980766	-0.4485082907353084	58	22	32	59	2	38	28	1	60	60	60	60	0.8833333333333333	0.2833333333333333	0.45	0.8999999999999999	0.9945418623409339	1.9430963605450762	1.95248722703771	1.0815311872486773	-0.9485544982041423	1.645256869486758	1.8846359230263023	1.9099075829324188	1.3144291599583795	38	133	29	40	8	2	18	92	2.2642408174651942	2.116623602922468	1.0999231755608327	2.1857372424195947	1.6578035066467716	-1.0167004273616354	1.9631829788736699	1.0190925574989542	2.1846442784475055	1.6238751559329256	2	16	56	6	19	1	13	58	0	16	2	22	13	0	15	1	1.727267153984869	2.1144613044390277	0.9683731019250791	1.4861231768278718	2.1534889457921382	2.229491762008984	1.658715484242777	1.0617387635459135		2.1702399000676813	1.645256869486758	1.6769239397234812	2.2048108945450258		1.654324712868159	1.3144291599583795
sub-03	ses-019	157	83	15	105	240	120	0.5291666666666667	1.5469436666329754	1.2471358609206502	1.86762496690412	1.9484052419269753	1.7421952579599103	-0.7012693810063251	58	17	24	58	2	43	36	2	60	60	60	60	0.8416666666666667	0.15833333333333333	0.275	0.8416666666666667	1.1166086686698813	1.6855974579451862	1.7155313213273375	1.055329635944219	-0.5689887892753049	2.2249023735174234	1.7228895184631654	1.992695511559271	2.3708898979786284	22	135	36	47	11	4	31	74	1.9912253204260852	2.0553211249119023	1.1154315956776313	2.1361840970512893	1.6619201012594802	-0.939889529234271	2.0663351707245123	1.6240979377337492	1.9917377663824365	1.6376571801072306	3	8	55	9	10	1	14	57	2	14	0	29	19	1	17	1	2.0362032973525666	2.050986210510022	1.066448961650826	1.3608074556653322	2.0325471847937444	2.3750933239865333	1.4890914188513324	1.0321758870311961	2.2249023735174234	2.033492302564478		1.5729433468280491	2.209403333785136	2.0052671689912813	1.750492651424481	2.7365126269659754
sub-03	ses-020	145	95	9	111	240	120	0.5291666666666667	1.7036784477643798	1.1289806696075386	1.6330699725988767	2.090675473897202	1.522343868180515	-0.9616948042896634	58	9	19	59	2	51	41	1	60	60	60	60	0.8916666666666667	0.075	0.24166666666666664	0.9083333333333333	0.9807463127314867	1.828205316019665	1.592929247901897	1.018634023734811	-0.8474590032881782	1.2776180495182086	1.6422760413814446	1.6504433040831976	1.1621577199921092	13	132	31	64	8	1	19	92	2.5196411466735835	1.933642162012942	1.0497337044464004	1.9795334747179063	1.4652517137599719	-0.8839084575665417	2.1418041717645266	1.681645890958606	1.9574782692289312	1.432479154920516	1	6	57	3	6	0	13	59	1	15	1	36	15	0	26	1	1.1942569100344542	2.0021150648543533	0.9770005127788031	1.4803858183502878	1.9884001345012787		1.410404223317567	1.018634023734811	1.5747848060028635	1.9494290929348213	0.9804512930335534	1.514295603234204	2.036621101081994		1.4276484211992764	1.1621577199921092
sub-03	ses-021	152	88	3	117	240	120	0.6083333333333333	2.3006588116278497	1.2872067952835267	1.7329760966233032	1.8181743210026344	1.5853010227465145	-0.5309675257191078	58	9	27	58	2	51	33	2	60	60	60	60	0.9416666666666667	0.125	0.425	0.9416666666666667	1.0652618808602017	1.92982222210254	1.985793555635892	1.084231341243318	-0.8645603412423384	2.370974848431075	1.713396894570313	1.681226968779512	2.448107606589332	32	120	27	61	3	0	19	98	2.63825727347675	2.1032415404958034	1.0695975298935865	2.083384544555513	1.577877275407407	-1.033644010602217	1.8181743210026344		2.1920013184215574	1.4676754552176796	0	7	58	2	22	3	5	55	1	14	1	37	12	0	21	2		2.05525474042499	1.0652618808602017	1.4908084079739652	2.128587645229844	2.029339305944736	1.3574995614225045	1.0326799977141496	2.107884280914448	2.1364498996511765	2.6340654159477026	1.553322784539716	2.019433318913994		1.4879661972740938	2.448107606589332
sub-03	ses-022	148	92	22	97	240	119	0.43179271708683475	1.193683525939734	1.3745221293673582	1.8693744328471775	1.8817640643867444	1.7410086207792725	-0.5072419350193862	54	15	26	53	6	45	34	7	60	60	60	60	0.7151260504201681	0.06512605042016806	0.2484593837535014	0.6984593837535014	1.2849312440305096	1.878562574682139	1.7911683511542358	1.1187579663864018	-0.5936313306516294	2.0821860615389114	1.7345731900493722	1.9187801223593393	2.3135733914667957	36	112	32	60	14	8	15	82	1.4131157050366516	1.8803800987360435	1.2119249249274238	2.061566429935191	1.7668720344002367	-0.6684551738086197	2.0593826803126007	1.5709314865164958	2.136718761201327	1.6686226194825553	5	12	49	3	16	3	10	50	1	14	5	31	15	2	19	5	1.9484745388319766	1.8765964635143393	1.217222744560972	1.8864270193533372	1.9485254744466485	1.4185819023397432	1.539396953886375	1.1007685302292014	2.554307080004364	2.070676410988837	1.9877618578458212	1.5827846386573559	2.037574600995828	1.9313649545703058	1.8249950076463215	2.4664567662253916
sub-03	ses-023	146	94	16	104	240	120	0.475	1.38574936560579	1.3222734228795008	1.8084192557563834	2.003470970751441	1.7264596914048798	-0.6811975478719403	55	15	20	56	5	45	40	4	60	60	60	60	0.7833333333333333	0.11666666666666667	0.19999999999999998	0.8	1.1839456198390743	1.588042970003796	1.8607204938527424	1.1946402896811832	-0.4040973501647216	2.1352238721973267	1.6706456784463453	1.8878122717507968	2.155936069999001	28	118	29	65	10	6	18	86	1.6239635387045843	1.9162846014659487	1.1813216177911914	1.9818800623152109	1.7310290497532141	-0.7349629836747573	2.137854102901882	1.779499083834039	2.0017706533349404	1.6688364668148667	3	10	52	5	13	2	7	54	1	13	4	32	13	2	27	2	2.016896803668535	1.7399203099996092	1.1358907438489132	1.2842882900121702	2.0050526221556826	2.070195621010498	1.5926751127187109	1.162212314446764	1.6932514140056585	1.9714137706970984	2.2457169867452436	1.548458640969477	2.002908405083803	2.0575410539918693	1.8323956149608305	2.2543310860061325
sub-03	ses-027	141	99	9	111	240	120	0.5125000000000001	1.6606501839360268	1.182946363090412	1.6213206702015488	2.0405786915599458	1.5632910539038705	-0.8576323284695337	59	5	20	57	1	55	40	3	60	60	60	60	0.9083333333333333	0.008333333333333331	0.2583333333333333	0.875	1.0534969554206937	1.810090253762897	1.8049259699722797	1.0436867746959135	-0.7565932983422032	1.5598213160410523	1.609805518503219	1.6099676346313232	2.0043053769941053	20	121	25	74	8	1	12	99	2.4044242741858386	1.9292847171733172	1.05958465167175	1.9936190844729578	1.4955441788936406	-0.8697000655015672	2.071267107245511	1.795071366075426	1.9211100049347947	1.519919059839516	0	5	59	0	15	0	5	57	0	15	1	40	10	0	30	3		1.810090253762897	1.0534969554206937		1.9690162049767905		1.3126552649587466	1.0436867746959135		1.9435139927901353	1.5598213160410523	1.4846648406456253	2.0687767219971915		1.4570312721760337	2.0043053769941053
sub-03	ses-028	148	92	9	111	240	120	0.5416666666666667	1.7362693091983545	1.2783461288033022	1.743227469093855	1.888760840638227	1.486714186054396	-0.6104147118349248	53	10	25	60	7	50	35	0	60	60	60	60	0.8083333333333333	0.09166666666666666	0.3416666666666667	0.925	1.1534668255087779	1.744774539561946	1.8482235510572789	1.0734691856478678	-0.5913077140531682	1.7216620578058013	1.6788872559197265	1.8394551416002205		28	120	29	63	9	0	9	102	2.63825727347675	1.9565523234395599	1.1200980167215089	2.081271572177906	1.5876198660869107	-0.836454306718051	1.888760840638227		2.1157134637029618	1.4312142497912872	2	7	51	3	17	2	8	58	3	10	4	40	16	0	19	0	1.5337366070598364	1.9012639995930531	1.138554285055795	1.3796324661560295	1.9547139065197725	2.5885037171002487	1.6219315456994803	1.0212266155977856	1.9936478521736898	2.0339001806452863	1.517672712029885	1.5901340247383362	2.1273081393865843		1.5970526171485462	
sub-03	ses-029	148	92	5	115	240	120	0.5750000000000001	2.0284022343821433	1.284712659397692	1.759545473386332	1.9065676789395496	1.6509243893553724	-0.6218550195418575	56	11	25	56	4	49	35	4	60	60	60	60	0.8916666666666667	0.14166666666666666	0.375	0.8916666666666667	1.1503844848045692	1.7997078055143367	1.7773981093063953	1.0979322115800885	-0.6493233207097675	1.930937006231403	1.6314979588236584	1.9242234759937447	1.7158034711191483	25	123	21	71	3	2	16	99	2.1593832162064106	2.0158123067148015	1.1361151701055967	2.047251764849892	1.6744492463337295	-0.8796971366092048	2.331881677806372	1.268596680639316	2.1814693613012803	1.565179747424721	1	7	55	4	14	3	11	53	0	8	4	41	12	1	23	3	1.6685765467025249	1.9677478741561731	1.1409628109518792	1.5056376853911226	2.0772382262242672	1.9570536116448523	1.3957834150472854	1.0493026983688756		1.9895463592675495	1.930937006231403	1.5616348562980211	2.1199280280666426	1.6367798509076297	1.8221167531731024	1.7421446778563212
