trial_type	image_path	onset	offset	block	task_version	category	subcategory	image_num	block_trial	duration	target	reaction_time	task
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-74.jpg	6.470817091874777	6.8695924798958	0.0	def	faces	adult	adult-74.jpg	0.0	0.3987753880210221	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-7.jpg	6.971203846856952	7.3719930278603	0.0	def	faces	adult	adult-7.jpg	1.0	0.40078918100334704	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-135.jpg	7.470545354997738	7.869031671900302	0.0	def	faces	adult	adult-135.jpg	2.0	0.398486316902563	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-84.jpg	7.966226894874126	8.369079801021144	0.0	def	faces	adult	adult-84.jpg	3.0	0.4028529061470181	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-41.jpg	8.44966836902313	8.855838524876162	0.0	def	faces	adult	adult-41.jpg	4.0	0.40617015585303307	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-24.jpg	8.952309713931754	9.349436132935807	0.0	def	faces	adult	adult-24.jpg	5.0	0.3971264190040529	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-95.jpg	9.45275446283631	9.849787298822775	0.0	def	faces	adult	adult-95.jpg	6.0	0.3970328359864652	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-49.jpg	9.952763731824234	10.34979074797593	0.0	def	faces	adult	adult-49.jpg	7.0	0.3970270161516965	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-111.jpg	10.452302276855336	10.849723708815873	0.0	def	faces	adult	adult-111.jpg	8.0	0.397421431960538	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-35.jpg	10.952889484819023	11.349748838925734	0.0	def	faces	adult	adult-35.jpg	9.0	0.39685935410670936	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-87.jpg	11.433435532962903	11.838389057898894	0.0	def	faces	adult	adult-87.jpg	10.0	0.40495352493599057	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-128.jpg	11.93282548803836	12.337263562949376	0.0	def	faces	adult	adult-128.jpg	11.0	0.4044380749110133	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/house/house-30.jpg	12.436819864902644	12.83728105085902	1.0	def	places	house	house-30.jpg	0.0	0.4004611859563738	False		
