subject	session	TrialNumber	image_path	condition	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	subcondition	repetition	run	onset	duration	response_mapping_flip_h	response_mapping_flip_v	onset_flip	offset_flip	keypresses	response	response_txt	error	response_confidence	response_time	duration_flip	ran	order	session_trial_time	atypical	atypical_log	exclude_session	delay_days	delay_seconds	trials_since_lastrep
01	ses-003	1	images_fmri/pecan/pecan_02s.jpg	unseen	5438	454	2	None	1136.0	16168.0	2.0	unseen-between	1	1	3.0	2.98	True	True	2.9883060455322266	5.953527927398682	[['x', 5.556524991989136]]	-1.0	unseen	False	False	2.556524991989136	2.965221881866455	1.0	0.0	1619617382.7345	False		False			
01	ses-003	2	images_fmri/bottle/bottle_02n.jpg	unseen	866	73	2	None	171.0	2597.0	2.0	unseen-within	1	1	7.47	2.98	False	False	7.452107906341553	10.437014102935793	[['b', 10.484801054000854], ['b', 10.60896110534668]]	-1.0	unseen	False	False	3.0148010540008547	2.9849061965942383	1.0	1.0	1619617387.1983	False		False			
01	ses-003	3	images_fmri/boar/boar_02s.jpg	seen	794	67	2	None	152.0	2316.0	2.0	seen-within-between	3	1	11.94	2.98	False	True	11.918998956680298	14.902733087539673	[['x', 15.104117155075073]]	-1.0	unseen	True	False	3.1641171550750737	2.983734130859375	1.0	2.0	1619617391.6652	False		False	7.0	0.0	112.0
01	ses-003	4	images_fmri/diaper/diaper_02s.jpg	seen	2390	200	2	None	486.0	7028.0	2.0	seen-within-between	3	1	16.41	2.98	False	True	16.385518074035645	19.367090940475464	[['x', 18.807827949523926]]	-1.0	unseen	True	False	2.3978279495239256	2.98157286643982	1.0	3.0	1619617396.1318	False		False	7.0	0.0	151.0
01	ses-003	5	images_fmri/retainer/retainer_02s.jpg	seen	6218	519	2	None	1304.0	18563.0	2.0	seen-within-between	3	1	20.88	2.98	True	False	20.8513081073761	23.832803964614868	[['y', 23.814285039901733]]	1.0	seen	False	False	2.9342850399017344	2.981495857238769	1.0	4.0	1619617400.5975	False		False	7.0	0.0	113.0
01	ses-003	6	images_fmri/typewriter/typewriter_02s.jpg	unseen	8090	675	2	None	1742.0	24548.0	2.0	unseen-within	1	1	25.35	2.98	False	True	25.332684993743896	28.303854942321777	[['x', 28.89463496208191]]	-1.0	unseen	False	False	3.544634962081908	2.971169948577881	1.0	5.0	1619617405.0789	False		False			
01	ses-003	7	images_fmri/spinach/spinach_02s.jpg	seen	7070	590	2	None	1516.0	21433.0	2.0	seen-between	2	1	29.82	2.98	True	False	29.801510095596317	32.78647494316101	[['b', 33.139384031295776]]	-1.0	unseen	True	False	3.319384031295776	2.9849648475646973	1.0	6.0	1619617409.5477	False		False	7.0	0.0	212.0
01	ses-003	8	images_fmri/okra/okra_02n.jpg	unseen	5150	430	2	None	1075.0	15282.0	2.0	unseen-within	1	1	34.29	2.98	True	False	34.26847004890442	37.24981594085693	[['a', 36.21329212188721]]	-2.0	unseen	False	True	1.923292121887208	2.981345891952514	1.0	7.0	1619617414.0147	False		False			
01	ses-003	9	images_fmri/corn/corn_02s.jpg	seen	2054	172	2	None	413.0	5928.0	2.0	seen-between	2	1	38.76	2.98	True	False	38.73671293258667	41.750202894210815	[['b', 41.27334809303284]]	-1.0	unseen	True	False	2.513348093032839	3.013489961624145	1.0	8.0	1619617418.4830	False		False	7.0	0.0	46.0
01	ses-003	10	images_fmri/man/man_02s.jpg	seen	4562	381	2	None	964.0	13739.0	2.0	seen-within-between	3	1	43.23	2.98	True	False	43.19883394241333	46.18119311332703							2.9823591709136963	1.0	9.0	1619617422.9451	False		False	7.0	0.0	18.0
01	ses-003	11	images_fmri/doormat/doormat_02s.jpg	seen	2534	212	2	None	512.0	7416.0	2.0	seen-between	2	1	47.7	2.98	False	True	47.68397307395935	50.649749994277954							2.9657769203186035	1.0	10.0	1619617427.4302	False		False	7.0	0.0	15.0
01	ses-003	12	images_fmri/space_shuttle/space_shuttle_02s.jpg	seen	7010	585	2	None	1502.0	21247.0	2.0	seen-within-between	3	1	52.17	2.98	False	False	52.15105605125427	55.131552934646606							2.980496883392334	1.0	11.0	1619617431.8973	False		False	7.0	0.0	147.0
01	ses-003	13	images_fmri/mousetrap/mousetrap_02s.jpg	seen	4946	413	2	None	1030.0	14680.0	2.0	seen-between	2	1	56.64	2.98	True	True	56.61804699897766	59.60155701637268							2.9835100173950195	1.0	12.0	1619617436.3643	False		False	7.0	0.0	66.0
01	ses-003	14	images_fmri/computer/computer_02s.jpg	unseen	1958	164	2	None	395.0	5679.0	2.0	unseen-between	1	1	61.11	2.98	False	True	61.08287501335144	64.06417393684387							2.981298923492432	1.0	13.0	1619617440.8291	False		False			
01	ses-003	15	images_fmri/okra/okra_02n.jpg	seen	5150	430	2	None	1075.0	15282.0	2.0	seen-within	2	1	65.58	2.98	True	True	65.55201697349548	68.53108406066895							2.979067087173462	1.0	14.0	1619617445.2983	False		False	0.0	31.283600091934204	7.0
01	ses-003	16	images_fmri/windowsill/windowsill_02s.jpg	unseen	8486	708	2	None	1820.0	25621.0	2.0	unseen-within	1	1	70.05	2.98	False	False	70.03531789779663	73.00168490409851							2.96636700630188	1.0	15.0	1619617449.7816	False		False			
01	ses-003	17	images_fmri/shoe/shoe_02s.jpg	unseen	6686	558	2	None	1424.0	20193.0	2.0	unseen-within	1	1	74.52	2.98	True	False	74.49985194206238	77.48058199882507							2.9807300567626958	1.0	16.0	1619617454.2461	False		False			
01	ses-003	18	images_fmri/pinwheel/pinwheel_02s.jpg	seen	5642	471	2	None	1186.0	16867.0	2.0	seen-between	2	1	78.99	2.98	False	True	78.96733593940735	81.94746804237366							2.9801321029663086	1.0	17.0	1619617458.7136	False		False	7.0	0.0	74.0
01	ses-003	19	images_fmri/credit_card/credit_card_02s.jpg	unseen	2174	182	2	None	439.0	6340.0	2.0	unseen-between	1	1	83.46	2.98	False	False	83.43032097816467	86.41519594192505							2.984874963760376	1.0	18.0	1619617463.1766	False		False			
01	ses-003	20	images_fmri/gun/gun_02s.jpg	seen	3542	296	2	None	728.0	10437.0	2.0	seen-between	2	1	87.92999999999998	2.98	False	True	87.8976891040802	90.8808081150055							2.983119010925293	1.0	19.0	1619617467.6439	False		False	7.0	0.0	273.0
01	ses-003	21	images_fmri/tuxedo/tuxedo_02s.jpg	unseen	8066	673	2	None	1739.0	24507.0	2.0	unseen-within	1	1	92.4	2.98	True	False	92.38022899627686	95.34660792350768							2.966378927230835	1.0	20.0	1619617472.1265	False		False			
01	ses-003	22	images_fmri/chipmunk/chipmunk_02n.jpg	seen	1730	145	2	None	335.0	4837.0	2.0	seen-within-between	3	1	96.87	2.98	True	True	96.8467071056366	99.83061289787292							2.983905792236328	1.0	21.0	1619617476.5929	False		False	7.0	0.0	170.0
01	ses-003	23	images_fmri/wheelbarrow/wheelbarrow_02s.jpg	seen	8426	703	2	None	1808.0	25465.0	2.0	seen-between	2	1	101.34	2.98	True	False	101.31551694869997	104.2977659702301							2.982249021530152	1.0	22.0	1619617481.0618	False		False	7.0	0.0	209.0
01	ses-003	24	images_fmri/chip/chip_02s.jpg	unseen	1718	144	2	None	334.0	4825.0	2.0	unseen-within	1	1	105.81	2.98	False	True	105.78111004829408	108.76560091972352							2.984490871429444	1.0	23.0	1619617485.5273	False		False			
01	ses-003	25	images_fmri/sleeping_bag/sleeping_bag_02s.jpg	unseen	6830	570	2	None	1463.0	20734.0	2.0	unseen-within	1	1	110.28	2.98	True	True	110.25120401382446	113.23089909553528							2.9796950817108154	1.0	24.0	1619617489.9974	False		False			
01	ses-003	26	images_fmri/typewriter/typewriter_02s.jpg	seen	8090	675	2	None	1742.0	24548.0	2.0	seen-within	2	1	114.75	2.98	True	False	114.73088908195496	117.69897508621216							2.968086004257202	1.0	25.0	1619617494.4771	False		False	0.0	89.39819979667664	20.0
01	ses-003	27	images_fmri/whale/whale_02s.jpg	seen	8402	701	2	None	1805.0	25426.0	2.0	seen-between	2	1	119.22	2.98	False	False	119.1997730731964	122.17968606948853							2.9799129962921143	1.0	26.0	1619617498.9460	False		False	7.0	0.0	184.0
01	ses-003	28	images_fmri/spinach/spinach_02s.jpg	seen	7070	590	2	None	1516.0	21433.0	2.0	seen-between-within	3	1	123.69	2.98	False	True	123.66609501838684	126.64657711982728							2.9804821014404297	1.0	27.0	1619617503.4123	False		False	0.0	93.86460018157959	21.0
01	ses-003	29	images_fmri/doormat/doormat_02s.jpg	seen	2534	212	2	None	512.0	7416.0	2.0	seen-between-within	3	1	128.16	2.98	False	True	128.13263297080994	131.11307311058044							2.980440139770508	1.0	28.0	1619617507.8789	False		False	0.0	80.44869995117188	18.0
01	ses-003	30	images_fmri/plum/plum_02s.jpg	unseen	5738	479	2	None	1204.0	17106.0	2.0	unseen-between	1	1	132.63	2.98	False	True	132.61675190925598	135.57892394065857							2.962172031402588	1.0	29.0	1619617512.3630	False		False			
01	ses-003	31	images_fmri/coconut/coconut_02s.jpg	unseen	1874	157	2	None	376.0	5414.0	2.0	unseen-within	1	1	137.1	2.98	False	False	137.0792920589447	140.06249403953552							2.9832019805908203	1.0	30.0	1619617516.8255	False		False			
01	ses-003	32	images_fmri/vase/vase_02s.jpg	unseen	8174	682	2	None	1754.0	24712.0	2.0	unseen-within	1	1	141.57	2.98	True	False	141.54847693443298	144.53041100502014							2.981934070587158	1.0	31.0	1619617521.2947	False		False			
01	ses-003	33	images_fmri/wheelbarrow/wheelbarrow_02s.jpg	seen	8426	703	2	None	1808.0	25465.0	2.0	seen-between-within	3	1	146.04	2.98	True	False	146.01283597946167	148.99592399597168							2.9830880165100098	1.0	32.0	1619617525.7591	False		False	0.0	44.69729995727539	10.0
01	ses-003	34	images_fmri/drum/drum_02s.jpg	seen	2630	220	2	None	523.0	7589.0	2.0	seen-within-between	3	1	150.51	2.98	True	False	150.48131799697876	153.46328806877136							2.9819700717926025	1.0	33.0	1619617530.2276	False		False	7.0	0.0	304.0
01	ses-003	35	images_fmri/tortilla/tortilla_02s.jpg	seen	7850	655	2	None	1688.0	23815.0	2.0	seen-between	2	1	154.98	2.98	True	False	154.96476197242737	157.92874693870544							2.963984966278076	1.0	34.0	1619617534.7110	False		False	7.0	0.0	296.0
01	ses-003	36	images_fmri/fudge/fudge_02s.jpg	unseen	3134	262	2	None	648.0	9322.0	2.0	unseen-within	1	1	159.45	2.98	True	False	159.4288170337677	162.4119999408722							2.983182907104492	1.0	35.0	1619617539.1751	False		False			
01	ses-003	37	images_fmri/fudge/fudge_02s.jpg	seen	3134	262	2	None	648.0	9322.0	2.0	seen-within	2	1	163.92	2.98	False	True	163.89535808563232	166.87855291366577							2.9831948280334477	1.0	36.0	1619617543.6416	False		False	0.0	4.4664998054504395	1.0
01	ses-003	38	images_fmri/manatee/manatee_02s.jpg	seen	4574	382	2	None	965.0	13751.0	2.0	seen-within-between	3	1	168.39	2.98	True	False	168.36440110206604	171.34510111808777							2.9807000160217285	1.0	37.0	1619617548.1106	False		False	7.0	0.0	82.0
01	ses-003	39	images_fmri/buggy/buggy_02s.jpg	seen	1082	91	2	None	214.0	3211.0	2.0	seen-between	2	1	172.86	2.98	False	True	172.83147192001343	175.81166696548462							2.9801950454711914	1.0	38.0	1619617552.5777	False		False	7.0	0.0	171.0
