subject	session	TrialNumber	image_path	condition	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	subcondition	repetition	run	onset	duration	response_mapping_flip_h	response_mapping_flip_v	onset_flip	offset_flip	keypresses	response	response_txt	error	response_confidence	response_time	duration_flip	ran	order	session_trial_time	atypical	atypical_log	exclude_session	delay_days	delay_seconds	trials_since_lastrep
6	ses-025	1	images_fmri/melon/melon_06s.jpg	unseen	4746	396	6	None	995.0	14168.0	6.0	unseen-within	1	4	3.0	2.98	False	False	3.001267223000013	5.981539380999948	[['y', 5.4744933430001765]]	-2.0	unseen	False	True	2.4744933430001765	2.9802721579999343	1.0	0.0	4070.6068	False		True			
6	ses-025	2	images_fmri/icicle/icicle_06s.jpg	seen	3918	327	6	None	825.0	11795.0	6.0	seen-within-between-within-between	5	4	7.47	2.98	True	False	7.468751021000116	10.45213278500023	[['x', 8.36661883800025]]	2.0	seen	False	True	0.8966188380002498	2.9833817640001143	1.0	1.0	4075.0743	True	_subcondition:seen-within-between-within-between_repetition:5	True	7.0	0.0	230.0
6	ses-025	3	images_fmri/submarine/submarine_06n.jpg	seen	7314	610	6	None	1578.0	22285.0	6.0	seen-between	2	4	11.94	2.98	True	False	11.936002816000382	14.913201510000365	[['x', 14.281815622000067]]	2.0	seen	False	True	2.341815622000068	2.9771986939999806	1.0	2.0	4079.5416	False		True	7.0	0.0	201.0
6	ses-025	4	images_fmri/coverall/coverall_06s.jpg	unseen	2094	175	6	None	426.0	6141.0	6.0	unseen-between	1	4	16.41	2.98	False	True	16.41674633399998	19.379468396	[['y', 18.77330285500011]]	-2.0	unseen	False	True	2.3633028550001107	2.962722062000012	1.0	3.0	4084.0223	False		True			
6	ses-025	5	images_fmri/playing_card/playing_card_06s.jpg	unseen	5718	477	6	None	1200.0	17056.0	6.0	unseen-within	1	4	20.88	2.98	True	False	20.883018671000173	23.864016426000035	[['a', 23.233961530000215]]	-2.0	unseen	False	True	2.353961530000216	2.980997754999862	1.0	4.0	4088.4886	False		True			
6	ses-025	6	images_fmri/playing_card/playing_card_06s.jpg	seen	5718	477	6	None	1200.0	17056.0	6.0	seen-within	2	4	25.35	2.98	True	True	25.35195495300013	28.33477863300004	[['b', 26.27699815899996]]	2.0	seen	False	True	0.9269981589999574	2.9828236799999104	1.0	5.0	4092.9575	False		True	0.0	4.468899999999849	1.0
6	ses-025	7	images_fmri/guitar/guitar_06s.jpg	seen	3534	295	6	None	724.0	10387.0	6.0	seen-between-within	3	4	29.82	2.98	True	False	29.81665659700002	32.797186142000555	[['x', 31.101456374000463]]	2.0	seen	False	True	1.281456374000463	2.980529545000536	1.0	6.0	4097.4222	True	_subcondition:seen-between-within_repetition:3	True	0.0	390.0257999999999	61.0
6	ses-025	8	images_fmri/saddle/saddle_06s.jpg	seen	6414	535	6	None	1344.0	19113.0	6.0	seen-between	2	4	34.29	2.98	True	False	34.283213655000054	37.26233493300015	[['x', 35.582999112999914]]	2.0	seen	False	True	1.2929991129999152	2.9791212780000933	1.0	7.0	4101.8888	False		True	7.0	0.0	404.0
6	ses-025	9	images_fmri/chess_piece/chess_piece_06s.jpg	seen	1638	137	6	None	318.0	4621.0	6.0	seen-within-between	3	4	38.76	2.98	False	True	38.76600293599995	41.7288175610006	[['b', 40.036452448000546]]	2.0	seen	False	True	1.2764524480005477	2.962814625000646	1.0	8.0	4106.3716	False		True	7.0	0.0	370.0
6	ses-025	10	images_fmri/warthog/warthog_06s.jpg	unseen	8334	695	6	None	1782.0	25121.0	6.0	unseen-within	1	4	43.23	2.98	True	False	43.23421208700029	46.21311591400036	[['y', 45.792376898000384]]	1.0	seen	True	False	2.562376898000388	2.9789038270000674	1.0	9.0	4110.8398	False		True			
