subject	session	TrialNumber	image_path	condition	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	subcondition	repetition	run	onset	duration	response_mapping_flip_h	response_mapping_flip_v	onset_flip	offset_flip	keypresses	response	response_txt	error	response_confidence	response_time	duration_flip	ran	order	session_trial_time	atypical	atypical_log	exclude_session	delay_days	delay_seconds	trials_since_lastrep
02	ses-014	1	images_fmri/taco/taco_04s.jpg	seen	7504	626	4	None	1614.0	22791.0	4.0	seen-between	2	2	3.0	2.98	True	True	3.0000979900360107	5.967019081115723	[['y', 5.7301881313323975]]	1.0	seen	False	False	2.730188131332397	2.966921091079712	1.0	0.0	1628089189.5773	False		False	7.0	0.0	81.0
02	ses-014	2	images_fmri/typewriter/typewriter_04s.jpg	unseen	8092	675	4	None	1742.0	24550.0	4.0	unseen-within	1	2	7.47	2.98	False	False	7.466464996337891	10.454079151153564	[['b', 9.800043106079102]]	-1.0	unseen	False	False	2.330043106079102	2.987614154815674	1.0	1.0	1628089194.0437	False		False			
02	ses-014	3	images_fmri/barrel/barrel_04s.jpg	seen	412	35	4	None	77.0	1139.0	4.0	seen-between-within	3	2	11.94	2.98	True	True	11.939930200576782	14.922566175460815	[['b', 12.898697137832642]]	2.0	seen	False	True	0.958697137832642	2.982635974884033	1.0	2.0	1628089198.5172	False		False	0.0	162.2293999195099	13.0
02	ses-014	4	images_fmri/rat/rat_04s.jpg	seen	6148	513	4	None	1286.0	18304.0	4.0	seen-between	2	2	16.41	2.98	True	True	16.406946182250977	19.386555194854736	[['x', 18.75199317932129]]	-1.0	unseen	True	False	2.341993179321289	2.97960901260376	1.0	3.0	1628089202.9842	False		False	7.0	0.0	184.0
02	ses-014	5	images_fmri/raft/raft_04s.jpg	seen	6112	510	4	None	1276.0	18175.0	4.0	seen-within-between	3	2	20.88	2.98	True	False	20.87350106239319	23.85368299484253	[['y', 22.153156995773315]]	1.0	seen	False	False	1.2731569957733164	2.980181932449341	1.0	4.0	1628089207.4508	False		False	7.0	0.0	295.0
02	ses-014	6	images_fmri/lego/lego_04s.jpg	seen	4312	360	4	None	914.0	13070.0	4.0	seen-between	2	2	25.35	2.98	False	False	25.3566210269928	28.3196702003479	[['a', 27.081030130386353]]	1.0	seen	False	False	1.7310301303863511	2.9630491733551025	1.0	5.0	1628089211.9339	False		False	7.0	0.0	230.0
02	ses-014	7	images_fmri/cymbal/cymbal_04s.jpg	seen	2332	195	4	None	469.0	6794.0	4.0	seen-within	2	2	29.82	2.98	True	True	29.82151198387146	32.80260109901428	[['b', 30.899023056030273]]	2.0	seen	False	True	1.0790230560302732	2.9810891151428223	1.0	6.0	1628089216.3988	False		False	0.0	211.4105999469757	24.0
02	ses-014	8	images_fmri/stair/stair_04s.jpg	seen	7144	596	4	None	1533.0	21663.0	4.0	seen-between	2	2	34.29	2.98	False	False	34.28875112533569	37.26933908462525	[['y', 36.575870990753174]]	-2.0	unseen	True	True	2.2858709907531747	2.980587959289551	1.0	7.0	1628089220.8660	False		False	7.0	0.0	295.0
02	ses-014	9	images_fmri/ukulele/ukulele_04s.jpg	seen	8104	676	4	None	1743.0	24565.0	4.0	seen-between	2	2	38.76	2.98	False	False	38.75525307655335	41.73997116088867	[['a', 41.86281418800354]]	1.0	seen	False	False	3.102814188003542	2.984718084335327	1.0	8.0	1628089225.3325	False		False	7.0	0.0	147.0
02	ses-014	10	images_fmri/rhinoceros/rhinoceros_04s.jpg	unseen	6244	521	4	None	1307.0	18609.0	4.0	unseen-between	1	2	43.23	2.98	True	False	43.2181441783905	46.202107191085815	[['y', 44.83784198760986]]	1.0	seen	True	False	1.6078419876098664	2.9839630126953125	1.0	9.0	1628089229.7954	False		False			
