session	run	framewise_displacement	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
01	1	0.0227	-0.0145121	-0.00292756	0.0352168	-0.00120108	-0.0	-0.000350457
01	1	0.13008634	-0.0319045	-0.0555649	0.0215817	-0.00130069	0.000116127	-0.00106315
01	1	0.11055135	-0.0320923	-0.109341	0.0223973	-0.00197154	6.035139999999997e-22	-0.00139161
01	1	0.17382466	-0.0169815	-0.00896594	0.0347153	-0.00182575	-0.0	-0.000616984
01	1	0.04932105	-0.0169495	0.0086771599999999	0.0565139	-0.00180506	0.000143471	-0.000584198
01	1	0.0392803599999999	-0.0150223	-0.0114672999999999	0.0592062	-0.00189899	0.000215531	-0.000708536
01	1	0.0406405	-0.0147988	-0.0209267	0.0522328	-0.00216548	8.0251e-05	-0.000630622
01	1	0.20102105	-0.0186423	-0.141737	0.0557761	-0.00272074	-0.00044812	-0.00100347
01	1	0.0889586499999999	-0.013919	-0.1617899999999999	0.0360851	-0.0033916	-0.000299104	-0.000933519
01	1	0.1831563225	-0.0085444	-0.0482997	0.0400359	-0.00279393	8.16945e-06	-0.00063165
01	1	0.0928122075	-0.00683951	-0.00245299	0.0612624	-0.00261411	7.01156e-05	-0.000392734
01	1	0.021226715	-0.00545197	-0.0130287	0.0668095	-0.0026402	8.89739e-05	-0.000363355
01	1	0.071544985	-0.00487249	-0.0321102	0.0591170999999999	-0.00290921	0.000517257	-0.000549894
01	1	0.1357169549999999	-0.0087142499999999	-0.109549	0.0577802	-0.00321459	-5.01509e-05	-0.0007390959999999
01	1	0.083887345	-0.00632441	-0.125885	0.0516207	-0.00411875	-3.46898e-05	-0.000478677
01	1	0.19240109	-0.00595081	-0.015252	0.0623028	-0.00324899	0.00033706	-0.000305939
01	1	0.02625134	-0.00590977	-0.0213154	0.0724466	-0.00312111	0.000397739	-0.000294436
01	1	0.06769496	-0.00607178	-0.0520364	0.0765035	-0.00341588	0.000582575	-0.000469931
01	1	0.15394223	-0.00630841	-0.1476819999999999	0.0601874	-0.00386968	0.00034758	-0.000616014
01	1	0.24200777	-0.00381089	-0.26195	0.0497008	-0.00584201	0.000191467	-0.000449344
01	1	0.11250887235	-0.00310178	-0.228306	0.0494883	-0.00703592	9.90753e-07	-0.000274865
01	1	0.32307185235	-0.00122439	-0.0279305	0.0734404	-0.00551684	0.000384537	-0.000240154
01	1	0.09276373	-0.0014468	-0.00423783	0.096293	-0.00474499	0.000526489	-0.000246273
01	1	0.05069033	-0.00334826	-0.0283341	0.105548	-0.00465025	0.000656576	-0.000330198
01	1	0.0817902699999999	-0.00612073	-0.0752549999999999	0.113738	-0.00475867	0.000795185	-0.0005613069999999
01	1	0.16086867	-0.0062142	-0.182292	0.100823	-0.00523786	0.000467417	-0.000570813
01	1	0.21575098	-0.00369592	-0.289495	0.0672442	-0.0063317	0.000235004	-0.000693578
01	1	0.21803735	-0.00633247	-0.147162	0.0855118	-0.00557023	0.000487602	-0.000611642
01	1	0.1198879799999999	-0.0087608	-0.0761598999999999	0.0947786	-0.00500113	0.0006623169999999	-0.000611642
01	1	0.0128691999999999	-0.0107788	-0.0761672	0.0969071	-0.00493658	0.000552559	-0.000611642
01	1	0.0587028299999999	-0.00926317	-0.0952668	0.0947438	-0.00509433	0.0008344589999999	-0.000890478
01	1	0.20495653	-0.0156331	-0.213722	0.0809307	-0.00583832	0.000536305	-0.0011747
01	1	0.0979597499999999	-0.0197314	-0.163744	0.06015	-0.0060709	0.0005093	-0.00137717
01	1	0.23124245	-0.0124846	-0.0480076	0.0800858999999999	-0.00503223	0.0008061229999999	-0.000946196
01	1	0.04401055	-0.0134878	-0.0546718	0.0936622	-0.00481159	0.000989177	-0.0008945529999999
01	1	0.05748225	-0.0119519	-0.0880429	0.0893361999999999	-0.00501937	0.000870578	-0.000933159
01	1	0.0540014499999999	-0.014994	-0.122662	0.0917112	-0.00512427	0.0008962119999999	-0.00108193
01	1	0.2805079	-0.0234834	-0.270555	0.0707984	-0.00627291	0.000545018	-0.00164635
01	1	0.13566215	-0.0243627	-0.321336	0.0457064	-0.00713859	0.000583385	-0.0019205
01	1	0.3270841	-0.0235192	-0.108726	0.0785080999999999	-0.00622278	0.0008061229999999	-0.00144247
01	1	0.14630095	-0.0266069	-0.0472115	0.101692	-0.00549077	0.00110318	-0.00130124
01	1	0.0328119	-0.0240451	-0.0598256	0.11187	-0.00554595	0.00116385	-0.00133455
01	1	0.0462187	-0.0234691	-0.0908058	0.11708	-0.00566707	0.00123178	-0.00133455
01	1	0.1075979	-0.0247468	-0.154568	0.104616	-0.00616738	0.00122442	-0.00142876
01	1	0.1684533499999999	-0.0256799	-0.246455	0.0929686	-0.00671819	0.0008061229999999	-0.00173937
01	1	0.0692117	-0.0219826	-0.229658	0.0801738999999999	-0.00701646	0.000601259	-0.00152405
01	1	0.29538055	-0.0160332	-0.0675278	0.0790845	-0.00544808	0.00114829	-0.00111523
01	1	0.0473388	-0.0163487	-0.0779763	0.0938578	-0.00516467	0.00125814	-0.001158
01	1	0.1589409	-0.0210842	-0.161821	0.0840175999999999	-0.00590939	0.00112814	-0.00149369
01	1	0.1766837	-0.0306033	-0.243831	0.0675556	-0.00645532	0.000663328	-0.0018568
01	1	0.0467256	-0.0282962	-0.234711	0.0718068999999999	-0.00703685	0.000673612	-0.00188593
01	1	0.240977	-0.0303489	-0.0891727999999999	0.0963441	-0.00625331	0.00096567	-0.00158455
01	1	0.0580554999999999	-0.0309735	-0.0724517999999999	0.103911	-0.00588839	0.00126361	-0.00158455
01	1	0.0520143	-0.0338391	-0.100308	0.111957	-0.00565638	0.00123069	-0.00158455
01	1	0.0367469	-0.0308642	-0.120125	0.112097	-0.00581186	0.00128818	-0.00164788
01	1	0.1047292	-0.0354209	-0.184782	0.112638	-0.00620939	0.00118552	-0.00184718
01	1	0.2296004	-0.0379828	-0.305781	0.0869279999999999	-0.00716235	0.00102347	-0.00233876
01	1	0.0925995	-0.0394095	-0.235559	0.080499	-0.00704138	0.000907934	-0.00228483
01	1	0.2668058	-0.0372394	-0.0729975999999999	0.103109	-0.0061391999999999	0.00108601	-0.0017758
01	1	0.0343211999999999	-0.0352873	-0.0799981999999999	0.107915	-0.00593701	0.00129404	-0.00177477
01	1	0.0277351	-0.0348153	-0.0964213	0.109269	-0.00579801	0.00131207	-0.00180746
01	1	0.179347	-0.0450258	-0.182315	0.0975324	-0.00635737	0.000980666	-0.00234682
01	1	0.1743797	-0.0456903	-0.272085	0.0816173	-0.0072504999999999	0.0007875839999999	-0.00262121
01	1	0.09682415	-0.0446491	-0.197992	0.0810845	-0.0070937	0.0008281969999999	-0.00239548
01	1	0.21117005	-0.0467635	-0.0912385	0.100461	-0.00636012	0.00132709	-0.00196944
01	1	0.0410234	-0.0407086	-0.112791	0.103902	-0.0062835	0.00137921	-0.00189868
01	1	0.0344825	-0.0407801	-0.134526	0.112416	-0.00625362	0.00143121	-0.00190004
01	1	0.1036286	-0.0434352	-0.182246	0.109179	-0.00675938	0.00121463	-0.00217803
01	1	0.23707195	-0.0459501	-0.313362	0.0813498999999999	-0.00759444	0.000983451	-0.00262403
01	1	0.14206395	-0.0452066	-0.211875	0.0877424	-0.0072693799999999	0.00108601	-0.00238283
01	1	0.213353	-0.0463814	-0.0925018999999999	0.109047	-0.00664351	0.00153345	-0.00202613
01	1	0.0450272	-0.0461638	-0.1114839999999999	0.119958	-0.00644255	0.00152464	-0.00193757
01	1	0.0546207	-0.0437031	-0.137986	0.114079	-0.00668261	0.00153994	-0.00207779
01	1	0.2669217	-0.0481849	-0.286584	0.0948676	-0.0076448899999999	0.00108601	-0.00255419
01	1	0.15176985	-0.0379484	-0.327556	0.0776128999999999	-0.00883862	0.000898397	-0.0022694
01	1	0.29473465	-0.0429088	-0.125788	0.098312	-0.0078330299999999	0.00114364	-0.00217409
01	1	0.1591573999999999	-0.0465754	-0.0618531999999999	0.124651	-0.00699192	0.00145218	-0.0020194
01	1	0.0774443	-0.0463419	-0.10707	0.1251789999999999	-0.00668286	0.00167603	-0.00211581
01	1	0.0560360999999999	-0.049305	-0.142761	0.135262	-0.0066515	0.0016309	-0.0021853
01	1	0.2340744	-0.0560984	-0.269668	0.11808	-0.00731823	0.00116542	-0.00271693
01	1	0.2368566	-0.0466929	-0.391787	0.0929489	-0.0087987199999999	0.00108601	-0.00267281
01	1	0.3139914	-0.0469684	-0.181585	0.0823634999999999	-0.00732903	0.00102376	-0.00234618
01	1	0.2360623	-0.0490956	-0.0617409	0.111932	-0.00646206	0.00158044	-0.00207938
01	1	0.060792	-0.0494891	-0.0947444	0.123773	-0.00630863	0.00168623	-0.00213124
01	1	0.0610633	-0.0546443	-0.123606	0.123907	-0.00658579	0.00173538	-0.00234318
01	1	0.0562369	-0.0572766999999999	-0.158334	0.124678	-0.00668601	0.00167544	-0.00254513
01	1	0.2366351	-0.0563934	-0.295076	0.0993487	-0.00770865	0.00152462	-0.00284528
01	1	0.0642594	-0.0548244	-0.242946	0.0993531	-0.00768337	0.00151761	-0.00266645
01	1	0.2388716	-0.0566716	-0.103294	0.128653	-0.00679149	0.00165943	-0.0023386999999999
01	1	0.0243023	-0.0581379	-0.103335	0.129274	-0.006527	0.00183242	-0.0023327
01	1	0.0483693	-0.0592412	-0.138774	0.128458	-0.00664317	0.00183553	-0.00243364
01	1	0.1884904999999999	-0.0675487	-0.221069	0.107973	-0.0073405299999999	0.0015365	-0.00298531
01	1	0.155288	-0.0757489	-0.295986	0.0901422	-0.00808115	0.00150806	-0.00330305
01	1	0.2294499	-0.0733382999999999	-0.152628	0.108454	-0.00717618	0.00159777	-0.00299034
01	1	0.1353027999999999	-0.0729188999999999	-0.0908216	0.12805	-0.00655299	0.00188918	-0.00283532
01	1	0.0659623	-0.0743532999999999	-0.128932	0.12989	-0.00628296	0.00209542	-0.00282004
01	1	0.1327946	-0.0758273999999999	-0.194729	0.122102	-0.0070007	0.00197178	-0.00313337
01	1	0.34783	-0.0868793999999999	-0.367748	0.100136	-0.0086149899999999	0.00145708	-0.00384024
01	1	0.2001397	-0.0843297	-0.219857	0.10253	-0.00813339	0.00151981	-0.00343847
01	1	0.2771379	-0.0793854999999999	-0.0719233	0.130743	-0.00698997	0.00174327	-0.00288441
01	1	0.0897315999999999	-0.0718841	-0.101616	0.124543	-0.00640323	0.00191229	-0.00271342
01	1	0.0619775	-0.0763555999999999	-0.147963	0.125222	-0.00647762	0.00190111	-0.00283745
01	1	0.1637140999999999	-0.0760235	-0.222103	0.10817	-0.0072742099999999	0.00164259	-0.00322614
01	1	0.2314151	-0.0790128	-0.354665	0.0941962	-0.00847021	0.00148383	-0.00350918
01	1	0.1122345	-0.0672983	-0.315919	0.0834197	-0.00903367	0.00139047	-0.00314605
01	1	0.3398134	-0.0644842	-0.119764	0.106661	-0.0076844499999999	0.00178776	-0.0025405
01	1	0.105566	-0.062787	-0.0821641999999999	0.119455	-0.00697058	0.00195821	-0.00235532
01	1	0.0655289999999999	-0.0541488	-0.125862	0.121005	-0.00679766	0.00197548	-0.00239799
01	1	0.0602463	-0.0616931	-0.159852	0.120153	-0.0068986	0.00202891	-0.00260082
01	1	0.2492602	-0.0587284	-0.307033	0.112201	-0.00814071	0.00164259	-0.00279564
01	1	0.0851516	-0.0544619	-0.339231	0.0857608999999999	-0.00852372	0.00164259	-0.00273371
01	1	0.3212147	-0.0571415	-0.137932	0.10765	-0.00719727	0.00189898	-0.00240961
01	1	0.0737094	-0.0612694	-0.124936	0.125809	-0.00678454	0.00223624	-0.00239107
01	1	0.0457863	-0.0631877	-0.142623	0.118099	-0.0068233999999999	0.00205755	-0.00254294
01	1	0.0841891999999999	-0.0611245	-0.191698	0.116959	-0.00717763	0.00216015	-0.00272433
01	1	0.2674944000000001	-0.0686993	-0.327444	0.0947719	-0.00831802	0.00164259	-0.00310611
01	1	0.0730764	-0.066541	-0.313063	0.0722458	-0.00892679	0.00164259	-0.00303466
01	1	0.3546767	-0.0666775	-0.104476	0.108961	-0.00762745	0.00209099	-0.00259764
01	1	0.0675501	-0.0685225	-0.0943264	0.122011	-0.00712044	0.00238236	-0.00264937
01	1	0.0748899999999999	-0.0650251	-0.144683	0.118179	-0.00706871	0.00211876	-0.00262062
01	1	0.1380217	-0.0683763	-0.235669	0.114033	-0.00763076	0.00212046	-0.00284764
01	1	0.0920906999999999	-0.0757064999999999	-0.270698	0.10345	-0.00808768	0.00204608	-0.00309931
01	1	0.1627673	-0.0721076999999999	-0.185188	0.127937	-0.00753488	0.00222504	-0.00284764
01	1	0.0180052	-0.070897	-0.195798	0.131079	-0.00754553	0.00227524	-0.00284764
01	1	0.1054012	-0.0776656999999999	-0.24413	0.12607	-0.0079866699999999	0.00209241	-0.0031295
01	1	0.20359	-0.0758579999999999	-0.336319	0.0925257	-0.0089274999999999	0.0017081	-0.00332534
01	1	0.248145	-0.0742363	-0.169335	0.100384	-0.0080935499999999	0.0019258	-0.00294337
01	1	0.1443056999999999	-0.0692081	-0.101696	0.119453	-0.0075223	0.00212606	-0.00266349
01	1	0.0610742	-0.0694033	-0.1501609999999999	0.11529	-0.0074769199999999	0.00218381	-0.00272538
01	1	0.1662958	-0.0806590999999999	-0.231601	0.106682	-0.0081313999999999	0.00201732	-0.00320425
01	1	0.2272719999999998	-0.0865851	-0.356156	0.091611	-0.00933068	0.00186462	-0.00348667
01	1	0.0941839	-0.0828107	-0.306034	0.093351	-0.00971392	0.00164259	-0.00332099
01	1	0.3111491	-0.0748381	-0.140182	0.118433	-0.0083473799999999	0.00202332	-0.00282341
01	1	0.0594589999999999	-0.0744221	-0.144284	0.130222	-0.00778001	0.0022445	-0.0028979
01	1	0.0491306	-0.071112	-0.180252	0.130368	-0.00787063	0.00234266	-0.00289255
01	1	0.0495767	-0.0769596999999999	-0.210645	0.132514	-0.00782713	0.0023408	-0.00307099
01	1	0.1670367	-0.0797794	-0.305252	0.128767	-0.00861363	0.00206004	-0.00332099
01	1	0.1624005	-0.0848054	-0.372483	0.105283	-0.00965435	0.0020485	-0.00360192
01	1	0.2621968000000001	-0.0833085999999999	-0.205647	0.116736	-0.00848227	0.00219844	-0.00327572
01	1	0.1543072000000001	-0.0858913	-0.133231	0.141967	-0.0079311299999999	0.00258829	-0.00313516
01	1	0.0343564	-0.0848059	-0.158667	0.144405	-0.0079369999999999	0.00268751	-0.00313801
01	1	0.0426425	-0.0852488999999999	-0.1791029999999999	0.149272	-0.00817522	0.00265147	-0.00320168
01	1	0.1439412	-0.0781506999999999	-0.253823	0.129918	-0.00856546	0.00228865	-0.00309936
01	1	0.0837796999999999	-0.0737325	-0.298068	0.117631	-0.00892768	0.00219844	-0.0030952
01	1	0.2015728	-0.0765597999999999	-0.177122	0.130993	-0.00798793	0.00229371	-0.00284147
01	1	0.0558785	-0.0725217999999999	-0.15834	0.132705	-0.00754598	0.00242506	-0.0028951
01	1	0.0496397999999999	-0.0759356	-0.190911	0.132742	-0.0076044	0.00244263	-0.00309147
01	1	0.0618167	-0.0767153	-0.224719	0.131161	-0.00798618	0.00231145	-0.00309147
01	1	0.1969934	-0.0842937	-0.333697	0.112837	-0.0088629399999999	0.00218276	-0.00332828
01	2		0.0	0.0	0.0173055	0.0	-0.0	0.0
01	2	0.00997139	0.0	0.0	0.0073341099999999	0.0	-0.0	0.0
01	2	0.03176959	0.0	0.0284746	0.0106291	0.0	-0.0	0.0
01	2	0.0119837849999999	0.0	0.0344383	0.00842261	7.627189999999997e-05	-0.0	0.0
01	2	0.038351505	0.0	0.008323	0.0	0.0	-0.0	0.0
01	2	0.041416334	-0.000106329	-0.00942089	0.00648451	0.000255724	-0.0	-8.59081e-05
01	2	0.039507267	0.0	0.00252998	0.000102492	-7.97289e-05	-0.0	0.0
01	2	0.0240741795	-7.30965e-05	0.0094463	0.0107153	-0.000154234	-1.4889899999999999e-24	-5.4934e-05
01	2	0.0149713635	-0.00018123	0.0123859	0.00697762	-0.000236794	-0.0	-0.000136093
01	2	0.017766196	-0.000281336	0.00272147	0.00318416	-0.00023166	-0.0	-0.000215123
01	2	0.0840692645899999	-0.00570627	-0.0322059	-3.89459e-06	3.124120000000001e-06	-4.1359000000000004e-25	-0.0007909169999999
01	2	0.08104167759	-0.000209057	0.00539741	0.000130154	-0.000122013	-0.0	-0.000159912
01	2	0.065852089	-0.00022431	0.0226953	0.0182674	-0.000701774	-0.0	-0.000188185
01	2	0.010996172	-0.000155738	0.0227545	0.0213353	-0.000805499	-0.0	-0.0001359
01	2	0.035779434	-0.000349817	0.0023709	0.0173662999999999	-0.000793858	-7.28381e-05	-0.000276076
01	2	0.112880918	-0.0115926	-0.0372471	0.00139901	-0.00101173	-0.000193541	-0.000858558
01	2	0.08319556	-0.0142056	0.01114	0.00749567	-0.000815827	-0.00035101	-0.0006899539999999
01	2	0.06316093	-0.0202416	0.0303075	0.0292348	-0.000974843	-0.000459651	-0.000633245
01	2	0.0439232	-0.0121134	0.017003	0.0206278	-0.0008159039999999	-0.000353581	-0.000645906
01	2	0.04048547	-0.0151871	-0.00191517	0.0180217	-0.000739451	-0.000412232	-0.0008285519999999
01	2	0.07564743	-0.0229679	-0.0424416	0.0148719	-0.000915244	-0.000493529	-0.00105527
01	2	0.0342781499999999	-0.0228118	-0.0234818	0.0157098999999999	-0.0008008339999999	-0.000534407	-0.000924073
01	2	0.1026677	-0.0139206	0.027379	0.032229	-0.00105007	-0.000379732	-0.000800052
01	2	0.02540635	-0.0166959	0.0160123	0.0310551	-0.000901457	-0.000338255	-0.000788333
01	2	0.02448191	-0.0124646	0.00952604	0.0252609	-0.0008711069999999	-0.000303288	-0.0006942469999999
01	2	0.0302169999999999	-0.0152839	-0.00655731	0.0248428	-0.000889708	-0.000446565	-0.000750294
01	2	0.08433319	-0.0164477	-0.0505829	0.0132418	-0.00110759	-0.000486563	-0.00104327
01	2	0.0666127499999999	-0.0152527	-0.0106827	0.0112033	-0.00128518	-0.000507459	-0.000772175
01	2	0.09996625	-0.0123248	0.0412912	0.0283968	-0.00111617	-0.000277795	-0.00061343
01	2	0.0237502	-0.0122449	0.0312062	0.028156	-0.00100071	-0.0001645959999999	-0.000575199
01	2	0.03688423	-0.005488	0.0166407	0.028097	-0.00100071	-8.629139999999999e-05	-0.000343447
01	2	0.06187253	-0.012303	-0.0042847	0.0282757	-0.000928837	-0.000451807	-0.000585127
01	2	0.10671905	-0.014963	-0.0615548	0.0186701	-0.00124707	-0.000460518	-0.00100185
01	2	0.0328056999999999	-0.0150635	-0.0422344	0.0149656	-0.00135272	-0.000372832	-0.00100212
01	2	0.1179801	-0.0115751	0.0177463	0.0230094	-0.00108007	-0.000131639	-0.000586619
01	2	0.04039798	-0.00368902	0.0198088	0.0279141	-0.00100071	0.000148019	-0.000434743
01	2	0.029223655	-0.000306315	0.0163316	0.0228108	-0.00085459	0.000193966	-0.000281601
01	2	0.073605095	-0.0136514	-0.00361273	0.0197384	-0.0008968439999999	-2.87136e-05	-0.000761533
01	2	0.09161949	-0.0148805	-0.0480773	0.0129793	-0.00121149	-0.000213905	-0.00104503
01	2	0.09230185	-0.011382	0.0116004	0.0195069	-0.00118972	-0.000217902	-0.000618836
01	2	0.05801147	-0.011236	0.0316773	0.0279015999999999	-0.000888537	-2.87136e-05	-0.00052133
01	2	0.0321698999999999	-0.0111693	0.0149086	0.0221935	-0.000742741	-2.87136e-05	-0.000474598
01	2	0.02858569	-0.0113391	-0.00185739	0.0205199	-0.000681653	-2.87136e-05	-0.000613036
01	2	0.09304168	-0.0167446	-0.0420134	0.0208226	-0.00100071	-0.000174832	-0.00109141
01	2	0.03014215	-0.0223536	-0.0439141	0.0144347	-0.00100071	-0.000235033	-0.0013561
01	2	0.12477865	-0.020932	0.0279426	0.0360614	-0.00100071	-0.000120661	-0.0008729989999999
01	2	0.02111721	-0.0213218	0.0246767	0.0385668	-0.000872233	2.38352e-05	-0.00084685
01	2	0.029354505	-0.0187888	0.0080185199999999	0.0337885	-0.000845605	7.33407e-05	-0.0008784169999999
01	2	0.079288885	-0.0295504	-0.0217119	0.0245206	-0.000928487	-2.87136e-05	-0.00128406
01	2	0.05789865	-0.0303201	-0.0506203	0.0159476999999999	-0.00108124	-2.87136e-05	-0.00152426
01	2	0.12702925	-0.0226494	0.0263606	0.0281796	-0.00110304	-2.87136e-05	-0.000943145
01	2	0.03304753	-0.0214635	0.0287279	0.03108	-0.0008398849999999	0.000101422	-0.000804557
01	2	0.0586853	-0.0150977999999999	0.00397475	0.0199756	-0.000750711	0.000257814	-0.0007208819999999
01	2	0.0331229299999999	-0.0162667	-0.0036963	0.0216732	-0.0008231	-2.87136e-05	-0.000813673
01	2	0.17187132	-0.0293344	-0.0718635	0.0206286	-0.00151348	-0.000436683	-0.00150716
01	2	0.12432812	-0.0344743	-0.111248	0.00807293	-0.00235648	-0.000333782	-0.00190622
01	2	0.19589852	-0.0274042	0.0120747	0.0363695	-0.00226105	-0.000291599	-0.00129965
01	2	0.077536815	-0.0311641	0.0386397	0.045576	-0.00185733	-8.68907e-05	-0.00114797
01	2	0.051054455	-0.0313103	0.0129703	0.0420025	-0.00159775	-2.87136e-05	-0.00126352
01	2	0.02185572	-0.0343083	-0.00106792	0.0419985	-0.00159739	-2.87136e-05	-0.00135947
01	2	0.045365595	-0.0380951	-0.0235818	0.041852	-0.00151558	3.3447000000000008e-06	-0.00162397
01	2	0.070678985	-0.040828	-0.0616886	0.0422508	-0.00174791	-0.000161985	-0.00181512
01	2	0.13386415	-0.0399344	-0.120513	0.0165695	-0.00205168	-0.000386812	-0.00225582
01	2	0.07117665	-0.0390447	-0.0796889999999999	0.011086	-0.00234918	-0.000389171	-0.00207609
01	2	0.15638075	-0.0385426	0.0169187999999999	0.0278065	-0.00207311	-0.000148584	-0.00174174
01	2	0.048738255	-0.0318387	0.0119757	0.0158273	-0.00176377	-2.65129e-05	-0.00167091
01	2	0.09097065	-0.0252475	-0.0384125	0.00946034	-0.00126101	-1.3471e-06	-0.00164635
01	2	0.06060523	-0.0346316	-0.0586119	0.00962272	-0.00132984	-9.80241e-05	-0.00209803
01	2	0.185172355	-0.0412561	-0.153016	-0.00178679	-0.0022925	-0.000130139	-0.00255794
01	2	0.06353174	-0.0431894	-0.1233	-0.00181583	-0.00268621	-0.000339797	-0.00259164
01	2	0.22718045	-0.0450156	0.00655556	0.0184283	-0.00217516	-5.29258e-05	-0.00188447
01	2	0.04263124	-0.0390638	0.011149	0.0384383	-0.00204538	-5.29258e-05	-0.00177273
01	2	0.040042175	-0.0389703	-0.0134318999999999	0.0384746	-0.00216776	9.29637e-05	-0.00173437
01	2	0.09667527	-0.0449645	-0.0703166	0.0312332	-0.00205159	9.68931e-05	-0.00214537
01	2	0.135610905	-0.0475217	-0.138213	0.0247935	-0.00270025	-0.000107859	-0.00246631
01	2	0.07538365	-0.0499357	-0.143762	0.0287254	-0.00383469	-0.000222424	-0.00244554
01	2	0.2546534455	-0.0386416	0.0124901	0.0367321999999999	-0.00313914	1.17491e-06	-0.00178268
01	2	0.0642308545	-0.0397662	0.0305135	0.041626	-0.00277789	0.000241466	-0.00158044
01	2	0.0715333	-0.0439069	-0.0104884	0.0421003	-0.00264036	0.000422014	-0.00178069
01	2	0.07771395	-0.0490475	-0.0509066	0.0415469	-0.00257377	0.000247639	-0.00217176
01	2	0.17971824	-0.0697547	-0.132479	0.0379265	-0.00317399	-5.29258e-05	-0.00274734
01	2	0.03053836	-0.0680663	-0.132477	0.0384982	-0.00355442	-0.000216791	-0.00272611
01	2	0.19297616	-0.0588811	-0.0152018	0.0508687	-0.00314594	-5.29258e-05	-0.00221555
01	2	0.08234822	-0.05671	0.00878453	0.0711901	-0.00284532	0.000239732	-0.00209144
01	2	0.06463778	-0.0612496	-0.0213239	0.067584	-0.00265813	0.000330215	-0.00234144
01	2	0.1003891699999999	-0.0694631	-0.0649751	0.0637274999999999	-0.00297039	1.30556e-05	-0.00260538
01	2	0.17465098	-0.0692401999999999	-0.15013	0.0527727	-0.00382238	-0.000231392	-0.00307531
