trial_type	image_path	onset	offset	block	task_version	category	subcategory	image_num	block_trial	duration	target	reaction_time	task
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-12.jpg	6.4846201608888805	6.883570337668061	0.0	alt	objects	instrument	instrument-12.jpg	0.0	0.3989501767791808	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-45.jpg	6.966641563922168	7.364937972743063	0.0	alt	objects	instrument	instrument-45.jpg	1.0	0.3982964088208973	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-41.jpg	7.466872418764979	7.86781437182799	0.0	alt	objects	instrument	instrument-41.jpg	2.0	0.4009419530630112	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-83.jpg	7.96624824590981	8.367219691630451	0.0	alt	objects	instrument	instrument-83.jpg	3.0	0.4009714457206428	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-130.jpg	8.466344680637121	8.865696313790977	0.0	alt	objects	instrument	instrument-130.jpg	4.0	0.3993516331538558	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-130.jpg	8.950399269815533	9.35048191761598	0.0	alt	objects	instrument	instrument-130.jpg	5.0	0.4000826478004456	True		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-141.jpg	9.445961577817796	9.850703172851354	0.0	alt	objects	instrument	instrument-141.jpg	6.0	0.4047415950335562	False		
keypress		9.387364096939566			alt							0.4369648271240294	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-39.jpg	9.950584190897645	10.349712674040347	0.0	alt	objects	instrument	instrument-39.jpg	7.0	0.39912848314270377	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-142.jpg	10.446093870792536	10.850710389669983	0.0	alt	objects	instrument	instrument-142.jpg	8.0	0.40461651887744665	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-110.jpg	10.95096103195101	11.349969301838426	0.0	alt	objects	instrument	instrument-110.jpg	9.0	0.3990082698874176	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-99.jpg	11.434046261012554	11.833649097010493	0.0	alt	objects	instrument	instrument-99.jpg	10.0	0.3996028359979391	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-30.jpg	11.933844720944762	12.333612164016811	0.0	alt	objects	instrument	instrument-30.jpg	11.0	0.3997674430720508	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-137.jpg	12.433394864667209	12.833498166874053	1.0	alt	places	corridor	corridor-137.jpg	0.0	0.4001033022068441	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-108.jpg	12.93166814604774	13.333554361015556	1.0	alt	places	corridor	corridor-108.jpg	1.0	0.40188621496781707	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-11.jpg	13.432826830074193	13.832898200955244	1.0	alt	places	corridor	corridor-11.jpg	2.0	0.4000713708810508	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-72.jpg	13.932118275668474	14.3331710267812	1.0	alt	places	corridor	corridor-72.jpg	3.0	0.4010527511127293	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-30.jpg	14.417276964057233	14.816182516980914	1.0	alt	places	corridor	corridor-30.jpg	4.0	0.39890555292367935	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-60.jpg	14.91746037080884	15.31916875205934	1.0	alt	places	corridor	corridor-60.jpg	5.0	0.4017083812505007	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-132.jpg	15.41729546384886	15.81747789075598	1.0	alt	places	corridor	corridor-132.jpg	6.0	0.4001824269071221	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-112.jpg	15.916134250815956	16.315493814647198	1.0	alt	places	corridor	corridor-112.jpg	7.0	0.39935956383124	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-77.jpg	16.399713141843677	16.800548017956313	1.0	alt	places	corridor	corridor-77.jpg	8.0	0.4008348761126399	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-127.jpg	16.898493743967265	17.30002302583307	1.0	alt	places	corridor	corridor-127.jpg	9.0	0.4015292818658054	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-57.jpg	17.399282613769177	17.801760357804593	1.0	alt	places	corridor	corridor-57.jpg	10.0	0.4024777440354228	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-102.jpg	17.900868489872664	18.298078098800033	1.0	alt	places	corridor	corridor-102.jpg	11.0	0.3972096089273691	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-83.jpg	18.400585965719074	18.798870193772014	2.0	alt	bodies	limb	limb-83.jpg	0.0	0.398284228052944	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-129.jpg	18.883087480906397	19.285802522674203	2.0	alt	bodies	limb	limb-129.jpg	1.0	0.4027150417678058	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-36.jpg	19.382751587778326	19.785296364687387	2.0	alt	bodies	limb	limb-36.jpg	2.0	0.4025447769090533	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-95.jpg	19.883534855674952	20.28451685467735	2.0	alt	bodies	limb	limb-95.jpg	3.0	0.40098199900239706	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-29.jpg	20.382606232073158	20.784475394990295	2.0	alt	bodies	limb	limb-29.jpg	4.0	0.4018691629171372	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-32.jpg	20.883158867713068	21.283946976996962	2.0	alt	bodies	limb	limb-32.jpg	5.0	0.4007881092838943	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-91.jpg	21.38272147392854	21.78221631189808	2.0	alt	bodies	limb	limb-91.jpg	6.0	0.3994948379695416	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-69.jpg	21.86796206887811	22.267305766697973	2.0	alt	bodies	limb	limb-69.jpg	7.0	0.3993436978198588	False		
keypress		22.081820972729478			alt							13.13142170291394	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-71.jpg	22.36230347398668	22.76661900570616	2.0	alt	bodies	limb	limb-71.jpg	8.0	0.404315531719476	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-60.jpg	22.867652097716928	23.267068717628717	2.0	alt	bodies	limb	limb-60.jpg	9.0	0.3994166199117899	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-106.jpg	23.365987983066592	23.76688848203048	2.0	alt	bodies	limb	limb-106.jpg	10.0	0.4009004989638925	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-124.jpg	23.85008427686989	24.250819152686745	2.0	alt	bodies	limb	limb-124.jpg	11.0	0.4007348758168519	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-131.jpg	24.34933279687539	24.749901219736785	3.0	alt	faces	adult	adult-131.jpg	0.0	0.4005684228613973	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-121.jpg	24.84972900385037	25.25071134278551	3.0	alt	faces	adult	adult-121.jpg	1.0	0.4009823389351368	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-68.jpg	25.34983033174649	25.7497640508227	3.0	alt	faces	adult	adult-68.jpg	2.0	0.3999337190762162	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-24.jpg	25.849296155851327	26.24743022490293	3.0	alt	faces	adult	adult-24.jpg	3.0	0.3981340690515936	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-24.jpg	26.332256111782044	26.732249354943637	3.0	alt	faces	adult	adult-24.jpg	4.0	0.3999932431615889	True		
keypress		26.676229694858193			alt							0.3439735830761492	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-99.jpg	26.83218878507614	27.232911976985637	3.0	alt	faces	adult	adult-99.jpg	5.0	0.400723191909492	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-143.jpg	27.33436085982248	27.734460081905127	3.0	alt	faces	adult	adult-143.jpg	6.0	0.4000992220826447	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-109.jpg	27.83259058464318	28.23401696002111	3.0	alt	faces	adult	adult-109.jpg	7.0	0.4014263753779233	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-125.jpg	28.328889149706807	28.73379077762365	3.0	alt	faces	adult	adult-125.jpg	8.0	0.4049016279168427	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-69.jpg	28.83185408404097	29.23234208673239	3.0	alt	faces	adult	adult-69.jpg	9.0	0.4004880026914179	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-41.jpg	29.31700077001005	29.71660233894363	3.0	alt	faces	adult	adult-41.jpg	10.0	0.3996015689335764	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-136.jpg	29.816683497745547	30.2174836830236	3.0	alt	faces	adult	adult-136.jpg	11.0	0.4008001852780581	False		
rest		30.23392016906291		4.0	alt	baseline							
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-81.jpg	36.283066626638174	36.683771467767656	5.0	alt	characters	word	word-81.jpg	0.0	0.4007048411294818	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-73.jpg	36.765892013907425	37.16656638076529	5.0	alt	characters	word	word-73.jpg	1.0	0.4006743668578565	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-16.jpg	37.26685341866687	37.66635261289776	5.0	alt	characters	word	word-16.jpg	2.0	0.3994991942308843	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-84.jpg	37.76619324181229	38.16677497792989	5.0	alt	characters	word	word-84.jpg	3.0	0.4005817361176014	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-88.jpg	38.265983664896346	38.664366088807576	5.0	alt	characters	word	word-88.jpg	4.0	0.3983824239112437	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-1.jpg	38.750170723069466	39.150018461979926	5.0	alt	characters	word	word-1.jpg	5.0	0.3998477389104664	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-57.jpg	39.24984517181292	39.64923488069326	5.0	alt	characters	word	word-57.jpg	6.0	0.3993897088803351	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-125.jpg	39.750207497738295	40.14973258273676	5.0	alt	characters	word	word-125.jpg	7.0	0.3995250849984586	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-4.jpg	40.249733611010015	40.648684211075306	5.0	alt	characters	word	word-4.jpg	8.0	0.3989506000652909	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-134.jpg	40.74877026304602	41.14863015385345	5.0	alt	characters	word	word-134.jpg	9.0	0.39985989080742	False		
