subject	session	hit	miss	false_alarm	correct_rej	old	new	rate_hit_minus_FA	dprime	rt_hit	rt_miss	rt_FA	rt_CR	diff_rt_hit_minus_FA	hit_within	hit_between	hit_within_between	hit_between_within	miss_within	miss_between	miss_within_between	miss_between_within	old_within	old_between	old_within_between	old_between_within	rate_Hwith_min_FA	rate_Hbetw_min_FA	rate_Hwith_betw_min_FA	rate_Hbetw_with_min_FA	rt_hit_within	rt_hit_between	rt_hit_within_between	rt_hit_between_within	diff_rt_Hwith_min_Hbetw	rt_miss_within	rt_miss_between	rt_miss_within_between	rt_miss_between_within	hit_loConf	hit_hiConf	miss_loConf	miss_hiConf	FA_loConf	FA_hiConf	CR_loConf	CR_hiConf	dprime_hiConf	rt_hit_loConf	rt_hit_hiConf	rt_miss_loConf	rt_miss_hiConf	diff_rt_hitHC_minus_hitLC	rt_FA_loConf	rt_FA_hiConf	rt_CR_loConf	rt_CR_hiConf	hit_within_loConf	hit_between_loConf	hit_within_hiConf	hit_between_hiConf	hit_within_between_loConf	hit_between_within_loConf	hit_within_between_hiConf	hit_between_within_hiConf	miss_within_loConf	miss_between_loConf	miss_within_hiConf	miss_between_hiConf	miss_within_between_loConf	miss_between_within_loConf	miss_within_between_hiConf	miss_between_within_hiConf	rt_hit_within_loConf	rt_hit_between_loConf	rt_hit_within_hiConf	rt_hit_between_hiConf	rt_hit_within_between_loConf	rt_hit_between_within_loConf	rt_hit_within_between_hiConf	rt_hit_between_within_hiConf	rt_miss_within_loConf	rt_miss_between_loConf	rt_miss_within_hiConf	rt_miss_between_hiConf	rt_miss_within_between_loConf	rt_miss_between_within_loConf	rt_miss_within_between_hiConf	rt_miss_between_within_hiConf
sub-01	ses-001	57	3	0	111	60	111	0.95	4.256565709228687	1.2062436659294304	1.7087779299418127		1.6292916170756022		57	0	0	0	3	0	0	0	60	0	0	0	0.95				1.2062436659294304					1.7087779299418127				0	57	0	3	0	0	2	109	4.256565709228687		1.2062436659294304		1.7087779299418127				2.959205446243285	1.6048895284670208	0	0	57	0	0	0	0	0	0	0	3	0	0	0	0	0			1.2062436659294304								1.7087779299418127					
sub-01	ses-002	176	62	4	114	238	118	0.705597493234582	2.4681480535693434	1.6609710176966426	2.5735198125531604	3.08622397899628	2.3789000312905566	-1.4252529612996374	59	20	37	60	1	40	21	0	60	60	58	60	0.9494350282485875	0.29943502824858753	0.6040327293980129	0.9661016949152542	1.4468232869293738	2.371016497612001	2.1591294572160065	1.3276700886090633	-0.9241932106826272	3.843635940551764	2.4018931653499607	2.839945991606941		42	134	54	8	4	0	90	24	2.7911968698774925	2.4199701863243477	1.423075755887959	2.5876147528047926	2.4783789658546445	-0.9968944304363887	3.08622397899628		2.41675355497996	2.2369493174552937	3	12	56	8	24	3	13	57	1	33	0	7	20	0	1	0	2.9517284965515196	2.507392912705741	1.36620336498533	2.1664518749713912	2.4032696481545766	1.6721252759297727	1.7084091047140306	1.3095408682237628	3.843635940551764	2.3982182664582226		2.419217688696724	2.837317895889284		2.892507905960088	
sub-01	ses-003	143	59	6	97	202	103	0.6496683648947419	2.1169350789817587	1.5613260281836245	2.5421770208973022	3.043004151980077	2.392982294731535	-1.4816781237964523	49	15	26	53	3	33	22	1	52	48	48	54	0.8840552651232263	0.254247572815534	0.48341423948220064	0.9232290542970155	1.3774390697479268	2.2113379084269207	2.1389737921494705	1.2639947243456573	-0.8338988386789938	2.2823386255900053	2.5677138106028257	2.572265623699539	1.8170288848876908	30	113	54	5	5	1	69	28	2.4868809325627055	2.365225479443866	1.3479013951056842	2.582822804274385	2.1032025604248044	-1.0173240843381819	2.881140188217161	3.852323970794657	2.492105247110562	2.1487150192260764	2	10	47	5	16	2	10	51	3	30	0	3	20	1	2	0	2.472325940132123	2.400975039482117	1.3308481390932803	1.8320636463165285	2.3777893841266624	1.9788659811019862	1.7568688449859635	1.2359605574140369	2.2823386255900053	2.6032878618240374		2.2119732983907068	2.635487540721898	1.8170288848876908	1.9400464534759507	
sub-01	ses-004	163	69	5	112	232	117	0.659851164161509	2.251646270544675	1.793039164572407	2.4411646150506074	2.811892656326299	2.41849569780486	-1.0188534917538918	54	26	28	55	6	32	30	1	60	58	58	56	0.8572649572649573	0.4055408193339228	0.44002357795461244	0.9394078144078144	1.6207046507023017	2.5703574895858785	2.2457585695811657	1.3643054183613206	-0.9496528388835768	2.2273238722483337	2.497397014498713	2.4244254872004194	2.426946125030497	43	120	65	4	4	1	104	8	2.427910462102753	2.522791325325188	1.5315446403026607	2.4337441569108242	2.5617470598220846	-0.9912466850225272	3.0212000679969826	1.974663009643564	2.4035937046087708	2.6122216093540205	4	20	50	6	18	1	10	54	5	29	1	3	30	1	0	0	2.6745577883720344	2.642244724273682	1.536396399688723	2.330733373959866	2.3639894061618345	2.3850920391082866	2.032943063735962	1.3454019624215618	2.3010764217376733	2.4664923223955904	1.858561124801636	2.7961423714955678	2.4244254872004194	2.426946125030497		
sub-01	ses-005	142	95	7	111	237	118	0.5398340842451549	1.8116536903290155	1.711519035957231	2.459090178138332	3.0185057149614622	2.367860366804107	-1.3069866790042313	53	14	21	54	7	46	38	4	60	60	59	58	0.8240112994350283	0.17401129943502824	0.2966101694915254	0.8717124488603156	1.36629111056058	2.693583810670039	2.55383884974889	1.4681756491131261	-1.327292700109459	2.4158010074070586	2.4779785467230764	2.4838195702904153	2.082700762748715	39	103	91	4	6	1	95	16	2.223132013442792	2.6570271000495387	1.353511128194124	2.454133713900389	2.571849739551538	-1.3035159718554148	3.0083944972356167	3.079173021316535	2.350449672297428	2.471236365437512	2	14	51	0	18	5	3	49	6	44	1	2	37	4	1	0	1.8667274379730259	2.693583810670039	1.3466661565444056		2.635394473605693	2.948665630340588	2.0645051066080717	1.3171052428654257	2.497477332750966	2.4680362530188136	1.9257430553436168	2.696709008216856	2.4707271833677553	2.082700762748715	2.968237886428824	
sub-01	ses-006	118	103	9	98	221	107	0.4498245020510001	1.4631013768457424	1.9982390729451593	2.641102582413017	2.858302935494318	2.5999587072644927	-0.8600638625491588	44	11	18	45	10	45	39	9	54	56	57	54	0.7307026652821045	0.11231642189586115	0.23167732415150022	0.7492211838006231	2.0123219956051206	2.119125426899305	2.4361273230446705	1.7797638064490457	-0.10680343129418457	2.7701813745498662	2.4936409089830196	2.7613042569771804	2.7141161462995744	54	64	97	6	8	1	92	6	1.7970505724687411	2.501029674212139	1.5740095031261454	2.631081359902609	2.8031123463312753	-0.9270201710859935	3.1980481946468364	0.1403408622741722	2.603276932343194	2.5490792560577376	16	9	28	2	17	12	1	33	9	43	1	2	37	8	2	1	2.7210989063978195	2.256607734892107	1.607306618009293	1.5004550409316977	2.4577899259679454	2.452176795800529	2.067863073348999	1.5352499921394154	2.742824851142036	2.5463282066167796	3.016390085220337	1.3608640098571811	2.7155685664512035	2.570164800882342	3.607414531707761	3.865726909637431
sub-01	ses-007	92	129	8	103	221	111	0.34421752068810896	1.249136345431588	1.7838345495514236	2.393997055319854	2.3285593998432175	2.3939753407413553	-0.5447248502917938	45	1	4	42	10	56	48	15	55	57	52	57	0.7461097461097461	-0.054528212422949265	0.004851004851004856	0.6647700331910857	1.8233417095608166	1.9402170181274407	2.1119862771034263	1.7065295119512638	-0.11687530856662409	2.573457655906677	2.398710591622764	2.3446973947683984	2.414518366495768	23	69	127	2	3	5	100	3	1.2053472789170967	2.6412765171216854	1.4980205603613366	2.398761788015292	2.0914365291595476	-1.1432559567603489	3.068027388254805	1.8848786067962648	2.3685036107063326	3.2430330085754426	13	0	32	1	2	8	2	34	10	55	0	1	47	15	1	0	2.571740965476398		1.5193045118451118	1.9402170181274407	2.6162580680847185	2.760526400804519	1.6077144861221342	1.4585302439857923	2.573457655906677	2.4105539103421325		1.7473280620574982	2.3427644670770538	2.414518366495768	2.435544996261597	
sub-01	ses-008	114	101	7	96	215	103	0.4622713930909912	1.5670036556351086	1.8121376457548977	2.5937733669092173	2.7581450026375927	2.3848258780439724	-0.946007356882695	44	8	13	49	11	45	38	7	55	53	51	56	0.7320388349514564	0.0829822311778714	0.18694079573577002	0.8070388349514563	1.6746458907560864	2.4426713573932606	2.1160136450254026	1.752035187312535	-0.7680254666371742	2.565821697928693	2.565952154371475	2.676648382387665	2.366655129023961	42	72	98	3	5	2	91	5	1.6394642613355557	2.4895771405810407	1.4169646071063142	2.590104828270116	2.713612295786549	-1.0726125334747265	3.0035377979278564	2.1446630144119325	2.3842200377747282	2.3958521709442153	13	6	31	2	10	13	3	36	11	44	0	1	36	7	2	0	2.350884574743418	2.817509304682408	1.3910619265033344	1.3181575155258183	2.4949605150222802	2.4727753426478483	0.852857411702478	1.491767908997005	2.565821697928693	2.568283094492827		2.463390789031984	2.6676442342334337	2.366655129023961	2.838723049163832	
sub-01	ses-009	111	111	3	109	222	112	0.4732142857142857	1.930285856057582	1.8387803841496382	2.271295325906429	1.9570577557881694	2.1171580060031445	-0.11827737163853125	44	8	12	47	12	46	43	10	56	54	55	57	0.7589285714285714	0.12136243386243385	0.1913961038961039	0.7977756892230576	1.6136170521649442	2.799519001245501	2.315456439654032	1.7643370863731895	-1.185901949080557	2.1666915837923746	2.29862659122633	2.3193691459921917	2.064378569602969	34	77	110	1	1	2	106	3	1.7063180752088039	2.539091561261345	1.5295520721782352	2.2748629095771116	1.8788611221313545	-1.0095394890831098	3.5086420726776133	1.1812655973434476	2.121665994176326	1.9578757572174084	6	7	38	1	8	13	4	34	12	46	0	0	42	10	1	0	2.0951408465703296	3.044328720910211	1.5375869793640937	1.0858509635925344	2.4606625080108615	2.5202051456157983	2.0250443029403726	1.475328710780427	2.1666915837923746	2.29862659122633			2.3298574322745926	2.064378569602969	1.8788611221313545	
sub-01	ses-010	114	120	2	116	234	118	0.4702303346371143	2.0891375091266635	1.5774690691630056	2.195677394231162	3.1049659967422514	2.085232042526378	-1.5274969275792458	49	8	7	50	11	51	52	6	60	59	59	56	0.7997175141242938	0.11864406779661017	0.1016949152542373	0.8759079903147701	1.5506208114234776	2.5555023288726835	2.3535114397321437	1.3386491083145153	-1.0048815174492058	2.187165321870283	2.1977142592037455	2.1531147568042472	2.5628456989924095	31	83	114	6	2	0	113	3	2.2598934148818217	2.342740649869365	1.2916447438389438	2.1888402137421736	2.3255838235219364	-1.0510959060304212	3.1049659967422514		2.062115846988375	2.955942074457821	11	7	38	1	7	6	0	44	10	47	1	4	51	6	1	0	2.2629230195825714	2.6025642490387	1.3444280669563713	2.226068887710568	2.3535114397321437	2.17337951819102		1.2248222342404467	2.3863236513137807	2.159963498216997	0.1955820274353072	2.64128570079804	2.1327292008493473	2.5628456989924095	3.1927781105041504	
