subject	hit	miss	false_alarm	correct_rej	old	new	rate_hit_minus_FA	dprime	rt_hit	rt_miss	rt_FA	rt_CR	diff_rt_hit_minus_FA	hit_within	hit_between	hit_within_between	hit_between_within	miss_within	miss_between	miss_within_between	miss_between_within	old_within	old_between	old_within_between	old_between_within	rate_Hwith_min_FA	rate_Hbetw_min_FA	rate_Hwith_betw_min_FA	rate_Hbetw_with_min_FA	rt_hit_within	rt_hit_between	rt_hit_within_between	rt_hit_between_within	diff_rt_Hwith_min_Hbetw	rt_miss_within	rt_miss_between	rt_miss_within_between	rt_miss_between_within	hit_loConf	hit_hiConf	miss_loConf	miss_hiConf	FA_loConf	FA_hiConf	CR_loConf	CR_hiConf	dprime_hiConf	rt_hit_loConf	rt_hit_hiConf	rt_miss_loConf	rt_miss_hiConf	diff_rt_hitHC_minus_hitLC	rt_FA_loConf	rt_FA_hiConf	rt_CR_loConf	rt_CR_hiConf	hit_within_loConf	hit_between_loConf	hit_within_hiConf	hit_between_hiConf	hit_within_between_loConf	hit_between_within_loConf	hit_within_between_hiConf	hit_between_within_hiConf	miss_within_loConf	miss_between_loConf	miss_within_hiConf	miss_between_hiConf	miss_within_between_loConf	miss_between_within_loConf	miss_within_between_hiConf	miss_between_within_hiConf	rt_hit_within_loConf	rt_hit_between_loConf	rt_hit_within_hiConf	rt_hit_between_hiConf	rt_hit_within_between_loConf	rt_hit_between_within_loConf	rt_hit_within_between_hiConf	rt_hit_between_within_hiConf	rt_miss_within_loConf	rt_miss_between_loConf	rt_miss_within_hiConf	rt_miss_between_hiConf	rt_miss_within_between_loConf	rt_miss_between_within_loConf	rt_miss_within_between_hiConf	rt_miss_between_within_hiConf
sub-01	3888	3753	163	3671	7641	3834	0.4663195769302373	1.744370595101365	1.6627204905950057	2.0508365358709284	2.53912945491288	1.961077663350129	-0.8764089643178741	1539	289	455	1592	387	1614	1421	322	1926	1903	1876	1914	0.7565510752295009	0.10935113023365078	0.2000229681015891	0.7892515898829643	1.5068791890776279	2.4215537038361084	2.3614635062553657	1.4762894944894343	-0.9146745147584805	2.0558819072327394	2.039055080264803	2.0383342309279744	2.1511026016814085	967	2921	3610	143	107	56	3480	191	1.8811108770688945	2.476283554892184	1.3933896165192194	2.041542159934318	2.2854707815433972	-1.0828939383729648	2.7819149709603184	2.0752357010365237	1.9448354267597203	2.2570095132696184	222	222	1317	67	318	203	137	1389	369	1547	18	67	1373	312	48	10	2.318768025126567	2.583238323653836	1.3700232121582168	1.8858225754848317	2.5533174426900813	2.4085085243390925	1.9161383107353702	1.34004726046533	2.0798479863727697	2.0244587368822393	1.5645772848621173	2.376078113292059	2.0246077562480638	2.1470475433296605	2.4309686004179216	2.2776204222559486
