subject	session	TrialNumber	image_path	condition	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	subcondition	repetition	run	onset	duration	response_mapping_flip_h	response_mapping_flip_v	onset_flip	offset_flip	keypresses	response	response_txt	error	response_confidence	response_time	duration_flip	ran	order	session_trial_time	atypical	atypical_log	exclude_session	delay_days	delay_seconds	trials_since_lastrep
1	ses-001	10	images_fmri/camel/camel_02s.jpg	unseen	1274	107	2	None	246.0	3640.0	2.0	unseen-within	1	1	43.23	2.98	False	True	43.219587087631226	46.19909596443176	[['x', 46.05941200256348]]	-1.0	unseen	False	False	2.82941200256348	2.979508876800537	1.0	9.0	1618407070.4807	False		False			
1	ses-001	11	images_fmri/comb/comb_02s.jpg	unseen	1934	162	2	None	390.0	5612.0	2.0	unseen-within	1	1	47.7	2.98	False	True	47.68479919433594	50.66540098190308	[['y', 49.363072872161865], ['y', 49.389569997787476]]	-2.0	unseen	False	True	1.6630728721618624	2.9806017875671387	1.0	10.0	1618407074.9459	False		False			
1	ses-001	12	images_fmri/comb/comb_02s.jpg	seen	1934	162	2	None	390.0	5612.0	2.0	seen-within	2	1	52.17	2.98	True	True	52.149123191833496	55.13618016242981	[['b', 53.359155893325806]]	2.0	seen	False	True	1.189155893325804	2.987056970596313	1.0	11.0	1618407079.4102	False		False	0.0	4.464300155639648	1.0
1	ses-001	13	images_fmri/bus/bus_02n.jpg	unseen	1178	99	2	None	227.0	3381.0	2.0	unseen-within	1	1	56.64	2.98	True	False	56.61518907546997	59.61541604995728	[['a', 58.12683701515198]]	-2.0	unseen	False	True	1.486837015151977	3.0002269744873047	1.0	12.0	1618407083.8763	False		False			
1	ses-001	14	images_fmri/carrot/carrot_02s.jpg	unseen	1442	121	2	None	278.0	4076.0	2.0	unseen-within	1	1	61.11	2.98	True	False	61.10221219062805	64.06526398658752	[['a', 63.35377287864685]]	-2.0	unseen	False	True	2.243772878646851	2.9630517959594727	1.0	13.0	1618407088.3633	False		False			
1	ses-001	15	images_fmri/coffee_pot/coffee_pot_02s.jpg	seen	1886	158	2	None	381.0	5485.0	2.0	seen-within	2	1	65.58	2.98	True	False	65.56771302223206	68.5516631603241	[['x', 66.61477088928223]]	2.0	seen	False	True	1.0347708892822285	2.983950138092041	1.0	14.0	1618407092.8288	False		False	0.0	58.1136999130249	13.0
1	ses-001	16	images_fmri/tamale/tamale_02s.jpg	unseen	7550	630	2	None	1619.0	22856.0	2.0	unseen-within	1	1	70.05	2.98	False	True	70.03558707237244	73.01523804664612	[['y', 71.9510760307312]]	-2.0	unseen	False	True	1.901076030731204	2.9796509742736816	1.0	15.0	1618407097.2967	False		False			
1	ses-001	17	images_fmri/face_mask/face_mask_02s.jpg	unseen	2846	238	2	None	571.0	8257.0	2.0	unseen-within	1	1	74.52	2.98	True	False	74.49800705909729	77.48412013053894	[['a', 76.0390350818634]]	-2.0	unseen	False	True	1.5190350818634073	2.9861130714416504	1.0	16.0	1618407101.7591	False		False			
1	ses-001	18	images_fmri/television/television_02n.jpg	unseen	7610	635	2	None	1642.0	23177.0	2.0	unseen-within	1	1	78.99	2.98	False	True	78.98353314399719	81.95085215568542	[['y', 80.41282391548157]]	-2.0	unseen	False	True	1.4228239154815725	2.9673190116882324	1.0	17.0	1618407106.2446	False		False			
1	ses-001	19	images_fmri/sombrero/sombrero_02s.jpg	seen	6974	582	2	None	1496.0	21167.0	2.0	seen-within	2	1	83.46	2.98	True	False	83.44796013832092	86.43134212493896	[['x', 84.5865969657898]]	2.0	seen	False	True	1.1265969657898012	2.983381986618042	1.0	18.0	1618407110.709	False		False	0.0	67.04590010643005	15.0
1	ses-001	20	images_fmri/ladder/ladder_02s.jpg	seen	4190	350	2	None	887.0	12695.0	2.0	seen-within	2	1	87.92999999999998	2.98	False	False	87.9183521270752	90.8976640701294	[['x', 89.02293992042542]]	2.0	seen	False	True	1.0929399204254366	2.979311943054199	1.0	19.0	1618407115.1794	False		False	0.0	75.99650001525879	17.0
1	ses-001	21	images_fmri/snowplow/snowplow_02s.jpg	unseen	6926	578	2	None	1485.0	21027.0	2.0	unseen-between	1	1	92.4	2.98	False	True	92.38092017173769	95.36477708816528	[['y', 93.54647207260132]]	-2.0	unseen	False	True	1.146472072601313	2.9838569164276123	1.0	20.0	1618407119.642	False		False			
1	ses-001	22	images_fmri/tamale/tamale_02s.jpg	seen	7550	630	2	None	1619.0	22856.0	2.0	seen-within	2	1	96.87	2.98	False	False	96.85148811340332	99.835529088974	[['x', 97.9564778804779]]	2.0	seen	False	True	1.0864778804779007	2.9840409755706787	1.0	21.0	1618407124.1126	False		False	0.0	26.815900087356567	6.0
1	ses-001	23	images_fmri/manhole/manhole_02n.jpg	unseen	4610	385	2	None	968.0	13794.0	2.0	unseen-between	1	1	101.34	2.98	False	False	101.33414912223816	104.30020904541016	[['y', 103.00335788726807]]	-2.0	unseen	False	True	1.663357887268063	2.966059923171997	1.0	22.0	1618407128.5952	False		False			
1	ses-001	24	images_fmri/octopus/octopus_02s.jpg	unseen	5126	428	2	None	1071.0	15225.0	2.0	unseen-within	1	1	105.81	2.98	True	True	105.79945516586304	108.78064107894896	[['a', 108.15489292144775]]	-2.0	unseen	False	True	2.344892921447752	2.981185913085937	1.0	23.0	1618407133.0605	False		False			
1	ses-001	25	images_fmri/beachball/beachball_02s.jpg	unseen	458	39	2	None	100.0	1496.0	2.0	unseen-within	1	1	110.28	2.98	True	False	110.27044296264648	113.24797010421752	[['a', 111.93540096282959]]	-2.0	unseen	False	True	1.6554009628295887	2.977527141571045	1.0	24.0	1618407137.5315	False		False			
1	ses-001	26	images_fmri/bucket/bucket_02n.jpg	unseen	1070	90	2	None	210.0	3154.0	2.0	unseen-between	1	1	114.75	2.98	False	False	114.73469710350037	117.71391606330872	[['y', 115.97320008277893]]	-2.0	unseen	False	True	1.2232000827789309	2.9792189598083496	1.0	25.0	1618407141.9958	False		False			
1	ses-001	27	images_fmri/carrot/carrot_02s.jpg	seen	1442	121	2	None	278.0	4076.0	2.0	seen-within	2	1	119.22	2.98	False	True	119.20088815689088	122.18315315246582	[['b', 120.52934885025024]]	2.0	seen	False	True	1.3093488502502453	2.982264995574951	1.0	26.0	1618407146.462	False		False	0.0	58.09869980812073	13.0
1	ses-001	28	images_fmri/tag/tag_02s.jpg	unseen	7526	628	2	None	1617.0	22827.0	2.0	unseen-within	1	1	123.69	2.98	False	True	123.6852571964264	126.6495599746704	[['y', 126.03205585479736]]	-2.0	unseen	False	True	2.3420558547973656	2.9643027782440186	1.0	27.0	1618407150.9463	False		False			
1	ses-001	29	images_fmri/hamburger/hamburger_02s.jpg	unseen	3578	299	2	None	741.0	10620.0	2.0	unseen-between	1	1	128.16	2.98	False	False	128.14675307273865	131.1301231384277	[['y', 129.60440587997437]]	-2.0	unseen	False	True	1.4444058799743686	2.983370065689087	1.0	28.0	1618407155.4078	False		False			
1	ses-001	30	images_fmri/television/television_02n.jpg	seen	7610	635	2	None	1642.0	23177.0	2.0	seen-within	2	1	132.63	2.98	True	False	132.61334013938904	135.59663915634155	[['x', 133.85609006881714]]	2.0	seen	False	True	1.2260900688171432	2.983299016952514	1.0	29.0	1618407159.8744	False		False	0.0	53.62979984283447	12.0
1	ses-001	31	images_fmri/cauliflower/cauliflower_02s.jpg	unseen	1502	126	2	None	289.0	4220.0	2.0	unseen-within	1	1	137.1	2.98	False	False	137.0836100578308	140.06316208839417	[['y', 138.99541306495667]]	-2.0	unseen	False	True	1.8954130649566707	2.9795520305633545	1.0	30.0	1618407164.3447	False		False			
1	ses-001	32	images_fmri/lion/lion_02s.jpg	unseen	4430	370	2	None	934.0	13333.0	2.0	unseen-within	1	1	141.57	2.98	True	True	141.55024814605713	144.5324251651764	[['a', 143.5958969593048]]	-2.0	unseen	False	True	2.0258969593048164	2.9821770191192627	1.0	31.0	1618407168.8113	False		False			
1	ses-001	33	images_fmri/beer/beer_02s.jpg	unseen	542	46	2	None	114.0	1736.0	2.0	unseen-within	1	1	146.04	2.98	True	True	146.03169107437134	149.01304411888125	[['a', 148.36107087135315]]	-2.0	unseen	False	True	2.3210708713531574	2.981353044509888	1.0	32.0	1618407173.2928	False		False			
1	ses-001	34	images_fmri/tag/tag_02s.jpg	seen	7526	628	2	None	1617.0	22827.0	2.0	seen-within	2	1	150.51	2.98	True	False	150.49830508232117	153.48055505752563	[['x', 152.10330486297607]]	2.0	seen	False	True	1.593304862976083	2.982249975204468	1.0	33.0	1618407177.7594	False		False	0.0	26.81309986114502	6.0
1	ses-001	35	images_fmri/sweatsuit/sweatsuit_02s.jpg	unseen	7406	618	2	None	1594.0	22520.0	2.0	unseen-within	1	1	154.98	2.98	False	True	154.9665651321411	157.94624996185303	[['y', 157.49417686462402]]	-2.0	unseen	False	True	2.5141768646240337	2.979684829711914	1.0	34.0	1618407182.2276	False		False			
1	ses-001	36	images_fmri/face_mask/face_mask_02s.jpg	seen	2846	238	2	None	571.0	8257.0	2.0	seen-within	2	1	159.45	2.98	False	True	159.4319040775299	162.4153790473938	[['b', 160.8030228614807]]	2.0	seen	False	True	1.3530228614807245	2.983474969863892	1.0	35.0	1618407186.693	False		False	0.0	84.93390011787415	19.0
1	ses-001	37	images_fmri/sweatsuit/sweatsuit_02s.jpg	seen	7406	618	2	None	1594.0	22520.0	2.0	seen-within	2	1	163.92	2.98	False	True	163.8998579978943	166.88192701339722	[['b', 165.13401007652283]]	2.0	seen	False	True	1.2140100765228397	2.9820690155029297	1.0	36.0	1618407191.1609	False		False	0.0	8.933300018310547	2.0
1	ses-001	38	images_fmri/beachball/beachball_02s.jpg	seen	458	39	2	None	100.0	1496.0	2.0	seen-within	2	1	168.39	2.98	True	True	168.3847131729126	171.3483281135559	[['b', 170.0210030078888]]	2.0	seen	False	True	1.6310030078888076	2.9636149406433105	1.0	37.0	1618407195.6458	False		False	0.0	58.1143000125885	13.0
1	ses-001	39	images_fmri/crutch/crutch_02s.jpg	unseen	2246	188	2	None	453.0	6544.0	2.0	unseen-between	1	1	172.86	2.98	True	True	172.84938097000122	175.82900500297546	[['a', 174.12087392807007]]	-2.0	unseen	False	True	1.2608739280700547	2.979624032974243	1.0	38.0	1618407200.1105	False		False			
1	ses-001	40	images_fmri/sim_card/sim_card_02s.jpg	seen	6782	566	2	None	1447.0	20517.0	2.0	seen-within	2	1	177.32999999999996	2.98	True	False	177.3158941268921	180.2956120967865	[['x', 178.70077085494995]]	2.0	seen	False	True	1.3707708549499955	2.979717969894409	1.0	39.0	1618407204.577	False		False	0.0	143.04559993743896	32.0
1	ses-001	41	images_fmri/streetlight/streetlight_02s.jpg	unseen	7298	609	2	None	1572.0	22198.0	2.0	unseen-within	1	1	181.8	2.98	True	False	181.7835190296173	184.7646191120148	[['a', 183.18765997886658]]	-2.0	unseen	False	True	1.3876599788665658	2.981100082397461	1.0	40.0	1618407209.0446	False		False			
1	ses-001	42	images_fmri/closet/closet_02s.jpg	unseen	1826	153	2	None	361.0	5215.0	2.0	unseen-within	1	1	186.27	2.98	False	True	186.24768805503845	189.2315039634705	[['y', 187.68785095214844]]	-2.0	unseen	False	True	1.4178509521484273	2.983815908432007	1.0	41.0	1618407213.5088	False		False			
1	ses-001	43	images_fmri/thumbtack/thumbtack_02s.jpg	unseen	7682	641	2	None	1655.0	23364.0	2.0	unseen-between	1	1	190.74	2.98	False	False	190.72892212867737	193.69493198394773	[['y', 193.28084802627563]]	-2.0	unseen	False	True	2.5408480262756257	2.9660098552703857	1.0	42.0	1618407217.99	False		False			
1	ses-001	44	images_fmri/granola/granola_02s.jpg	unseen	3374	282	2	None	702.0	10052.0	2.0	unseen-within	1	1	195.21	2.98	False	True	195.1948390007019	198.1786060333252	[['y', 196.92060494422913]]	-2.0	unseen	False	True	1.710604944229118	2.983767032623291	1.0	43.0	1618407222.4559	False		False			
1	ses-001	45	images_fmri/magnifying_glass/magnifying_glass_02s.jpg	unseen	4538	379	2	None	959.0	13663.0	2.0	unseen-between	1	1	199.68	2.98	False	True	199.6665301322937	202.64462018013	[['y', 201.08553099632263]]	-2.0	unseen	False	True	1.405530996322625	2.978090047836304	1.0	44.0	1618407226.9276	False		False			
