trial_type	image_path	onset	offset	block	task_version	category	subcategory	image_num	block_trial	duration	target
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-83.jpg	13.417501762975009	13.817472293041645	1	alt	objects	instrument	instrument-83.jpg	2.0	0.3999705300666392	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-82.jpg	13.917435236973688	14.317501825047655	1	alt	objects	instrument	instrument-82.jpg	3.0	0.4000665880739689	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-56.jpg	14.418519814964386	14.817465319065375	1	alt	objects	instrument	instrument-56.jpg	4.0	0.3989455041009933	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-26.jpg	14.917037433944644	15.318143592914565	1	alt	objects	instrument	instrument-26.jpg	5.0	0.4011061589699239	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-94.jpg	15.418166677001865	15.818809816846626	1	alt	objects	instrument	instrument-94.jpg	6.0	0.4006431398447603	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-88.jpg	15.901756125036625	16.304761230945587	1	alt	objects	instrument	instrument-88.jpg	7.0	0.4030051059089601	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-89.jpg	16.40056323702447	16.806968099903315	1	alt	objects	instrument	instrument-89.jpg	8.0	0.40640486287884414	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-115.jpg	16.90412425994873	17.30426205904223	1	alt	objects	instrument	instrument-115.jpg	9.0	0.4001377990934998	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-45.jpg	17.4052479788661	17.803617055993527	1	alt	objects	instrument	instrument-45.jpg	10.0	0.3983690771274269	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-102.jpg	17.887430457863953	18.28952351002954	1	alt	objects	instrument	instrument-102.jpg	11.0	0.4020930521655828	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-72.jpg	18.38880363688804	18.78884773002937	2	alt	bodies	limb	limb-72.jpg	0.0	0.40004409314133227	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-1.jpg	18.888058328069746	19.287285336991765	2	alt	bodies	limb	limb-1.jpg	1.0	0.3992270089220256	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-77.jpg	19.385369750903923	19.78887694585137	2	alt	bodies	limb	limb-77.jpg	2.0	0.40350719494745135	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-10.jpg	19.887834363849837	20.2883526198566	2	alt	bodies	limb	limb-10.jpg	3.0	0.4005182560067624	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-25.jpg	20.387311996892095	20.786250595934693	2	alt	bodies	limb	limb-25.jpg	4.0	0.3989385990425944	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-32.jpg	20.8719313100446	21.271259000059217	2	alt	bodies	limb	limb-32.jpg	5.0	0.3993276900146157	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-50.jpg	21.37073057005182	21.7723345819395	2	alt	bodies	limb	limb-50.jpg	6.0	0.4016040118876845	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-121.jpg	21.87134456005879	22.271285984897986	2	alt	bodies	limb	limb-121.jpg	7.0	0.3999414248391986	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-129.jpg	22.370163067011166	22.772112815873694	2	alt	bodies	limb	limb-129.jpg	8.0	0.4019497488625348	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-131.jpg	22.87005028594285	23.27120079193264	2	alt	bodies	limb	limb-131.jpg	9.0	0.40115050598979	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-24.jpg	23.35474102105945	23.75592215894721	2	alt	bodies	limb	limb-24.jpg	10.0	0.401181137887761	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-113.jpg	23.85475878394209	24.25578522286378	2	alt	bodies	limb	limb-113.jpg	11.0	0.40102643892169	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-64.jpg	24.35517841484398	24.75562287098728	3	alt	faces	adult	adult-64.jpg	0.0	0.4004444561433047	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-29.jpg	24.85353181394748	25.253730862867087	3	alt	faces	adult	adult-29.jpg	1.0	0.4001990489196032	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-65.jpg	25.337132362881675	25.73636052384973	3	alt	faces	adult	adult-65.jpg	2.0	0.3992281609680504	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-50.jpg	25.837553480872888	26.238917357055467	3	alt	faces	adult	adult-50.jpg	3.0	0.401363876182586	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-81.jpg	26.3393717110157	26.73702902393416	3	alt	faces	adult	adult-81.jpg	4.0	0.3976573129184544	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-48.jpg	26.838180800899863	27.23775108694099	3	alt	faces	adult	adult-48.jpg	5.0	0.3995702860411257	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-55.jpg	27.338082090951506	27.739717288874093	3	alt	faces	adult	adult-55.jpg	6.0	0.4016351979225874	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-3.jpg	27.837377279065553	28.237122382968664	3	alt	faces	adult	adult-3.jpg	7.0	0.3997451039031148	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-1.jpg	28.32232474791817	28.719139722874388	3	alt	faces	adult	adult-1.jpg	8.0	0.3968149749562144	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-69.jpg	28.82126507791691	29.221350113861266	3	alt	faces	adult	adult-69.jpg	9.0	0.4000850359443575	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-59.jpg	29.322064222069454	29.721824435982853	3	alt	faces	adult	adult-59.jpg	10.0	0.399760213913396	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-56.jpg	29.820698222843927	30.22088200086728	3	alt	faces	adult	adult-56.jpg	11.0	0.4001837780233473	False
rest		30.236863224999983		4	alt	baseline					
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-101.jpg	36.2720524200704	36.671188523992896	5	alt	places	corridor	corridor-101.jpg	0.0	0.3991361039225012	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-39.jpg	36.77120096096769	37.17175184306689	5	alt	places	corridor	corridor-39.jpg	1.0	0.4005508820991963	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-24.jpg	37.27144289202988	37.67075986694545	5	alt	places	corridor	corridor-24.jpg	2.0	0.3993169749155641	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-96.jpg	37.771983101032674	38.17067970894278	5	alt	places	corridor	corridor-96.jpg	3.0	0.3986966079100967	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-97.jpg	38.2548326458782	38.6544673750177	5	alt	places	corridor	corridor-97.jpg	4.0	0.3996347291395068	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-119.jpg	38.75435204198585	39.15475471992977	5	alt	places	corridor	corridor-119.jpg	5.0	0.40040267794393	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-9.jpg	39.25472521688789	39.65568068483845	5	alt	places	corridor	corridor-9.jpg	6.0	0.4009554679505527	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-30.jpg	39.755019878968604	40.15450838697143	5	alt	places	corridor	corridor-30.jpg	7.0	0.3994885080028325	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-73.jpg	40.25308624096215	40.6380736399442	5	alt	places	corridor	corridor-73.jpg	8.0	0.384987398982048	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-130.jpg	40.75403775600717	41.136965153040364	5	alt	places	corridor	corridor-130.jpg	9.0	0.3829273970331997	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-136.jpg	41.238514631055295	41.63746139896102	5	alt	places	corridor	corridor-136.jpg	10.0	0.39894676790572703	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-136.jpg	41.7374879908748	42.138289093971245	5	alt	places	corridor	corridor-136.jpg	11.0	0.40080110309645534	True
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-95.jpg	42.23789345589466	42.63726207707077	6	alt	faces	adult	adult-95.jpg	0.0	0.3993686211761087	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-64.jpg	42.736236338038005	43.13503645407036	6	alt	faces	adult	adult-64.jpg	1.0	0.39880011603236204	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-42.jpg	43.2165236370638	43.62114354385994	6	alt	faces	adult	adult-42.jpg	2.0	0.4046199067961425	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-115.jpg	43.72193869994953	44.120246567064896	6	alt	faces	adult	adult-115.jpg	3.0	0.3983078671153635	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-140.jpg	44.220883634872735	44.620257447939366	6	alt	faces	adult	adult-140.jpg	4.0	0.3993738130666316	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-140.jpg	44.720389617839835	45.12128549092449	6	alt	faces	adult	adult-140.jpg	5.0	0.4008958730846643	True
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-50.jpg	45.22167619597167	45.62155522801913	6	alt	faces	adult	adult-50.jpg	6.0	0.39987903204746544	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-87.jpg	45.702788340859115	46.104982652934275	6	alt	faces	adult	adult-87.jpg	7.0	0.40219431207515294	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-57.jpg	46.20032986206934	46.60353828989901	6	alt	faces	adult	adult-57.jpg	8.0	0.4032084278296679	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-56.jpg	46.70389667106792	47.103971530916176	6	alt	faces	adult	adult-56.jpg	9.0	0.40007485984824603	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-9.jpg	47.20276339002885	47.605351577047266	6	alt	faces	adult	adult-9.jpg	10.0	0.40258818701840937	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-84.jpg	47.703712855931364	48.08729624003172	6	alt	faces	adult	adult-84.jpg	11.0	0.38358338410034776	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-87.jpg	48.20330742187797	48.58781277388334	7	alt	objects	instrument	instrument-87.jpg	0.0	0.3845053520053625	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-28.jpg	48.687776781851426	49.08736558095553	7	alt	objects	instrument	instrument-28.jpg	1.0	0.3995887991040945	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-42.jpg	49.186541870003566	49.58608592790552	7	alt	objects	instrument	instrument-42.jpg	2.0	0.3995440579019487	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-89.jpg	49.684650904033326	50.085517468862236	7	alt	objects	instrument	instrument-89.jpg	3.0	0.4008665648289025	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-103.jpg	50.18820593203418	50.585829267045476	7	alt	objects	instrument	instrument-103.jpg	4.0	0.3976233350113034	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-76.jpg	50.67098965588957	51.071022271877155	7	alt	objects	instrument	instrument-76.jpg	5.0	0.400032615987584	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-45.jpg	51.17056063702329	51.57009876705707	7	alt	objects	instrument	instrument-45.jpg	6.0	0.3995381300337613	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-20.jpg	51.67068008193747	52.070594429038465	7	alt	objects	instrument	instrument-20.jpg	7.0	0.3999143471010029	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-126.jpg	52.17085178103297	52.56998534989543	7	alt	objects	instrument	instrument-126.jpg	8.0	0.3991335688624531	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-108.jpg	52.66878122696654	53.070074260002	7	alt	objects	instrument	instrument-108.jpg	9.0	0.401293033035472	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-81.jpg	53.169844829943024	53.55443892488257	7	alt	objects	instrument	instrument-81.jpg	10.0	0.3845940949395299	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-99.jpg	53.65413487493061	54.054150821873925	7	alt	objects	instrument	instrument-99.jpg	11.0	0.4000159469433129	False
rest		54.0713810629677		8	alt	baseline					
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-14.jpg	60.12018373189494	60.51981456088835	9	alt	bodies	limb	limb-14.jpg	0.0	0.39963082899339497	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-36.jpg	60.60333308787086	61.00377493398264	9	alt	bodies	limb	limb-36.jpg	1.0	0.40044184611178935	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-82.jpg	61.103377759922296	61.50086797005497	9	alt	bodies	limb	limb-82.jpg	2.0	0.3974902101326734	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-134.jpg	61.60370785393752	62.00117105594836	9	alt	bodies	limb	limb-134.jpg	3.0	0.3974632020108402	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-46.jpg	62.10341939190402	62.503501409897574	9	alt	bodies	limb	limb-46.jpg	4.0	0.4000820179935545	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-29.jpg	62.60226246784441	62.98417398589663	9	alt	bodies	limb	limb-29.jpg	5.0	0.3819115180522203	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-95.jpg	63.10284114186652	63.48468571994454	9	alt	bodies	limb	limb-95.jpg	6.0	0.38184457807801664	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-143.jpg	63.586163697065786	63.987248589051894	9	alt	bodies	limb	limb-143.jpg	7.0	0.40108489198610187	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-125.jpg	64.08589698490687	64.48786690901035	9	alt	bodies	limb	limb-125.jpg	8.0	0.4019699241034687	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-51.jpg	64.58631322486326	64.98892056196928	9	alt	bodies	limb	limb-51.jpg	9.0	0.4026073371060193	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-138.jpg	65.08503485284746	65.48649455187842	9	alt	bodies	limb	limb-138.jpg	10.0	0.4014596990309656	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-40.jpg	65.57054090197198	65.97225651098414	9	alt	bodies	limb	limb-40.jpg	11.0	0.4017156090121716	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-102.jpg	66.07129201106727	66.47270212392323	10	alt	characters	word	word-102.jpg	0.0	0.401410112855956	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-103.jpg	66.57082326989621	66.96982882986778	10	alt	characters	word	word-103.jpg	1.0	0.3990055599715561	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-79.jpg	67.07077550189571	67.46905052289367	10	alt	characters	word	word-79.jpg	2.0	0.3982750209979713	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-79.jpg	67.56986491102725	67.97253214498049	10	alt	characters	word	word-79.jpg	3.0	0.4026672339532524	True
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-111.jpg	68.05266613606365	68.45409066602589	10	alt	characters	word	word-111.jpg	4.0	0.4014245299622417	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-3.jpg	68.54960286105052	68.95402873191051	10	alt	characters	word	word-3.jpg	5.0	0.4044258708599955	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-144.jpg	69.05381221300921	69.45413369592278	10	alt	characters	word	word-144.jpg	6.0	0.4003214829135686	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-95.jpg	69.55298710195348	69.95387862599455	10	alt	characters	word	word-95.jpg	7.0	0.4008915240410715	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-33.jpg	70.05303603596985	70.45485203294082	10	alt	characters	word	word-33.jpg	8.0	0.40181599697098136	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-41.jpg	70.55220306501724	70.9524317518808	10	alt	characters	word	word-41.jpg	9.0	0.4002286868635565	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-40.jpg	71.03777885506861	71.43688840093091	10	alt	characters	word	word-40.jpg	10.0	0.3991095458623022	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-50.jpg	71.53777573397383	71.93680758588016	10	alt	characters	word	word-50.jpg	11.0	0.3990318519063294	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-3.jpg	72.03764554299414	72.43713844800368	11	alt	places	corridor	corridor-3.jpg	0.0	0.3994929050095379	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-123.jpg	72.53566159796901	72.93746606493369	11	alt	places	corridor	corridor-123.jpg	1.0	0.401804466964677	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-78.jpg	73.02147399587555	73.4220486378763	11	alt	places	corridor	corridor-78.jpg	2.0	0.4005746420007199	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-129.jpg	73.5216697959695	73.92149948887527	11	alt	places	corridor	corridor-129.jpg	3.0	0.3998296929057688	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-114.jpg	74.02090317499824	74.42048480804078	11	alt	places	corridor	corridor-114.jpg	4.0	0.3995816330425441	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-79.jpg	74.51887486595659	74.91930862888694	11	alt	places	corridor	corridor-79.jpg	5.0	0.4004337629303336	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-133.jpg	75.01898785098456	75.41978071304037	11	alt	places	corridor	corridor-133.jpg	6.0	0.4007928620558232	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-139.jpg	75.50335259991698	75.90390630904584	11	alt	places	corridor	corridor-139.jpg	7.0	0.4005537091288716	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-95.jpg	76.00285951187834	76.40386076201683	11	alt	places	corridor	corridor-95.jpg	8.0	0.4010012501385063	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-49.jpg	76.50254314695484	76.90363127598539	11	alt	places	corridor	corridor-49.jpg	9.0	0.4010881290305406	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-49.jpg	77.00135430903174	77.40411594300531	11	alt	places	corridor	corridor-49.jpg	10.0	0.4027616339735687	True
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-31.jpg	77.50304145296104	77.90307454997674	11	alt	places	corridor	corridor-31.jpg	11.0	0.4000330970156938	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-131.jpg	78.00258201383986	78.40295667899774	12	alt	bodies	limb	limb-131.jpg	0.0	0.4003746651578695	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-40.jpg	78.48736912105231	78.88634150684811	12	alt	bodies	limb	limb-40.jpg	1.0	0.39897238579578703	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-72.jpg	78.98236629297027	79.38692727684975	12	alt	bodies	limb	limb-72.jpg	2.0	0.4045609838794917	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-102.jpg	79.48711951286532	79.88836759491824	12	alt	bodies	limb	limb-102.jpg	3.0	0.4012480820529163	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-102.jpg	79.98586678691208	80.38565395493059	12	alt	bodies	limb	limb-102.jpg	4.0	0.3997871680185199	True
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-140.jpg	80.4700623298995	80.87010136805475	12	alt	bodies	limb	limb-140.jpg	5.0	0.4000390381552279	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-63.jpg	80.96961089596151	81.37009517103435	12	alt	bodies	limb	limb-63.jpg	6.0	0.4004842750728129	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-57.jpg	81.47037915396504	81.86980992392637	12	alt	bodies	limb	limb-57.jpg	7.0	0.3994307699613273	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-86.jpg	81.96575409988874	82.36964899697341	12	alt	bodies	limb	limb-86.jpg	8.0	0.4038948970846832	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-108.jpg	82.47005522996187	82.8705357699655	12	alt	bodies	limb	limb-108.jpg	9.0	0.4004805400036275	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-5.jpg	82.95407633692956	83.35398444603197	12	alt	bodies	limb	limb-5.jpg	10.0	0.39990810910239816	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-89.jpg	83.45355659699999	83.85329615394585	12	alt	bodies	limb	limb-89.jpg	11.0	0.3997395569458604	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-8.jpg	83.95330010005274	84.35322461393662	13	alt	characters	word	word-8.jpg	0.0	0.3999245138838887	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-114.jpg	84.45262691704556	84.85322786588222	13	alt	characters	word	word-114.jpg	1.0	0.4006009488366544	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-39.jpg	84.95258292392828	85.35274111106992	13	alt	characters	word	word-39.jpg	2.0	0.40015818714164203	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-87.jpg	85.45026348903775	85.85277077392675	13	alt	characters	word	word-87.jpg	3.0	0.4025072848889977	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-83.jpg	85.93663347605616	86.33619314199314	13	alt	characters	word	word-83.jpg	4.0	0.3995596659369767	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-120.jpg	86.43605099804701	86.83582496293819	13	alt	characters	word	word-120.jpg	5.0	0.3997739648912102	False
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-103.jpg	86.93739417102188	87.33655263995752	13	alt	characters	word	word-103.jpg	6.0	0.39915846893563867	False
