trial_type	image_path	onset	offset	block	task_version	category	subcategory	image_num	block_trial	duration	target	reaction_time	task
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/xv/6q/MD5E-s127092--c38a0f03b9c99d1d12af96b354e74d8e.jpg/MD5E-s127092--c38a0f03b9c99d1d12af96b354e74d8e.jpg	6.468083026993553	6.8687885149847725	0.0	alt	characters	word	word-xx.jpg	0.0	0.4007054879912175	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-136.jpg	6.967649040976538	7.367644054989795	0.0	alt	characters	word	word-136.jpg	1.0	0.3999950140132569	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/18/XM/MD5E-s117300--8086479566ac486a77f034f8607ab379.jpg/MD5E-s117300--8086479566ac486a77f034f8607ab379.jpg	7.468665323976892	7.868811634980375	0.0	alt	characters	word	word-xx.jpg	2.0	0.400146311003482	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/jV/7V/MD5E-s146590--be9222b075b3fb814c7628da0808fc1d.jpg/MD5E-s146590--be9222b075b3fb814c7628da0808fc1d.jpg	7.968735103990184	8.368698305974249	0.0	alt	characters	word	word-xx.jpg	3.0	0.3999632019840647	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/ww/Kj/MD5E-s113279--6059794e6d8b2c85f15f17fb88846eca.jpg/MD5E-s113279--6059794e6d8b2c85f15f17fb88846eca.jpg	8.45027868199395	8.851764449995244	0.0	alt	characters	word	word-xx.jpg	4.0	0.40148576800129376	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-2.jpg	8.950978098990163	9.350266439985717	0.0	alt	characters	word	word-2.jpg	5.0	0.3992883409955539	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/Wp/z1/MD5E-s107201--aaa80a7e6f6dcd495330039b1695ca45.jpg/MD5E-s107201--aaa80a7e6f6dcd495330039b1695ca45.jpg	9.451413725997556	9.851700323983096	0.0	alt	characters	word	word-xx.jpg	6.0	0.4002865979855415	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/QJ/KP/MD5E-s101606--1078e9089ad07808d61c3f98e58a9c50.jpg/MD5E-s101606--1078e9089ad07808d61c3f98e58a9c50.jpg	9.951551874983123	10.352001049992397	0.0	alt	characters	word	word-xx.jpg	7.0	0.4004491750092711	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/X9/Zv/MD5E-s134395--f183ba6cf1171599bceeb17d8efa2431.jpg/MD5E-s134395--f183ba6cf1171599bceeb17d8efa2431.jpg	10.434237627981927	10.836058331973618	0.0	alt	characters	word	word-xx.jpg	8.0	0.4018207039916888	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/0p/Pj/MD5E-s134390--13f47c4928f381d745fb1e9a4eb9a96d.jpg/MD5E-s134390--13f47c4928f381d745fb1e9a4eb9a96d.jpg	10.934865180985069	11.335299241996836	0.0	alt	characters	word	word-xx.jpg	9.0	0.4004340610117652	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/0p/Pj/MD5E-s134390--13f47c4928f381d745fb1e9a4eb9a96d.jpg/MD5E-s134390--13f47c4928f381d745fb1e9a4eb9a96d.jpg	11.434231155988526	11.834786264982538	0.0	alt	characters	word	word-xx.jpg	10.0	0.4005551089940127	True		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-79.jpg	11.93541818499216	12.334894548985176	0.0	alt	characters	word	word-79.jpg	11.0	0.399476363993017	False		
keypress		12.043871691974347			alt							0.6096405359858181	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/kj/zM/MD5E-s114574--a8409dd3f3a727949b050ba5983cae08.jpg/MD5E-s114574--a8409dd3f3a727949b050ba5983cae08.jpg	12.434187708975516	12.834262491989648	1.0	alt	objects	instrument	instrument-xx.jpg	0.0	0.4000747830141336	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/66/vP/MD5E-s158645--11406780f4d0824666e44251e29a581a.jpg/MD5E-s158645--11406780f4d0824666e44251e29a581a.jpg	12.933625779987779	13.335132249980235	1.0	alt	objects	instrument	instrument-xx.jpg	1.0	0.4015064699924551	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/VW/7g/MD5E-s119775--dc2fc5b2aa82999bf7f20e745cd2be4f.jpg/MD5E-s119775--dc2fc5b2aa82999bf7f20e745cd2be4f.jpg	13.41640196897788	13.817801888973918	1.0	alt	objects	instrument	instrument-xx.jpg	2.0	0.4013999199960381	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/VW/7g/MD5E-s119775--dc2fc5b2aa82999bf7f20e745cd2be4f.jpg/MD5E-s119775--dc2fc5b2aa82999bf7f20e745cd2be4f.jpg	13.918567983986573	14.317483648977941	1.0	alt	objects	instrument	instrument-xx.jpg	3.0	0.3989156649913639	True		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/12/Zk/MD5E-s115405--e6c06b48ffd17d05fd9e62a54db66216.jpg/MD5E-s115405--e6c06b48ffd17d05fd9e62a54db66216.jpg	14.417478866002055	14.81835174598382	1.0	alt	objects	instrument	instrument-xx.jpg	4.0	0.4008728799817618	False		
keypress		14.443686193990288			alt							0.5251182100037113	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/K7/70/MD5E-s142163--8a66d3fb92361432b5fdd0dbb4f0e1ab.jpg/MD5E-s142163--8a66d3fb92361432b5fdd0dbb4f0e1ab.jpg	14.917468762985663	15.317950367985759	1.0	alt	objects	instrument	instrument-xx.jpg	5.0	0.40048160500009533	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/qJ/3G/MD5E-s104476--ee8ed17c85c51653e62d0114a0d7a798.jpg/MD5E-s104476--ee8ed17c85c51653e62d0114a0d7a798.jpg	15.418066478974652	15.818554630997825	1.0	alt	objects	instrument	instrument-xx.jpg	6.0	0.40048815202317206	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/kk/jw/MD5E-s117692--2d48d6744ec8565c3ddaa6bca6ce108e.jpg/MD5E-s117692--2d48d6744ec8565c3ddaa6bca6ce108e.jpg	15.900715183001013	16.300815991999116	1.0	alt	objects	instrument	instrument-xx.jpg	7.0	0.4001008089981042	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-64.jpg	16.400780171999937	16.801699891977478	1.0	alt	objects	instrument	instrument-64.jpg	8.0	0.4009197199775372	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/vq/zF/MD5E-s127342--0c16762473b0e305d920a41dd5387507.jpg/MD5E-s127342--0c16762473b0e305d920a41dd5387507.jpg	16.90079964097822	17.300109751988202	1.0	alt	objects	instrument	instrument-xx.jpg	9.0	0.3993101110099815	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/K5/94/MD5E-s146609--03d14d97c570b6ac7b36e0e4e064c7fc.jpg/MD5E-s146609--03d14d97c570b6ac7b36e0e4e064c7fc.jpg	17.401439446985027	17.800704599998426	1.0	alt	objects	instrument	instrument-xx.jpg	10.0	0.3992651530134026	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/WZ/55/MD5E-s114915--2296e8f7afeae799a09d1edc8761cafa.jpg/MD5E-s114915--2296e8f7afeae799a09d1edc8761cafa.jpg	17.88405322199105	18.284426979982527	1.0	alt	objects	instrument	instrument-xx.jpg	11.0	0.4003737579914741	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-29.jpg	18.384500052983643	18.783946510986425	2.0	alt	places	corridor	corridor-29.jpg	0.0	0.3994464580027852	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/PX/J9/MD5E-s101799--f5ae2c36835388fd708546f51b7ceb0e.jpg/MD5E-s101799--f5ae2c36835388fd708546f51b7ceb0e.jpg	18.88508678297512	19.284070096997308	2.0	alt	places	corridor	corridor-xx.jpg	1.0	0.39898331402218895	False		
