trial_type	image_path	onset	offset	block	task_version	category	subcategory	image_num	block_trial	duration	target	reaction_time	task
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/v9/f8/MD5E-s151079--c4a42c0355562c490a28796dc61e182c.jpg/MD5E-s151079--c4a42c0355562c490a28796dc61e182c.jpg	6.467762803018558	6.868688643007772	0.0	def	characters	word	word-xx.jpg	0.0	0.4009258399892133	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/wk/jX/MD5E-s103072--9918e58f8ab1a410795bfe0984be7ea4.jpg/MD5E-s103072--9918e58f8ab1a410795bfe0984be7ea4.jpg	6.967668369994499	7.368042902002344	0.0	def	characters	word	word-xx.jpg	1.0	0.4003745320078451	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-76.jpg	7.468413823022273	7.867887797008733	0.0	def	characters	word	word-76.jpg	2.0	0.3994739739864599	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-2.jpg	7.968417691008653	8.368332373007432	0.0	def	characters	word	word-2.jpg	3.0	0.39991468199878	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/M3/X3/MD5E-s161234--b72596e0f067abca615d656b37606995.jpg/MD5E-s161234--b72596e0f067abca615d656b37606995.jpg	8.451691324997228	8.851641662011389	0.0	def	characters	word	word-xx.jpg	4.0	0.39995033701416105	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/4w/z4/MD5E-s163768--1f03890b3577ec5f612318f40397ec6f.jpg/MD5E-s163768--1f03890b3577ec5f612318f40397ec6f.jpg	8.9518053829961	9.351305467018392	0.0	def	characters	word	word-xx.jpg	5.0	0.3995000840222929	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/9M/J1/MD5E-s102321--da07f12201ecc06027b48a3dadf7c85c.jpg/MD5E-s102321--da07f12201ecc06027b48a3dadf7c85c.jpg	9.450622019008732	9.851372792996699	0.0	def	characters	word	word-xx.jpg	6.0	0.4007507739879657	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-140.jpg	9.951616866019322	10.35143069201149	0.0	def	characters	word	word-140.jpg	7.0	0.3998138259921689	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/3F/7g/MD5E-s155898--4ea2f1fdf2f958231f61a60a14857713.jpg/MD5E-s155898--4ea2f1fdf2f958231f61a60a14857713.jpg	10.434524592012169	10.834852817002682	0.0	def	characters	word	word-xx.jpg	8.0	0.4003282249905169	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-105.jpg	10.934681856015231	11.335629925015382	0.0	def	characters	word	word-105.jpg	9.0	0.400948069000151	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/06/5J/MD5E-s152124--2b906904169777c79ef41545c7112556.jpg/MD5E-s152124--2b906904169777c79ef41545c7112556.jpg	11.43389515200397	11.833783230016707	0.0	def	characters	word	word-xx.jpg	10.0	0.3998880780127365	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-8.jpg	11.935720964014767	12.335152237006696	0.0	def	characters	word	word-8.jpg	11.0	0.3994312729919329	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/8K/WW/MD5E-s134572--b2d5b9745cb68e1b16d5bcee3fc723bc.jpg/MD5E-s134572--b2d5b9745cb68e1b16d5bcee3fc723bc.jpg	12.437958604015876	12.834749014000408	1.0	def	places	house	house-xx.jpg	0.0	0.3967904099845328	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/8q/zJ/MD5E-s148695--c99edbf1580868914a2a55237b0f9130.jpg/MD5E-s148695--c99edbf1580868914a2a55237b0f9130.jpg	12.937306192005053	13.338934408995554	1.0	def	places	house	house-xx.jpg	1.0	0.40162821699050255	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/kk/qM/MD5E-s118736--a75922f661a2feae4060e4addf705943.jpg/MD5E-s118736--a75922f661a2feae4060e4addf705943.jpg	13.422060857003087	13.822403491998555	1.0	def	places	house	house-xx.jpg	2.0	0.400342634995468	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/house/house-89.jpg	13.922094463021493	14.321241282013945	1.0	def	places	house	house-89.jpg	3.0	0.39914681899244897	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/Kp/3g/MD5E-s153107--45a31d1a435e9c59ccb1339bbd174032.jpg/MD5E-s153107--45a31d1a435e9c59ccb1339bbd174032.jpg	14.422248059010599	14.817894898995291	1.0	def	places	house	house-xx.jpg	4.0	0.39564683998469263	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/F5/VX/MD5E-s148558--8bb4bf0fc065bde4fe42c9fbe6e66f55.jpg/MD5E-s148558--8bb4bf0fc065bde4fe42c9fbe6e66f55.jpg	14.921065761998761	15.318009554001035	1.0	def	places	house	house-xx.jpg	5.0	0.3969437920022756	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/7G/8q/MD5E-s156934--c1f41f6cab934ff301edfdd1c7c0412f.jpg/MD5E-s156934--c1f41f6cab934ff301edfdd1c7c0412f.jpg	15.420867133012507	15.819972425000742	1.0	def	places	house	house-xx.jpg	6.0	0.39910529198823497	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/F5/J6/MD5E-s164015--0f861145b457ddd1bd2dd98ba2732f2d.jpg/MD5E-s164015--0f861145b457ddd1bd2dd98ba2732f2d.jpg	15.904720423015533	16.305453867011238	1.0	def	places	house	house-xx.jpg	7.0	0.4007334439957049	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/gP/6K/MD5E-s164292--9048327f951f113922b50ce25ccd5d54.jpg/MD5E-s164292--9048327f951f113922b50ce25ccd5d54.jpg	16.40471156401327	16.805465478013502	1.0	def	places	house	house-xx.jpg	8.0	0.4007539140002336	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/house/house-137.jpg	16.904700323008	17.304378230997827	1.0	def	places	house	house-137.jpg	9.0	0.3996779079898261	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/7F/P6/MD5E-s128335--68d50b91652e69095e36e2e678773eaf.jpg/MD5E-s128335--68d50b91652e69095e36e2e678773eaf.jpg	17.401455337996595	17.804113604011945	1.0	def	places	house	house-xx.jpg	10.0	0.4026582660153508	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/23/1z/MD5E-s146642--0921abf3e9449ea461a7ca0eca5755a6.jpg/MD5E-s146642--0921abf3e9449ea461a7ca0eca5755a6.jpg	17.90320082200924	18.288100423000287	1.0	def	places	house	house-xx.jpg	11.0	0.3848996009910479	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/body/body-133.jpg	18.3892048910202	18.78775290900376	2.0	def	bodies	body	body-133.jpg	0.0	0.3985480179835577	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/xW/F1/MD5E-s130631--5adde15a381b55d39a7bce9fecd0835d.jpg/MD5E-s130631--5adde15a381b55d39a7bce9fecd0835d.jpg	18.889226098021027	19.28787667801953	2.0	def	bodies	body	body-xx.jpg	1.0	0.3986505799985025	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/WG/Xf/MD5E-s149614--c2e2a568a831ba1ad4adb492e3e231d8.jpg/MD5E-s149614--c2e2a568a831ba1ad4adb492e3e231d8.jpg	19.388577938021623	19.787730956013547	2.0	def	bodies	body	body-xx.jpg	2.0	0.3991530179919209	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/.git/annex/objects/6k/q6/MD5E-s129177--1f685ac0939091adc8e6b4b031cd0974.jpg/MD5E-s129177--1f685ac0939091adc8e6b4b031cd0974.jpg	19.88864066702081	20.287845042010304	2.0	def	bodies	body	body-xx.jpg	3.0	0.3992043749894947	False		
