subject	session	TrialNumber	image_path	condition	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	subcondition	repetition	run	onset	duration	response_mapping_flip_h	response_mapping_flip_v	onset_flip	offset_flip	keypresses	response	response_txt	error	response_confidence	response_time	duration_flip	ran	order	session_trial_time	atypical	atypical_log	exclude_session	delay_days	delay_seconds	trials_since_lastrep
02	ses-021	1	images_fmri/pantyhose/pantyhose_06s.jpg	seen	5310	443	6	None	1111.0	15808.0	6.0	seen-between	2	6	3.0	2.98	True	False	3.0001804499770515	5.965563694015145	[['y', 4.997743559011724]]	1.0	seen	False	False	1.997743559011724	2.965383244038094	1.0	0.0	496573.5365	False		False	7.0	0.0	388.0
02	ses-021	2	images_fmri/punch1/punch1_06s.jpg	seen	6018	502	6	None	1255.0	17879.0	6.0	seen-within	2	6	7.47	2.98	False	True	7.466941631981172	10.450096857966855	[['b', 8.593752304965165]]	2.0	seen	False	True	1.1237523049651648	2.9831552259856835	1.0	1.0	496578.0032	False		False	0.0	867.8244999999879	128.0
02	ses-021	3	images_fmri/pantyhose/pantyhose_06s.jpg	seen	5310	443	6	None	1111.0	15808.0	6.0	seen-between-within	3	6	11.94	2.98	True	True	11.935483469977044	14.917033881996758	[['b', 12.884627749968786]]	2.0	seen	False	True	0.9446277499687864	2.9815504120197147	1.0	2.0	496582.4718	False		False	0.0	8.935300000011921	2.0
02	ses-021	4	images_fmri/breadbox/breadbox_06s.jpg	unseen	990	83	6	None	196.0	2971.0	6.0	unseen-between	1	6	16.41	2.98	False	True	16.403997835004702	19.38278252497548	[['a', 18.034822912013624]]	1.0	seen	True	False	1.6248229120136235	2.97878468997078	1.0	3.0	496586.9403	False		False			
02	ses-021	5	images_fmri/jack/jack_06s.jpg	unseen	3966	331	6	None	836.0	11954.0	6.0	unseen-between	1	6	20.88	2.98	False	False	20.88632529001916	23.854900699981958	[['b', 24.051668243017048]]	-1.0	unseen	False	False	3.1716682430170486	2.968575409962796	1.0	4.0	496591.4226	False		False			
02	ses-021	6	images_fmri/hourglass/hourglass_06n.jpg	unseen	3870	323	6	None	808.0	11554.0	6.0	unseen-between	1	6	25.35	2.98	True	True	25.349226858990733	28.336520464974456	[['y', 26.567684901994653]]	1.0	seen	True	False	1.2176849019946516	2.987293605983723	1.0	5.0	496595.8855	False		False			
02	ses-021	7	images_fmri/artichoke/artichoke_06s.jpg	seen	210	18	6	None	40.0	558.0	6.0	seen-within	2	6	29.82	2.98	False	True	29.820950282970443	32.80238852498587	[['b', 30.74468058301136]]	2.0	seen	False	True	0.9246805830113588	2.981438242015429	1.0	6.0	496600.3572	False		False	0.0	1481.3555000000051	231.0
02	ses-021	8	images_fmri/dress/dress_06s.jpg	unseen	2598	217	6	None	519.0	7532.0	6.0	unseen-within	1	6	34.29	2.98	True	False	34.28342493396485	37.266081678972114	[['b', 35.92668927798513]]	-1.0	unseen	False	False	1.636689277985134	2.9826567450072616	1.0	7.0	496604.8197	False		False			
02	ses-021	9	images_fmri/toothpick/toothpick_06s.jpg	unseen	7842	654	6	None	1682.0	23737.0	6.0	unseen-within	1	6	38.76	2.98	False	True	38.75423718499951	41.732165099994745	[['a', 40.28013962699333]]	1.0	seen	True	False	1.520139626993334	2.9779279149952345	1.0	8.0	496609.2905	False		False			
02	ses-021	10	images_fmri/papaya/papaya_06n.jpg	seen	5322	444	6	None	1112.0	15822.0	6.0	seen-between-within	3	6	43.23	2.98	False	True	43.23299130797386	46.20418647199404	[['b', 44.19849090196658]]	2.0	seen	False	True	0.9684909019665824	2.9711951640201733	1.0	9.0	496613.7693	False		False	0.0	699.8787000000011	112.0
02	ses-021	11	images_fmri/hotplate/hotplate_06s.jpg	seen	3858	322	6	None	807.0	11542.0	6.0	seen-between	2	6	47.7	2.98	False	False	47.701663479965646	50.682737027003895	[['a', 49.90194489201531]]	1.0	seen	False	False	2.2019448920153053	2.9810735470382497	1.0	10.0	496618.2379	False		False	7.0	0.0	561.0
02	ses-021	12	images_fmri/macadamia/macadamia_06n.jpg	seen	4530	378	6	None	952.0	13578.0	6.0	seen-within-between	3	6	52.17	2.98	False	False	52.16640133300098	55.14942370797508	[['a', 53.61456710897619]]	1.0	seen	False	False	1.4445671089761871	2.983022374974098	1.0	11.0	496622.7027	False		False	7.0	0.0	313.0
02	ses-021	13	images_fmri/cymbal/cymbal_06s.jpg	seen	2334	195	6	None	469.0	6796.0	6.0	seen-between	2	6	56.64	2.98	False	False	56.63767732697306	59.61510844697477	[['x', 57.997851774969604]]	2.0	seen	False	True	1.3578517749696033	2.977431120001711	1.0	12.0	496627.1740	False		False	7.0	0.0	596.0
