session	run	framewise_displacement	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
01	1		0.0	0.0	0.00543367	0.0	-0.0	0.0
01	1	0.00543367	0.0	0.0	0.0	0.0	-0.0	0.0
01	1	0.00778214	0.0	0.0	0.00778214	0.0	-0.0	0.0
01	1	0.0015681899999999	0.0	0.0	0.00621395	0.0	-0.0	0.0
01	1	0.00849205	0.0	0.0	0.014706	0.0	-0.0	0.0
01	1	0.0052930999999999	0.0	0.0	0.0199991	0.0	-0.0	0.0
01	1	0.0028926999999999	0.0	0.0	0.0171064	0.0	-0.0	0.0
01	1	0.0229283634	0.0	-9.51634e-05	0.0275607	0.000247578	-0.0	0.0
01	1	0.0279714634	0.0	0.0	0.0120633	0.0	-0.0	0.0
01	1	0.00464558	0.0	0.0	0.00741772	0.0	-0.0	0.0
01	1	0.00244657	0.0	0.0	0.00497115	0.0	-0.0	0.0
01	1	0.00169804	0.0	0.0	0.00666919	0.0	-0.0	0.0
01	1	0.00684151	0.0	0.0	0.0135107	0.0	-0.0	0.0
01	1	0.0026634	0.0	0.0	0.0161741	0.0	-0.0	0.0
01	1	0.0101033	0.0	0.0	0.0262774	0.0	-0.0	0.0
01	1	0.0111866	0.0	0.0	0.0150907999999999	0.0	-0.0	0.0
01	1	0.0023177	0.0	0.0	0.0127731	0.0	-0.0	0.0
01	1	0.00679118	0.0	0.0	0.00598192	0.0	-0.0	0.0
01	1	0.0668587900129999	1.07513e-07	-8.53025e-05	0.0604733	0.00024564	-0.0	0.0
01	1	0.041951102213	0.0	-1.86678e-05	0.0928251	5.49888e-05	-0.0	0.0
01	1	0.0120871077999999	0.0	0.0	0.0835061	0.0	-0.0	0.0
01	1	0.0099879446	0.0	-4.01946e-05	0.0789872	0.000108577	-0.0	0.0
01	1	0.0136722374999999	0.0	-8.408209999999999e-05	0.0708146	0.000217692	-0.0	0.0
01	1	0.0065838194	0.0	-6.50127e-05	0.0666986	0.000168717	-0.0	0.0
01	1	0.0078911986	0.0	-1.7494100000000002e-05	0.0669319	1.65094e-05	-0.0	0.0
01	1	0.01074682266	0.0	-5.0544400000000005e-06	0.0567170999999999	6.11774e-06	-0.0	0.0
01	1	0.00537912121	0.0	-6.06615e-06	0.0620112	4.43755e-06	-0.0	0.0
01	1	0.01135150715	0.0	-8.53008e-05	0.0617625	0.000224909	-0.0	0.0
01	1	0.0188566168	0.0	-6.5034e-05	0.077144	0.000155812	-0.0	0.0
01	1	0.0086562373999999	0.0	-7.042140000000001e-05	0.0847271999999999	0.000177165	-0.0	0.0
01	1	0.0035573902	0.0	-7.19116e-05	0.0812145999999999	0.000178031	-0.0	0.0
01	1	0.0073892460999999	0.0	-7.460770000000001e-05	0.0743488	0.000188446	-0.0	0.0
01	1	0.0052489095	0.0	-7.88172e-05	0.0697473	0.00020131	-0.0	0.0
01	1	0.0024031716	0.0	-8.43888e-05	0.0714592	0.000215024	-0.0	0.0
01	1	0.0136432992	0.0	-0.000110388	0.0815426	0.000285702	-0.0	0.0
01	1	0.0196962292	0.0	-6.37588e-05	0.0938141	0.00013814	-0.0	0.0
01	1	0.0072934828	0.0	-9.50916e-05	0.096037	0.000238925	-0.0	0.0
01	1	0.0071901314	0.0	-0.000100673	0.0895395	0.000252666	-0.0	0.0
01	1	0.0065619784	0.0	-6.54946e-05	0.0906594	0.000144528	-0.0	0.0
01	1	0.019687980732	1.00332e-07	-0.000101825	0.076615	0.000256671	-0.0	0.0
01	1	0.0102162522319999	0.0	-7.29231e-05	0.0822366999999999	0.00016536	-0.0	0.0
01	1	0.0096097126538	-8.27538e-08	-0.000119853	0.0844569	0.00031221	-0.0	0.0
01	1	0.0108460668538	0.0	-5.98189e-05	0.0850529	0.000108411	-0.0	0.0
01	1	0.0169629800999999	0.0	-0.000151899	0.0832678999999999	0.000410129	-0.0	0.0
01	1	0.0142022796999999	0.0	-6.466930000000001e-05	0.0832839999999999	0.00012815	-0.0	0.0
01	1	0.0369592693	0.0	0.00392895	0.0644173	0.000410129	-0.0	0.0
01	1	0.03167963	0.0	-0.00225208	0.0800161999999999	0.000212135	-0.0	0.0
01	1	0.015986081	0.0	-0.000151899	0.0840023999999999	0.000410129	-0.0	0.0
01	1	0.0011062999999999	0.0	-0.000151899	0.0851086999999999	0.000410129	-0.0	0.0
01	1	0.0058898999999999	0.0	-0.000151899	0.0792187999999999	0.000410129	-0.0	0.0
01	1	0.0223985449999999	0.0	-0.000202444	0.0642496999999999	0.000557707	-0.0	0.0
01	1	0.0271719449999999	0.0	-0.000151899	0.0839922	0.000410129	-0.0	0.0
01	1	0.0035547	0.0	-0.000151899	0.0804374999999999	0.000410129	-0.0	0.0
01	1	0.0073001651704	-9.01704e-08	-0.000109824	0.081426	0.000284739	-0.0	0.0
01	1	0.0204453468704	0.0	-7.246729999999999e-05	0.0957391	0.000162843	-0.0	0.0
01	1	0.0104540469	0.0	-6.35204e-05	0.0867514999999999	0.000133693	-0.0	0.0
01	1	0.0145518295999999	0.0	-0.0037267	0.0804763	0.000225962	-0.0	0.0
01	1	0.0142266433999999	0.0	-8.69066e-05	0.0894043999999999	0.000192787	-0.0	0.0
01	1	0.0218055372	0.0	-4.26744e-05	0.103008	2.96329e-05	-0.0	0.0
01	1	0.0149765515	0.0	-7.10209e-05	0.0939571	0.000147579	-0.0	0.0
01	1	0.0074828024	0.0	-6.69185e-05	0.100942	0.000137703	-0.0	0.0
01	1	0.0089709818	0.0	-6.09867e-05	0.0927007	0.000123228	-0.0	0.0
01	1	0.0122233298999999	0.0	-6.38666e-05	0.0812746	0.000139115	-0.0	0.0
01	1	0.0060563033999999	0.0	-3.53582e-05	0.0830242999999999	5.35531e-05	-0.0	0.0
01	1	0.0056807050999999	0.0	-5.61683e-05	0.0800822	0.000107909	-0.0	0.0
01	1	0.0018007650999999	0.0	-5.76334e-05	0.0808679999999999	0.000128179	-0.0	0.0
01	1	0.0144944289	0.0	-7.821229999999997e-05	0.0927414	0.000180188	-0.0	0.0
01	1	0.0154750026999999	0.0	-5.81596e-05	0.104672	0.000109701	-0.0	0.0
01	1	0.0133664123999999	0.0	-6.7272e-05	0.0934833	0.0001530729999999	-0.0	0.0
01	1	0.0122831208999999	0.0	-6.51511e-05	0.104292	0.000123627	-0.0	0.0
01	1	0.0118524069999999	0.0	-6.82581e-05	0.0938079	0.000150931	-0.0	0.0
01	1	0.0105589678999999	0.0	-7.1276e-05	0.104332	0.0001515679999999	-0.0	0.0
01	1	0.0042520289999999	0.0	-8.7255e-05	0.102918	0.000208009	-0.0	0.0
01	1	0.0008298283999999	0.0	-8.85334e-05	0.102591	0.000197978	-0.0	0.0
01	1	0.0026092943	0.0	-9.37777e-05	0.10459	0.000210079	-0.0	0.0
01	1	0.0104116213	0.0	-0.000151899	0.104239	0.000410129	-0.0	0.0
01	1	0.028826752	0.0	-0.000104647	0.124424	0.000238239	-0.0	0.0
01	1	0.0041379014836	-8.048360000000001e-08	-0.000125368	0.124334	0.000318781	-0.0	0.0
01	1	0.0203468344836	0.0	-9.1214e-05	0.109573	0.000207749	-0.0	0.0
01	1	0.0111461313999999	0.0	-7.36326e-05	0.100708	0.000162478	-0.0	0.0
01	1	0.0194542650273	-9.46273e-08	-0.000192103	0.100256	0.000540152	-0.0	0.0
01	1	0.0108744486273	0.0	-0.000151899	0.104589	0.000410129	-0.0	0.0
01	1	0.0134379966364	4.36364e-08	-0.000206802	0.100205	0.00059011	-0.0	0.0
01	1	0.0189639966364	0.0	-0.000151899	0.110115	0.000410129	-0.0	0.0
01	1	0.0301069791901	-4.21901e-08	-0.000216836	0.0904723	0.000618115	-0.0	0.0
01	1	0.0130325791901	0.0	-0.000151899	0.0879039999999999	0.000410129	-0.0	0.0
01	1	0.0162028330956999	-3.70957e-08	-0.000133103	0.0746431	0.0003516669999999	-0.0	0.0
01	1	0.0190817242537	-7.834939999999999e-08	-0.000233836	0.0782009999999999	0.000660128	-0.0	0.0
01	1	0.0403431973494	0.0	-9.3917e-05	0.0966227	0.000224498	-0.0	0.0
01	1	0.0101019319999999	0.0	-0.000151899	0.0973851	0.000410129	-0.0	0.0
01	1	0.012918918	0.0	-0.000109281	0.102748	0.000259861	-0.0	0.0
01	1	0.0255074069303	-4.3930300000000007e-08	-0.000203944	0.0939383	0.000591921	-0.0	0.0
01	1	0.0233195299303	0.0	-0.00552813	0.102844	0.000410129	-0.0	0.0
01	1	0.0158221261514	4.51514e-08	-0.000195199	0.10584	0.0005599919999999	-0.0	0.0
01	1	0.005351012917	8.706839999999999e-08	-0.00393992	0.105054	0.000576397	-0.0	0.0
01	1	0.0081985768506	-4.47822e-08	-0.000197325	0.108811	0.00056242	-0.0	0.0
01	1	0.0055986631214	8.433919999999998e-08	-0.000209409	0.105031	0.000598549	-0.0	0.0
01	1	0.0159812283392	0.0	-0.000114265	0.105382	0.000287849	-0.0	0.0
01	1	0.033392350169	-7.9169e-08	-0.000230486	0.0907199	0.000660128	-0.0	0.0
01	1	0.0072770901689999	0.0	-0.000213425	0.0959582	0.000619695	-0.0	0.0
01	1	0.0148984259999999	0.0	-0.000151899	0.0915996	0.000410129	-0.0	0.0
01	1	0.0305400092640999	-7.72641e-08	-0.000223231	0.109362	0.000664253	-0.0	0.0
01	1	0.0163656092641	0.0	-0.000151899	0.11295	0.000410129	-0.0	0.0
01	1	0.0110144933562999	-4.4356300000000007e-08	0.0019003	0.112741	0.000585194	-0.0	0.0
01	1	0.0137978243563	0.0	-0.00293523	0.11295	0.000410129	-0.0	0.0
01	1	0.0266468306678999	4.16679e-08	-0.000211791	0.0992867	0.00061533	-0.0	0.0
01	1	0.0240515006679	0.0	-0.0073155	0.112765	0.000545941	-0.0	0.0
01	1	0.0141389249103	-3.79103e-08	-0.000235513	0.112607	0.0006839589999999	-0.0	0.0
01	1	0.0164819787984	9.388810000000003e-08	-0.00350716	0.119097	0.000549555	-0.0	0.0
01	1	0.0136599447545999	-7.386649999999998e-08	-0.000242133	0.116758	0.00071067	-0.0	0.0
01	1	0.0090148818665	0.0	-0.000213875	0.11269	0.000612299	-0.0	0.0
01	1	0.0092186749313999	-7.59314e-08	-0.000228074	0.106467	0.000671927	-0.0	0.0
01	1	0.0042703195442	-3.5387199999999995e-08	-0.000242703	0.104423	0.00071616	-0.0	0.0
01	1	0.0062525571082999	-4.04955e-08	-0.000217451	0.106028	0.000623714	-0.0	0.0
01	1	0.0228401904955	0.0	-0.000270151	0.0928056	0.000815015	-0.0	0.0
01	1	0.0368146166466	5.26466e-08	-0.000175087	0.112839	0.000481293	-0.0	0.0
01	1	0.0180228883559	-3.67093e-08	-0.000239536	0.105514	0.00069396	-0.0	0.0
01	1	0.0243053547311	5.40218e-08	-0.0061184	0.112836	0.000471872	-0.0	0.0
01	1	0.018204391720274	3.01526e-10	-0.000205212	0.104182	0.000544615	-0.0	0.0
01	1	0.022921858569244	8.7077e-10	-0.00388937	0.118126	0.000438741	-0.0	0.0
01	1	0.00944338476723	1.01638e-07	-0.000195186	0.11574	0.000506003	-0.0	0.0
01	1	0.0033923893753999	5.02626e-08	-0.000198674	0.112799	0.00051496	-0.0	0.0
01	1	0.00903809739183	8.7077e-10	-0.0001752759999999	0.117658	0.000431847	-0.0	0.0
01	1	0.01928291160683	2.14776e-08	-0.000227817	0.107904	0.000621374	-0.0	0.0
01	1	0.01658533660683	8.7077e-10	-0.000198201	0.11892	0.00051058	-0.0	0.0
01	1	0.010774114	8.7077e-10	-0.000255865	0.119186	0.000719589	-0.0	0.0
01	1	0.01093160046507	-6.25943e-08	-0.000224528	0.113955	0.000606205	-0.0	0.0
01	1	0.0066180694650699	8.7077e-10	-0.000200672	0.111406	0.000525302	-0.0	0.0
01	1	0.016269543	8.7077e-10	-0.000255865	0.104906	0.000719589	-0.0	0.0
01	1	0.030574107	8.7077e-10	-0.000152258	0.116336	0.000338779	-0.0	0.0
01	1	0.022718107	8.7077e-10	-0.000255865	0.112762	0.000719589	-0.0	0.0
01	1	0.01619248620117	-9.73304e-08	-0.000199427	0.118845	0.00051853	-0.0	0.0
01	1	0.02117548620117	8.7077e-10	-0.000255865	0.107779	0.000719589	-0.0	0.0
01	1	0.02234232188633	9.77571e-08	-0.00293939	0.117983	0.000530495	-0.0	0.0
01	1	0.01834032188633	8.7077e-10	-0.000255865	0.111781	0.000719589	-0.0	0.0
01	1	0.0107817857749699	-3.99042e-08	-0.00540091	0.110832	0.000625835	-0.0	0.0
01	1	0.00598418877497	8.7077e-10	-0.000225662	0.110971	0.000612437	-0.0	0.0
01	1	0.0114458029999999	8.7077e-10	-0.000255865	0.104913	0.000719589	-0.0	0.0
01	1	0.0157449749999999	8.7077e-10	-0.00021554	0.11326	0.000572436	-0.0	0.0
01	1	0.01932279559193	4.94627e-08	-0.000274087	0.104686	0.00078624	-0.0	0.0
01	1	0.020062697564	4.48987e-08	-0.00344858	0.0982348	0.0005775	-0.0	0.0
01	1	0.01611420902793	8.7077e-10	-0.000255865	0.0924178	0.000719589	-0.0	0.0
01	1	0.02813991798807	-4.21173e-08	-0.00343039	0.110985	0.0005916259999999	-0.0	0.0
01	1	0.0313625041777	5.30604e-08	-0.000322131	0.101629	0.000969589	-0.0	0.0
01	1	0.0206778796971	5.236330000000001e-08	-0.00710701	0.115522	0.000969589	-0.0	0.0
01	1	0.02395819649253	8.7077e-10	-0.000255865	0.110915	0.000719589	-0.0	0.0
01	1	0.01341559456283	3.04336e-08	-0.00544148	0.112774	0.000847008	-0.0	0.0
01	1	0.02115063956283	8.7077e-10	0.00563983	0.103062	0.000854154	-0.0	0.0
01	1	0.012928666	8.7077e-10	-0.000306936	0.0978574	0.0008897	-0.0	0.0
01	1	0.00663991928523	3.0156e-08	-0.000299246	0.103674	0.000873388	-0.0	0.0
01	1	0.0159926953957	5.355169999999999e-08	-0.000320868	0.114835	0.000969589	-0.0	0.0
01	1	0.0226091346809299	8.7077e-10	-0.00687695	0.118388	0.000719589	-0.0	0.0
01	1	0.033662929	8.7077e-10	-0.000341571	0.106429	0.00102296	-0.0	0.0
01	1	0.031853099113417	7.57353e-10	-0.00668312	0.106997	0.000524089	-0.0	0.0
01	1	0.0294345615349469	3.12923e-08	-0.000286889	0.0997596	0.000840107	-0.0	0.0
01	1	0.0143819551082	3.54005e-08	-0.00755394	0.0975592	0.0007418169999999	-0.0	0.0
01	1	0.0221869209002	-5.64997e-08	-0.000305111	0.0900445	0.0008902829999999	-0.0	0.0
01	1	0.0160499944948999	-6.19946e-08	-0.00634355	0.0963599	0.00081636	-0.0	0.0
01	1	0.017953147751953	7.57353e-10	-0.000332315	0.100843	0.000965535	-0.0	0.0
01	1	0.016960043377053	-2.76197e-08	-0.00712453	0.0930015	0.000919009	-0.0	0.0
01	1	0.0153343358493	3.42296e-08	-0.000280356	0.0915769	0.0007776989999999	-0.0	0.0
01	1	0.0176088353132	-7.80836e-08	-0.000328729	0.0843751999999999	0.000984872	-0.0	0.0
01	1	0.0101938218451999	5.47616e-08	-0.00031449	0.0925365	0.000944509	-0.0	0.0
01	1	0.0130573664306	-5.7669e-08	-0.000296636	0.102052	0.000874031	-0.0	0.0
01	1	0.0127463980729	3.14039e-08	-0.000292977	0.112878	0.0008356979999999	-0.0	0.0
01	1	0.007772571646547	7.57353e-10	-0.000283986	0.106698	0.000804027	-0.0	0.0
01	1	0.021903291651053	-7.689369999999997e-08	-0.0065838	0.100399	0.000990115	-0.0	0.0
01	1	0.0106281940381	5.71444e-08	-0.00576214	0.10656	0.000917207	-0.0	0.0
01	1	0.0211639463575	-5.02131e-08	-0.000340351	0.0958871	0.00101859	-0.0	0.0
01	1	0.0215997256811	5.6468e-08	-0.00655277	0.106551	0.000924124	-0.0	0.0
01	1	0.020292595710647	7.57353e-10	0.00238497	0.106282	0.00114584	-0.0	0.0
01	1	0.0351105729302529	-6.21729e-08	-0.00373149	0.118085	0.0008020189999999	-0.0	0.0
01	1	0.0180053224764	-7.464930000000001e-08	0.00174127	0.120492	0.00100453	-0.0	0.0
01	1	0.023424555406653	7.57353e-10	-0.00612136	0.116888	0.0007653729999999	-0.0	0.0
01	1	0.018621557610953	-2.68536e-08	0.00305877	0.115337	0.000923181	-0.0	0.0
01	1	0.0344189739467	6.709310000000001e-08	-0.00564906	0.123633	0.00057488	-0.0	0.0
01	1	0.0335660038482999	-2.67552e-08	0.00550315	0.127907	0.000937674	-0.0	0.0
01	1	0.0299573653873	-3.21425e-08	-0.00773336	0.118653	0.0007883369999999	-0.0	0.0
01	1	0.0204951738005	-3.1342e-08	-0.000291037	0.10668	0.0008099339999999	-0.0	0.0
01	1	0.0083959200993529	7.57353e-10	-0.000331775	0.106489	0.000973217	-0.0	0.0
01	1	0.007877843191447	5.694880000000001e-08	-0.000312638	0.110962	0.000905504	-0.0	0.0
01	1	0.0087351396451	-2.46963e-08	-0.000333596	0.106474	0.000990026	-0.0	0.0
01	1	0.0286313844536529	7.57353e-10	-0.000229837	0.114769	0.000585374	-0.0	0.0
01	1	0.0366567449999999	7.57353e-10	-0.000376282	0.106282	0.00114584	-0.0	0.0
01	1	0.023696666616947	6.93743e-08	-0.00278808	0.106753	0.0007295639999999	-0.0	0.0
01	1	0.0317168439064	-7.45321e-08	-0.00033768	0.0912365	0.00100456	-0.0	0.0
01	1	0.0158367291912	-2.53409e-08	-0.00505486	0.100656	0.00097056	-0.0	0.0
01	1	0.0162266060982529	7.57353e-10	0.00202072	0.101043	0.00114584	-0.0	0.0
01	1	0.026828757109653	-5.63523e-08	-0.00658893	0.106554	0.0008916789999999	-0.0	0.0
01	1	0.0143716202980999	-5.60542e-08	0.00214389	0.111081	0.000913915	-0.0	0.0
01	2		3.8016e-08	-0.000118246	0.0376756999999999	0.000344955	-0.0	0.0
01	2	0.004141532016	0.0	-0.00013609	0.038329	0.000414362	-0.0	0.0
01	2	0.0140955034999999	0.0	-7.298649999999999e-05	0.0335857	0.00022858	-0.0	0.0
01	2	0.0145732865	0.0	0.0	0.0305144	0.0	-0.0	0.0
01	2	0.0205336	0.0	0.0	0.051048	0.0	-0.0	0.0
01	2	0.1224057499999999	0.0	0.0346123	0.0958672	-0.000859485	-0.0	0.0
01	2	0.0646279	0.0	0.0165516	0.0639879	-0.0005657269999999	-0.0	0.0
01	2	0.0087907607914	-6.07914e-08	0.0166577	0.0619289	-0.000433215	-0.0	0.0
01	2	0.0172258607913999	0.0	0.014236	0.0708586	-0.000315727	-0.0	0.0
01	2	0.0221434299999999	0.0	0.00698932	0.060423	-0.000226504	-0.0	0.0
01	2	0.01911872	0.0	0.00237355	0.0729145999999999	-0.000186277	-0.0	0.0
01	2	0.0198982	0.0	0.00106008	0.0623965	-2.49444e-05	-0.0	0.0
01	2	0.0337001647296	-6.472959999999999e-08	0.0132433	0.0599159	-0.00040567	-0.0	0.0
01	2	0.0156418147295999	0.0	0.0160159999999999	0.051544	-0.000315727	-0.0	0.0
01	2	0.0094398061025	5.61025e-08	0.0154126	0.0525462	-0.00047241	-0.0	0.0
01	2	0.0116715561024999	0.0	0.0218126	0.0481791	-0.000454322	-0.0	0.0
01	2	0.01077245	0.0	0.0157758999999999	0.0528291999999999	-0.000452609	-0.0	0.0
01	2	0.0158898	0.0	0.0200012	0.0588378	-0.0005657269999999	-0.0	0.0
01	2	0.0209649	0.0	0.0169447	0.0692632	-0.000416067	-0.0	0.0
01	2	0.0222446	0.0	0.0197363	0.0572932	-0.0005657269999999	-0.0	0.0
01	2	0.0046478	0.0	0.0202873	0.0531964	-0.0005657269999999	-0.0	0.0
01	2	0.01392185	0.0	0.0210543	0.0597701	-0.00069735	-0.0	0.0
01	2	0.0316225	0.0	0.0112361	0.0512494	-0.000431678	-0.0	0.0
01	2	0.02105045	0.0	0.0166930999999999	0.0601404	-0.0005657269999999	-0.0	0.0
01	2	0.0213122163336	-6.633360000000002e-08	0.0147971	0.0483638	-0.000412936	-0.0	0.0
01	2	0.0325837889777	8.26441e-08	0.00632251	0.0682464	-0.000328407	-0.0	0.0
01	2	0.0295809726441	0.0	0.0119263	0.0477713	-0.000258367	-0.0	0.0
01	2	0.0144282199999999	0.0	0.00948848	0.0568937	-0.000315727	-0.0	0.0
01	2	0.0160631834378999	6.34379e-08	0.0140485	0.0505789	-0.000419493	-0.0	0.0
01	2	0.0158378634378999	0.0	0.016554	0.0565995	-0.0005657269999999	-0.0	0.0
01	2	0.02268725	0.0	0.0146567999999999	0.0437297	-0.000407322	-0.0	0.0
01	2	0.0110147576917999	5.7691800000000014e-08	0.0149919	0.052219	-0.000451128	-0.0	0.0
01	2	0.0142875076917999	0.0	0.0109118	0.0556563	-0.000315727	-0.0	0.0
01	2	0.0105201679998999	6.79999e-08	0.0150634	0.0587153	-0.000381917	-0.0	0.0
01	2	0.0124666592025	5.87974e-08	0.0169629999999999	0.0511764	-0.00044248	-0.0	0.0
01	2	0.0099044087973999	0.0	0.0137878	0.0507849	-0.000315727	-0.0	0.0
01	2	0.0174485999999999	0.0	0.0181171	0.0565894	-0.000462023	-0.0	0.0
01	2	0.01834256	0.0	0.00930914	0.0543696	-0.000315727	-0.0	0.0
01	2	0.02488966	0.0	0.0198723	0.0561961	-0.0005657269999999	-0.0	0.0
01	2	0.0243440632406	-6.324060000000002e-08	0.0138706	0.0450212	-0.000422379	-0.0	0.0
01	2	0.0127044632405999	0.0	0.0140276	0.0571497	-0.000430757	-0.0	0.0
01	2	0.01986854	0.0	0.00937296	0.0621214	-0.000225913	-0.0	0.0
01	2	0.01444759	0.0	0.0110988	0.0742315	-0.00021368	-0.0	0.0
01	2	0.02567425	0.0	0.0182622	0.073323	-0.0005657269999999	-0.0	0.0
01	2	0.03050331	0.0	0.00830034	0.070324	-0.000214878	-0.0	0.0
01	2	0.02577251	0.0	0.0163108	0.0705436	-0.0005657269999999	-0.0	0.0
01	2	0.0152764999999999	0.0	0.0156806999999999	0.0641491	-0.000400689	-0.0	0.0
01	2	0.0121078999999999	0.0	0.0163882999999999	0.0672975	-0.0005657269999999	-0.0	0.0
01	2	0.0110636999999999	0.0	0.0201537	0.0599992	-0.0005657269999999	-0.0	0.0
01	2	0.0197539	0.0	0.0172613	0.0768607	-0.0005657269999999	-0.0	0.0
01	2	0.0134962	0.0	0.0194622	0.0655654	-0.0005657269999999	-0.0	0.0
01	2	0.0091658999999999	0.0	0.016921	0.0721901	-0.0005657269999999	-0.0	0.0
01	2	0.0091008999999999	0.0	0.0192161	0.0653843	-0.0005657269999999	-0.0	0.0
01	2	0.03260106	0.0	0.00684684	0.0731161	-0.000315727	-0.0	0.0
01	2	0.0327137599999999	0.0	0.0193478	0.0808288999999999	-0.0005657269999999	-0.0	0.0
01	2	0.0081000999999999	0.0	0.0169065999999999	0.07517	-0.0005657269999999	-0.0	0.0
01	2	0.0108675	0.0	0.0208114	0.0682073	-0.0005657269999999	-0.0	0.0
01	2	0.0095125	0.0	0.0164693	0.0733776999999999	-0.0005657269999999	-0.0	0.0
01	2	0.0028402	0.0	0.0183553	0.0743318999999999	-0.0005657269999999	-0.0	0.0
01	2	0.0016878	0.0	0.0180339	0.0729655	-0.0005657269999999	-0.0	0.0
01	2	0.0045768	0.0	0.017893	0.0685296	-0.0005657269999999	-0.0	0.0
